species,taxon,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,lwA,lwB,Habitat,Subgroup,Abs_lat,max_size
Sander vitreus, Miscellaneous freshwater fishes,107,4.5,NA,NA,NA,NA,NA,NA,0.00617,3.16,freshwater,Finfish,42.740759,15.9638596717273
Sarda orientalis,"Tunas, bonitos, billfishes",95,4.18,NA,0.0434448,0.1665384,NA,NA,NA,0.0217,2.869999886,marine,Finfish,32.750286,10.2926275009018
Sarda orientalis,"Tunas, bonitos, billfishes",95,4.18,NA,0.1449726,0.5486218,NA,NA,NA,0.0217,2.869999886,marine,Finfish,32.750286,10.2926275009018
Sarda orientalis,"Tunas, bonitos, billfishes",95,4.18,NA,0.0397119,0.1623311,NA,NA,NA,0.0217,2.869999886,marine,Finfish,32.750286,10.2926275009018
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,70.05,NA,NA,13.22,0.412,69,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,12.16,NA,NA,2.25,0.5549,38,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,21.29,NA,NA,7.99,1.8137,43,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,83.49,NA,NA,16.79,2.3925,42,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,21.17,NA,NA,2.52,0.456,51,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,63.77,NA,NA,7.97,1.7805,58,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,20.38,NA,NA,1.92,0.1195,59,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,71.08,NA,NA,13.37,0.513,76,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,79.2,NA,NA,0.48,0.2116,44,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,NA,0.64443782,0.125495786,NA,NA,NA,0.0051,3.180000067,marine,Finfish,42.163403,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,21.28,NA,NA,1.25,0.4969,71,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,NA,0.27328,0.1952,NA,NA,NA,0.0051,3.180000067,marine,Finfish,23.372169,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,NA,NA,NA,NA,NA,NA,0.0051,3.180000067,marine,Finfish,39.019184,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,59.39,NA,NA,4.47,1.4589,50,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,NA,0.04522,0.13566,NA,NA,NA,0.0051,3.180000067,marine,Finfish,39.019184,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,50.53,NA,NA,1.98,1.5755,67,0.0051,3.180000067,marine,Finfish,41.00527,8.35721330582242
Sarda sarda,"Tunas, bonitos, billfishes",90,4.2,NA,NA,NA,NA,NA,NA,0.0051,3.180000067,marine,Finfish,39.019184,8.35721330582242
Sardina pilchardus,"Herrings, sardines, anchovies",27.5,3.1,NA,0.18088,0.54264,NA,NA,NA,0.00676,3.06,marine,Finfish,39.019184,0.171516039218113
Sardina pilchardus,"Herrings, sardines, anchovies",27.5,3.1,NA,NA,NA,NA,NA,NA,0.00676,3.06,marine,Finfish,39.019184,0.171516039218113
Sardina pilchardus,"Herrings, sardines, anchovies",27.5,3.1,NA,NA,NA,NA,NA,NA,0.00676,3.06,marine,Finfish,39.019184,0.171516039218113
Sardina pilchardus,"Herrings, sardines, anchovies",27.5,3.1,NA,NA,NA,NA,NA,NA,0.00676,3.06,marine,Finfish,39.019184,0.171516039218113
Sardina pilchardus,"Herrings, sardines, anchovies",25,3.1,NA,0.756033343,1.469979064,NA,NA,NA,0.0071,3.059999943,marine,Finfish,41.85509,0.13457199648624
Sardina pilchardus,"Herrings, sardines, anchovies",25,3.1,NA,0.223955595,0.456578635,NA,NA,NA,0.0071,3.059999943,marine,Finfish,41.87194,0.13457199648624
Sardina pilchardus,"Herrings, sardines, anchovies",25,3.1,NA,0.04239365,0.182088036,NA,NA,NA,0.0071,3.059999943,marine,Finfish,41.87194,0.13457199648624
Sardina pilchardus,"Herrings, sardines, anchovies",25,3.1,NA,NA,NA,NA,NA,NA,0.0071,3.059999943,marine,Finfish,52.355518,0.13457199648624
Sardina pilchardus,"Herrings, sardines, anchovies",25,3.1,NA,0.157890744,0.253980818,NA,NA,NA,0.0071,3.059999943,marine,Finfish,41.87194,0.13457199648624
Sardina pilchardus,"Herrings, sardines, anchovies",25,3.1,NA,0.177021601,0.783580986,NA,NA,NA,0.0071,3.059999943,marine,Finfish,41.85509,0.13457199648624
Sardina pilchardus,"Herrings, sardines, anchovies",25,3.1,NA,0.030018492,0.096160932,NA,NA,NA,0.0071,3.059999943,marine,Finfish,41.87194,0.13457199648624
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,0.36205767,0.41156983,NA,NA,NA,0.0053,3.059999943,marine,Finfish,38.963745,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,1.368863,0.891139,NA,NA,NA,0.0053,3.059999943,marine,Finfish,14.764504,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,0.9418079,0.83906522,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,NA,NA,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,NA,NA,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,NA,NA,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,NA,NA,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,0.318495,0.0780625,NA,NA,NA,0.0053,3.059999943,marine,Finfish,14.764504,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,NA,NA,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,NA,NA,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella aurita,"Herrings, sardines, anchovies",25,3.21,NA,NA,NA,NA,NA,NA,0.0053,3.059999943,marine,Finfish,34.208024,0.10045515230663
Sardinella brasiliensis,"Herrings, sardines, anchovies",25,3.1,NA,0.69615,1.84275,NA,NA,NA,0.00351,3.289999962,marine,Finfish,23.372169,0.139485701806102
Sardinella fimbriata,"Herrings, sardines, anchovies",13,2.7,NA,NA,NA,NA,NA,NA,0.00794,2.99,marine,Finfish,3.144341,0.0170024351019086
Sardinella maderensis,"Herrings, sardines, anchovies",35,3.2,NA,1.61435,1.0503,NA,NA,NA,0.00654,3.029999971,marine,Finfish,14.764504,0.311963567355528
Sardinella maderensis,"Herrings, sardines, anchovies",35,3.2,NA,0.524552,0.312018,NA,NA,NA,0.00654,3.029999971,marine,Finfish,14.764504,0.311963567355528
Sardinella spp,"Herrings, sardines, anchovies",31,3.4,398.52,0.004056171,0.032681149,1.83,1.56702,NA,0.00708,3.03,marine,Finfish,4.565474,0.233807904742242
Sardinella spp,"Herrings, sardines, anchovies",31,3.4,NA,NA,NA,NA,NA,NA,0.00708,3.03,marine,Finfish,4.565474,0.233807904742242
Sardinops sagax,"Herrings, sardines, anchovies",30,2.43,NA,0.669362517,1.912046035,NA,NA,NA,0.009,3.099999905,marine,Finfish,53.726668,0.341443035510568
Sarpa salpa, Miscellaneous coastal fishes,51,2,NA,0.06794219,0.051365485,NA,NA,NA,0.01259,3.04,marine,Finfish,37.370157,1.95451525947249
Sarpa salpa, Miscellaneous coastal fishes,51,2,NA,0.2952999,0.328111,NA,NA,NA,0.01259,3.04,marine,Finfish,39.019184,1.95451525947249
Sarpa salpa, Miscellaneous coastal fishes,51,2,NA,NA,NA,NA,NA,NA,0.01259,3.04,marine,Finfish,39.019184,1.95451525947249
Sarpa salpa, Miscellaneous coastal fishes,51,2,NA,NA,NA,NA,NA,NA,0.01259,3.04,marine,Finfish,39.019184,1.95451525947249
Saurida undosquamis, Miscellaneous coastal fishes,50,4.48,NA,0.046604096,0.09856896,NA,NA,NA,0.006,3.049999952,marine,Finfish,37.370157,0.912031171735404
Saxidomus gigantea,NA,13,NA,46,NA,NA,14,1.37,NA,NA,NA,marine,Molluscs,52.372895,NA
Scardinius erythrophthalmus,"Carps, barbels and other cyprinids",51,2.9,61,NA,NA,0.5,0.6,24,0.00832,3.16,freshwater,Finfish,41.53,2.0703562548838
Scardinius erythrophthalmus,"Carps, barbels and other cyprinids",51,2.9,58,NA,NA,0.6,0.6,27,0.00832,3.16,freshwater,Finfish,41.53,2.0703562548838
Sciaena umbra, Miscellaneous coastal fishes,57,3.99,NA,0.029361389,0.044963466,NA,NA,NA,0.0352,3.048000097,marine,Finfish,38.483333,7.91497220132208
Scomber japonicus, Miscellaneous pelagic fishes,52,3.09,NA,0.07855154,0.28699017,NA,NA,NA,0.00452,3.351000071,marine,Finfish,25.304304,2.5436992455097
Scomber japonicus, Miscellaneous pelagic fishes,52,3.09,NA,0.26101162,1.5055834,NA,NA,NA,0.00452,3.351000071,marine,Finfish,25.304304,2.5436992455097
Scomber japonicus, Miscellaneous pelagic fishes,52,3.09,NA,0.30790002,1.3226691,NA,NA,NA,0.00452,3.351000071,marine,Finfish,25.304304,2.5436992455097
Scomber japonicus, Miscellaneous pelagic fishes,52,3.09,NA,0.054496688,0.287629461,NA,NA,NA,0.00452,3.351000071,marine,Finfish,41.630735,2.5436992455097
Scomber japonicus, Miscellaneous pelagic fishes,64,3.1,NA,0.007219944,0.030212316,NA,NA,NA,0.00776,3.06,marine,Finfish,36.5817,2.61079301228807
Scomber japonicus, Miscellaneous pelagic fishes,64,3.1,NA,0.064239966,0.247839375,NA,NA,NA,0.00776,3.06,marine,Finfish,36.5817,2.61079301228807
Scomber japonicus, Miscellaneous pelagic fishes,64,3.1,NA,0.034610989,0.136845296,NA,NA,NA,0.00776,3.06,marine,Finfish,36.5817,2.61079301228807
Scomber scombrus, Miscellaneous pelagic fishes,46,3.18,NA,NA,NA,NA,NA,NA,0.00381,3.210000038,marine,Finfish,44.713712,0.82866248603092
Scomber scombrus, Miscellaneous pelagic fishes,46,3.18,NA,NA,NA,NA,NA,NA,0.00381,3.210000038,marine,Finfish,58.897259,0.82866248603092
Scomber scombrus, Miscellaneous pelagic fishes,46,3.18,NA,NA,NA,NA,NA,NA,0.00381,3.210000038,marine,Finfish,39.019184,0.82866248603092
Scomber scombrus, Miscellaneous pelagic fishes,46,3.18,NA,NA,NA,NA,NA,NA,0.00381,3.210000038,marine,Finfish,58.897259,0.82866248603092
Scomber scombrus, Miscellaneous pelagic fishes,46,3.18,NA,NA,NA,NA,NA,NA,0.00381,3.210000038,marine,Finfish,44.713712,0.82866248603092
Scomber scombrus, Miscellaneous pelagic fishes,46,3.18,NA,0.124525,0.9962,NA,NA,NA,0.00381,3.210000038,marine,Finfish,39.019184,0.82866248603092
Scomber spp, Miscellaneous pelagic fishes,64,3.1,NA,0.03589,0.14356,NA,NA,NA,0.00776,3.06,marine,Finfish,39.019184,2.61079301228807
Scomberomorus commerson,"Tunas, bonitos, billfishes",205,4.5,NA,NA,NA,NA,NA,NA,0.0099,2.950000048,marine,Finfish,9.71212,65.3595714089116
Scomberomorus guttatus,"Tunas, bonitos, billfishes",76,4.3,NA,NA,NA,NA,NA,NA,0.00813,2.99,marine,Finfish,3.144341,3.41761538848914
Scomper spp, Miscellaneous pelagic fishes,64,3.9,NA,0.63154,0.4511,NA,NA,NA,0.00776,3.06,marine,Finfish,23.372169,2.61079301228807
Scophthalmidae,"Flounders, halibuts, soles",45,3.7,NA,0.05616975,0.3241797,NA,NA,NA,0.01381,3.03,marine,Finfish,38.963745,1.41067703168121
Scophthalmus rhombus,"Flounders, halibuts, soles",75,3.79,NA,NA,NA,NA,NA,NA,0.0143,2.930000067,marine,Finfish,53.164164,4.45928946800826
Scophthalmus rhombus,"Flounders, halibuts, soles",75,3.79,NA,NA,NA,NA,NA,NA,0.0143,2.930000067,marine,Finfish,53.164164,4.45928946800826
Scorpaena porcus ,Miscellaneous demersal fishes,37,3.9,NA,0.03976406,0.0705978,NA,NA,NA,0.01349,3.03,marine,Finfish,37.966667,0.76148819243574
Scorpaena porcus ,Miscellaneous demersal fishes,37,3.9,NA,0.03023034,0.09738876,NA,NA,NA,0.01349,3.03,marine,Finfish,37.966667,0.76148819243574
Scorpaena porcus ,Miscellaneous demersal fishes,37,3.9,NA,NA,NA,NA,NA,NA,0.01349,3.03,marine,Finfish,37.966667,0.76148819243574
Scorpaena scrofa,Miscellaneous demersal fishes,50,4.3,NA,NA,NA,NA,NA,NA,0.01288,3.01,marine,Finfish,39.019184,1.67423175955184
Scorpaena scrofa,Miscellaneous demersal fishes,50,4.3,NA,0.008993352,0.044770184,NA,NA,NA,0.01288,3.01,marine,Finfish,37.966667,1.67423175955184
Scorpaena scrofa,Miscellaneous demersal fishes,50,4.3,NA,0.012286,0.055483576,NA,NA,NA,0.01288,3.01,marine,Finfish,37.966667,1.67423175955184
Scorpaena scrofa,Miscellaneous demersal fishes,50,4.3,NA,NA,NA,NA,NA,NA,0.01288,3.01,marine,Finfish,37.966667,1.67423175955184
Scorpaena scrofa,Miscellaneous demersal fishes,50,4.3,NA,0.031696854,0.1872388,NA,NA,NA,0.031300001,2.802999973,marine,Finfish,38.963745,1.8103278294515
Sebastes flavidus,Miscellaneous demersal fishes,66,4.1,NA,NA,NA,NA,NA,NA,NA,NA,marine,Finfish,46.25,NA
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,NA,NA,NA,NA,NA,0.00977,3.09,marine,Finfish,NA,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,NA,NA,NA,NA,NA,0.00977,3.09,marine,Finfish,NA,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,13,NA,NA,0.2,0.31,75,0.00977,3.09,marine,Finfish,63.968654,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,0.135891427,0.184244062,NA,NA,NA,0.00977,3.09,marine,Finfish,63.968654,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,0.250413631,0.454365294,NA,NA,NA,0.00977,3.09,marine,Finfish,63.968654,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,0.141665946,0.302049199,NA,NA,NA,0.00977,3.09,marine,Finfish,63.968654,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,0.246166231,0.367678954,NA,NA,NA,0.00977,3.09,marine,Finfish,63.968654,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,NA,NA,NA,NA,NA,0.00977,3.09,marine,Finfish,63.968654,9.61632326593081
Sebastes marinus,Miscellaneous demersal fishes,87,4.08,NA,0.181738673,0.260703301,NA,NA,NA,0.00977,3.09,marine,Finfish,63.968654,9.61632326593081
Sebastes melanops,Miscellaneous demersal fishes,63,4.4,NA,NA,NA,NA,NA,NA,NA,NA,marine,Finfish,46.245311,NA
Sebastes mentella,Miscellaneous demersal fishes,33,3.65,NA,NA,NA,NA,NA,NA,0.00955,3.09,marine,Finfish,62.46011,0.470122942573628
Sebastes mentella,Miscellaneous demersal fishes,33,3.65,NA,NA,NA,NA,NA,NA,0.00955,3.09,marine,Finfish,62.46011,0.470122942573628
Sebastes mentella,Miscellaneous demersal fishes,33,3.65,12,NA,NA,0.15,0.26,12,0.00955,3.09,marine,Finfish,63.968654,0.470122942573628
Sebastes pinniger,Miscellaneous demersal fishes,63,3.8,NA,0.342824772,0.534559245,NA,NA,NA,NA,NA,marine,Finfish,53.726668,NA
Sebastes pinniger,Miscellaneous demersal fishes,76,3.8,NA,NA,NA,NA,NA,NA,NA,NA,marine,Finfish,46.25,NA
Sebastes ruberrimus,NA,104,NA,32,NA,NA,0.18,0.36,NA,NA,NA,marine,Finfish,52.372895,NA
Sebastes viviparus,Miscellaneous demersal fishes,35,4,NA,NA,NA,NA,NA,NA,0.0115,3.137000084,marine,Finfish,NA,0.802489622878944
Sebastes viviparus,Miscellaneous demersal fishes,35,4,NA,NA,NA,NA,NA,NA,0.0115,3.137000084,marine,Finfish,NA,0.802489622878944
Selaroides leptolepis, Miscellaneous pelagic fishes,16,3.53,NA,NA,NA,NA,NA,NA,0.017000001,3,marine,Finfish,3.144341,0.069632004096
Selene vomer, Miscellaneous pelagic fishes,48.3,4.3,NA,NA,NA,NA,NA,NA,0.01349,2.94,marine,Finfish,19.173773,1.20452692993228
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.178659328,0.375716864,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.151176812,0.289513436,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,37.966667,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.137949877,0.228953461,NA,NA,NA,NA,NA,marine,Molluscs,37.966667,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.201146811,0.297206149,NA,NA,NA,NA,NA,marine,Molluscs,37.966667,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.107330468,0.220887844,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.0718074,0.1234674,NA,NA,NA,NA,NA,marine,Molluscs,36.5817,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.08397312,0.1554048,NA,NA,NA,NA,NA,marine,Molluscs,36.5817,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.0759402,0.152397,NA,NA,NA,NA,NA,marine,Molluscs,36.5817,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,0.08839488,0.14522016,NA,NA,NA,NA,NA,marine,Molluscs,36.5817,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,3.144341,NA
Sepia officinalis,"Squids, cuttlefishes, octopuses",28,3.55,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Seriolina nigrofasciata, Miscellaneous pelagic fishes,156,4.17,NA,NA,NA,NA,NA,NA,NA,NA,marine,Finfish,9.71212,NA
Serranus scriba, Miscellaneous coastal fishes,36,3.8,NA,0.10842208,0.19677565,NA,NA,NA,0.00977,3.05,marine,Finfish,18.1,0.54527701468894
Serranus scriba, Miscellaneous coastal fishes,36,3.8,NA,0.105407344,0.19154906,NA,NA,NA,0.00977,3.05,marine,Finfish,18.1,0.54527701468894
Serranus scriba, Miscellaneous coastal fishes,36,3.8,NA,0.116075408,0.21431354,NA,NA,NA,0.00977,3.05,marine,Finfish,18.1,0.54527701468894
Serranus scriba, Miscellaneous coastal fishes,36,3.8,NA,0.098665966,0.19021594,NA,NA,NA,0.00977,3.05,marine,Finfish,18.1,0.54527701468894
Serranus scriba, Miscellaneous coastal fishes,36,3.8,NA,0.1030907,0.19813675,NA,NA,NA,0.00977,3.05,marine,Finfish,18.1,0.54527701468894
Serranus scriba, Miscellaneous coastal fishes,36,3.8,NA,0.145047875,0.23870736,NA,NA,NA,0.00977,3.05,marine,Finfish,18.1,0.54527701468894
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Siganus rivulatus, Miscellaneous coastal fishes,27,2,NA,NA,NA,NA,NA,NA,0.01202,2.99,marine,Finfish,33.917053,0.228919148862593
Sillago sihama, Miscellaneous coastal fishes,31,3.37,NA,0.10363353,0.127099973,NA,NA,NA,0.00507,3.180020094,marine,Finfish,37.370157,0.280264514374905
Silurus glanis, Miscellaneous freshwater fishes,500,4.4,NA,0.010030392,0.05378616,NA,NA,NA,0.00631,3.01,freshwater,Finfish,37,839.32289956449
Silurus glanis, Miscellaneous freshwater fishes,500,4.4,NA,NA,NA,NA,1.31,NA,0.00631,3.01,freshwater,Finfish,36.967401,839.32289956449
Silurus glanis, Miscellaneous freshwater fishes,500,4.4,27,NA,NA,0.6,0.4,29,0.00631,3.01,freshwater,Finfish,41.53,839.32289956449
Silurus glanis, Miscellaneous freshwater fishes,500,4.4,24,NA,NA,0.6,0.4,10,0.00631,3.01,freshwater,Finfish,41.53,839.32289956449
Silurus glanis, Miscellaneous freshwater fishes,500,4.4,NA,0.2498,0.3747,NA,NA,NA,0.00631,3.01,freshwater,Finfish,41.53,839.32289956449
Solea lascaris,"Flounders, halibuts, soles",40,3.2,NA,0.032159656,0.223749096,NA,NA,NA,0.00689,3.117000103,marine,Finfish,37.370157,0.678954044738773
Solea solea,"Flounders, halibuts, soles",70,3.17,NA,0.042096598,0.10236754,NA,NA,NA,0.00622,3.039999962,marine,Finfish,38.963745,2.52864787514094
Solea solea,"Flounders, halibuts, soles",70,3.1,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,39.019184,3.35924576513366
Solea solea,"Flounders, halibuts, soles",70,3.1,NA,NA,NA,NA,NA,NA,0.00759,3.06,marine,Finfish,39.019184,3.35924576513366
Solea solea,"Flounders, halibuts, soles",70,3.1,NA,0.0385688,0.1060642,NA,NA,NA,0.00759,3.06,marine,Finfish,39.019184,3.35924576513366
Soleidae,"Flounders, halibuts, soles",20,3.5,1032.53,NA,NA,1.23,1.676976,NA,0.01,3.04,freshwater,Finfish,12.265754,0.0901843515265369
Sorubim lima, Miscellaneous freshwater fishes,54.2,4.1,NA,0.02059454,0.077229525,NA,NA,NA,0.00525,3.09,freshwater,Finfish,19.427757,1.1973389176663
Sparisoma cretense, Miscellaneous coastal fishes,50,2.9,NA,NA,NA,NA,NA,NA,0.00977,3.1,marine,Finfish,39.019184,1.80593276373233
Sparus aurata, Miscellaneous coastal fishes,57,3.26,NA,NA,NA,NA,NA,NA,0.01259,3.03,marine,Finfish,NA,2.63224641455137
Sparus aurata, Miscellaneous coastal fishes,57,3.26,NA,NA,NA,NA,NA,NA,0.01259,3.03,marine,Finfish,NA,2.63224641455137
Sphyraena chrysotaenia, Miscellaneous pelagic fishes,30,4,NA,0.131130055,0.3746573,NA,NA,NA,0.00562,2.93,marine,Finfish,37.370157,0.119591852130128
Sphyraena sphyraena, Miscellaneous pelagic fishes,165,4,NA,0.231342613,1.151438152,NA,NA,NA,0.01047,2.92,marine,Finfish,37.370157,31.2607791875473
Spicara maena, Miscellaneous coastal fishes,25,3.23,NA,0.14269852,0.79194836,NA,NA,NA,0.0125,3.039999962,marine,Finfish,37.370157,0.222150648951359
Spicara smaris, Miscellaneous coastal fishes,20,3,NA,1.408857307,1.539876184,NA,NA,NA,0.01175,3.02,marine,Finfish,42.163403,0.099804116278368
Spicara spp, Miscellaneous coastal fishes,20,3,NA,NA,NA,NA,NA,NA,0.01175,3.02,marine,Finfish,39.019184,0.099804116278368
Spicara spp, Miscellaneous coastal fishes,20,3,NA,0.15507,0.12061,NA,NA,NA,0.01175,3.02,marine,Finfish,39.019184,0.099804116278368
Spicara spp, Miscellaneous coastal fishes,20,3,NA,NA,NA,NA,NA,NA,0.01175,3.02,marine,Finfish,39.019184,0.099804116278368
Spicara spp, Miscellaneous coastal fishes,20,3,NA,NA,NA,NA,NA,NA,0.01175,3.02,marine,Finfish,39.019184,0.099804116278368
Spondyliosoma cantharus, Miscellaneous coastal fishes,60,3.3,NA,NA,NA,NA,NA,NA,0.01259,3.03,marine,Finfish,39.019184,3.07485059665649
Spondyliosoma cantharus, Miscellaneous coastal fishes,60,3.34,NA,0.033929888,0.156796386,NA,NA,NA,0.0151,3.023000002,marine,Finfish,28.291564,3.5836714000044
Sprattus sprattus,"Herrings, sardines, anchovies",16,3,NA,1.056644771,1.801599783,NA,NA,NA,0.00589,3.07,marine,Finfish,41.85509,0.0292929858317796
Sprattus sprattus,"Herrings, sardines, anchovies",16,3,NA,0.269298689,0.602071825,NA,NA,NA,0.00589,3.07,marine,Finfish,41.85509,0.0292929858317796
Sprattus sprattus,"Herrings, sardines, anchovies",16,3,NA,0.767001262,1.423021634,NA,NA,NA,0.00589,3.07,marine,Finfish,42.163403,0.0292929858317796
Squalus acanthias,"Sharks, rays, chimaeras",130,4.3,NA,NA,NA,NA,NA,NA,0.0031,3.105600119,marine,Finfish,40.900557,11.3873959131709
Stolothrissa tanganicae, Miscellaneous freshwater fishes,10,2.7,NA,NA,NA,NA,NA,NA,0.00389,3.12,freshwater,Finfish,6.255568,0.00512801871298443
Stolothrissa tanganicae, Miscellaneous freshwater fishes,10,2.7,NA,NA,NA,NA,NA,NA,0.00389,3.12,freshwater,Finfish,6.255568,0.00512801871298443
Strombus gracilior,"Abalones, winkles, conchs",7,NA,NA,NA,NA,0.01,NA,NA,NA,NA,marine,Molluscs,10.591648,NA
Strombus gracilior,"Abalones, winkles, conchs",7,NA,NA,NA,NA,0.01,NA,NA,NA,NA,marine,Molluscs,10.591648,NA
Strombus gracilior,"Abalones, winkles, conchs",8,NA,NA,NA,NA,0.01,NA,NA,NA,NA,marine,Molluscs,10.591648,NA
Strombus gracilior,"Abalones, winkles, conchs",8,NA,NA,NA,NA,0.01,NA,NA,NA,NA,marine,Molluscs,10.591648,NA
Syacium gunteri,"Flounders, halibuts, soles",20,3.3,NA,NA,NA,NA,NA,NA,0.00617,3.15,marine,Finfish,19.173773,0.0773623494190496
Synodontidae, Miscellaneous coastal fishes,48.3,4.5,NA,NA,NA,NA,NA,NA,0.00363,3.19,marine,Finfish,19.173773,0.854472267857327
