"","species","taxon","max_size","max_length","TL","CA_mg","EPA_g","DHA_g","FE_mg","ZN_mg","HG_mcg","FAT","PROTCNT_g","lwA","lwB","Habitat","Subgroup","Abs_lat","autoctr","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"651","Siganus rivulatus"," Miscellaneous coastal fishes",0.228919148862593,27,2,NA,NA,NA,NA,NA,NA,NA,250,0.01202,2.99,"marine","Finfish",33.917053,2578,4730,1419,1419,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",1419,"browsing on substrate",1419,2,0,2,0,"Troph of juv./adults from 1 study.",41947,2,0,"Trophic level and s.e. inferred from exclusive plant/detritus food items.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-12-15 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,4545
"652","Siganus rivulatus"," Miscellaneous coastal fishes",0.228919148862593,27,2,NA,NA,NA,NA,NA,NA,NA,223,0.01202,2.99,"marine","Finfish",33.917053,2578,4730,1419,1419,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",1419,"browsing on substrate",1419,2,0,2,0,"Troph of juv./adults from 1 study.",41947,2,0,"Trophic level and s.e. inferred from exclusive plant/detritus food items.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-12-15 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,4545
"653","Siganus rivulatus"," Miscellaneous coastal fishes",0.228919148862593,27,2,NA,NA,NA,NA,NA,NA,NA,140,0.01202,2.99,"marine","Finfish",33.917053,2578,4730,1419,1419,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",1419,"browsing on substrate",1419,2,0,2,0,"Troph of juv./adults from 1 study.",41947,2,0,"Trophic level and s.e. inferred from exclusive plant/detritus food items.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-12-15 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,4545
"654","Siganus rivulatus"," Miscellaneous coastal fishes",0.228919148862593,27,2,NA,NA,NA,NA,NA,NA,NA,187,0.01202,2.99,"marine","Finfish",33.917053,2578,4730,1419,1419,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",1419,"browsing on substrate",1419,2,0,2,0,"Troph of juv./adults from 1 study.",41947,2,0,"Trophic level and s.e. inferred from exclusive plant/detritus food items.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-12-15 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,4545
"655","Sillago sihama"," Miscellaneous coastal fishes",0.280264514374905,31,3.37,NA,0.10363353,0.127099973,NA,NA,NA,1.43,NA,0.00507,3.180020094,"marine","Finfish",37.370157,2577,4729,4959,4959,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6227,"hunting macrofauna (predator)",6227,3.33,0.096,3.3,0.38,"Troph of juv./adults from 11 studies.",9638,3.18,0.41,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found inshore (Ref. 75154).  Inhabit sandy areas in sea inlets (Ref. 9137).  Common along beaches, sandbars, mangrove creeks and estuaries.  Recorded from freshwater.  Form schools.  Adults bury themselves in the sand when disturbed (Ref. 6205).  Feed mainly on polychaete worms, small prawns (<i>Penaeus</i>), shrimps and amphipods (Ref. 6226, 6227).  Larvae and juveniles are pelagic feeding on planktonic (Ref. 43081).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,58652,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1993-01-12 00:00:00 +0000",1472,"2008-11-25 00:00:00 +0000",NA,NA,NA,4544
"656","Silurus glanis"," Miscellaneous freshwater fishes",839.32289956449,500,4.4,NA,0.010030392,0.05378616,NA,NA,NA,0.54,NA,0.00631,3.01,"freshwater","Finfish",37,411,303,9053,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",9053,"hunting macrofauna (predator)",9053,4.36,0.172,4.27,0.62,"Troph of juv./adults from 3 studies.",9053,4.12,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in deep waters of dams constructed in the lower reaches of rivers (Ref. 9696).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-09-19 00:00:00 +0000",1472,"2008-03-04 00:00:00 +0000",NA,NA,NA,289
"657","Silurus glanis"," Miscellaneous freshwater fishes",839.32289956449,500,4.4,NA,NA,NA,NA,1.31,NA,NA,71,0.00631,3.01,"freshwater","Finfish",36.967401,411,303,9053,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",9053,"hunting macrofauna (predator)",9053,4.36,0.172,4.27,0.62,"Troph of juv./adults from 3 studies.",9053,4.12,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in deep waters of dams constructed in the lower reaches of rivers (Ref. 9696).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-09-19 00:00:00 +0000",1472,"2008-03-04 00:00:00 +0000",NA,NA,NA,289
"658","Silurus glanis"," Miscellaneous freshwater fishes",839.32289956449,500,4.4,27,NA,NA,0.6,0.4,30,NA,101,0.00631,3.01,"freshwater","Finfish",41.53,411,303,9053,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",9053,"hunting macrofauna (predator)",9053,4.36,0.172,4.27,0.62,"Troph of juv./adults from 3 studies.",9053,4.12,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in deep waters of dams constructed in the lower reaches of rivers (Ref. 9696).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-09-19 00:00:00 +0000",1472,"2008-03-04 00:00:00 +0000",NA,NA,NA,289
"659","Silurus glanis"," Miscellaneous freshwater fishes",839.32289956449,500,4.4,24,NA,NA,0.6,0.4,11,NA,101,0.00631,3.01,"freshwater","Finfish",41.53,411,303,9053,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",9053,"hunting macrofauna (predator)",9053,4.36,0.172,4.27,0.62,"Troph of juv./adults from 3 studies.",9053,4.12,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in deep waters of dams constructed in the lower reaches of rivers (Ref. 9696).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-09-19 00:00:00 +0000",1472,"2008-03-04 00:00:00 +0000",NA,NA,NA,289
"660","Silurus glanis"," Miscellaneous freshwater fishes",839.32289956449,500,4.4,NA,0.2498,0.3747,NA,NA,NA,3.5,NA,0.00631,3.01,"freshwater","Finfish",41.53,411,303,9053,9696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",9053,"hunting macrofauna (predator)",9053,4.36,0.172,4.27,0.62,"Troph of juv./adults from 3 studies.",9053,4.12,0.72,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in deep waters of dams constructed in the lower reaches of rivers (Ref. 9696).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-09-19 00:00:00 +0000",1472,"2008-03-04 00:00:00 +0000",NA,NA,NA,289
"661","Solea solea","Flounders, halibuts, soles",2.52864787514094,70,3.17,NA,0.042096598,0.10236754,NA,NA,NA,0.74,NA,0.00622,3.039999962,"marine","Finfish",38.963745,537,541,4645,4645,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4645,"hunting macrofauna (predator)",4645,3.21,0.148,3.12,0.300000011920929,"Troph of juv./adults from 2 studies.",37407,3.29999995231628,0.6585,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1992-12-21 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,525
"662","Solea solea","Flounders, halibuts, soles",3.35924576513366,70,3.1,NA,NA,NA,NA,NA,NA,NA,40,0.00759,3.06,"marine","Finfish",39.019184,537,541,4645,4645,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4645,"hunting macrofauna (predator)",4645,3.21,0.148,3.12,0.300000011920929,"Troph of juv./adults from 2 studies.",37407,3.29999995231628,0.6585,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1992-12-21 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,525
"663","Solea solea","Flounders, halibuts, soles",3.35924576513366,70,3.1,NA,NA,NA,NA,NA,NA,NA,101,0.00759,3.06,"marine","Finfish",39.019184,537,541,4645,4645,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4645,"hunting macrofauna (predator)",4645,3.21,0.148,3.12,0.300000011920929,"Troph of juv./adults from 2 studies.",37407,3.29999995231628,0.6585,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1992-12-21 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,525
"664","Solea solea","Flounders, halibuts, soles",3.35924576513366,70,3.1,NA,0.0385688,0.1060642,NA,NA,NA,NA,NA,0.00759,3.06,"marine","Finfish",39.019184,537,541,4645,4645,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4645,"hunting macrofauna (predator)",4645,3.21,0.148,3.12,0.300000011920929,"Troph of juv./adults from 2 studies.",37407,3.29999995231628,0.6585,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1992-12-21 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,525
"665","Sorubim lima"," Miscellaneous freshwater fishes",1.1973389176663,54.2,4.1,NA,0.02059454,0.077229525,NA,NA,NA,11.19,42,0.00525,3.09,"freshwater","Finfish",19.427757,5671,12469,12583,12583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,"mainly animals (troph. 2.8 and up)",12583,"hunting macrofauna (predator)",76754,NA,NA,NA,NA,NA,NA,4.09999990463257,0.71,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs in schools.  Is mainly nocturnal.  Feeds primarily on fishes and crustaceans (Ref. 9084); on palaemonid prawns (Ref. 12583).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-11 00:00:00 +0000",309,"2008-06-25 00:00:00 +0000",NA,NA,NA,12144
"666","Sparisoma cretense"," Miscellaneous coastal fishes",1.80593276373233,50,2.9,NA,NA,NA,NA,NA,NA,NA,138,0.00977,3.1,"marine","Finfish",39.019184,5914,13347,7360,7360,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6761,"variable",6761,NA,NA,NA,NA,NA,NA,2.86,0.27,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"In shallow water along rocky shores. Feeds on algae and small invertebrates (Ref. 7360).  A necto-benthic fish; scraping algae, seagrass at daytime (Ref.  56146).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2001-01-11 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,13025
"667","Sparus aurata"," Miscellaneous coastal fishes",2.63224641455137,57,3.26,NA,NA,NA,NA,NA,NA,NA,182,0.01259,3.03,"marine","Finfish",NA,926,1180,2011,2011,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28582,"hunting macrofauna (predator)",3688,3.7,0,3.25,0.46000000834465,"Troph of juv./adults from 1 study.",46370,3.39,0.49,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, often occurs in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feeds on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,21,"1992-09-01 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,1164
"668","Sparus aurata"," Miscellaneous coastal fishes",2.63224641455137,57,3.26,NA,NA,NA,NA,NA,NA,NA,155,0.01259,3.03,"marine","Finfish",NA,926,1180,2011,2011,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28582,"hunting macrofauna (predator)",3688,3.7,0,3.25,0.46000000834465,"Troph of juv./adults from 1 study.",46370,3.39,0.49,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits seagrass beds and sandy bottoms as well as in the surf zone commonly to depths of about 30 m, but adults may occur to 150 m depth.  A sedentary fish, either solitary or in small aggregations.  In spring, often occurs in brackish water coastal lagoons and estuaries.  Mainly carnivorous, accessorily herbivorous (Ref. 3688).  Feeds on shellfish, including mussels and oysters.  One of the most important fishes in saline and hypersaline aquaculture.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,95541,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,21,"1992-09-01 00:00:00 +0000",393,"2014-04-08 00:00:00 +0000",NA,NA,NA,1164
"669","Sphyraena sphyraena"," Miscellaneous pelagic fishes",31.2607791875473,165,4,NA,0.231342613,1.151438152,NA,NA,NA,8.23,NA,0.01047,2.92,"marine","Finfish",37.370157,1359,1961,6949,2683,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",11101,"hunting macrofauna (predator)",11101,NA,NA,NA,NA,NA,NA,4.04,0.51,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in coastal and offshore waters. Feeds mostly on fish, less often on cephalopods and crustaceans.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-10-24 00:00:00 +0000",NA,"2000-10-24 00:00:00 +0000",NA,NA,NA,1765
"670","Spicara maena"," Miscellaneous coastal fishes",0.222150648951359,25,3.23,NA,0.14269852,0.79194836,NA,NA,NA,3.2,NA,0.0125,3.039999962,"marine","Finfish",37.370157,2846,5119,27041,27041,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",27041,"selective plankton feeding",NA,4.15,0.62,NA,NA,"Troph of juv./adults from 1 study.",41866,3.5,0.45,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-21 00:00:00 +0000",NA,"1999-09-21 00:00:00 +0000",NA,NA,NA,4887
"671","Spicara smaris"," Miscellaneous coastal fishes",0.099804116278368,20,3,NA,1.408857307,1.539876184,NA,NA,NA,17.49,104,0.01175,3.02,"marine","Finfish",42.163403,1360,1962,7081,7081,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",27071,"hunting macrofauna (predator)",NA,3,0,NA,NA,"Troph of juv./adults from 1 study.",41893,3.16000008583069,0.289,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-09-18 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,1766
"672","Spondyliosoma cantharus"," Miscellaneous coastal fishes",3.07485059665649,60,3.3,NA,NA,NA,NA,NA,NA,NA,138,0.01259,3.03,"marine","Finfish",39.019184,289,1374,30822,30822,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",30822,"variable",3688,3.34,0.22,NA,NA,"Troph of juv./adults from 2 studies.",41893,3.27,0.47,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found over seagrass beds and rocky and sandy bottoms to about 300 m (Ref. 3688).  Gregarious, sometimes in large schools (Ref. 3688).  Omnivorous, feeding on seaweeds and small invertebrates, especially crustaceans (Ref. 3688).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-02-18 00:00:00 +0000",309,"2008-08-12 00:00:00 +0000",711,"2001-05-09 00:00:00 +0000",NA,1356
"673","Spondyliosoma cantharus"," Miscellaneous coastal fishes",3.5836714000044,60,3.34,NA,0.033929888,0.156796386,NA,NA,NA,0.737,NA,0.0151,3.023000002,"marine","Finfish",28.291564,289,1374,30822,30822,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",30822,"variable",3688,3.34,0.22,NA,NA,"Troph of juv./adults from 2 studies.",41893,3.27,0.47,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found over seagrass beds and rocky and sandy bottoms to about 300 m (Ref. 3688).  Gregarious, sometimes in large schools (Ref. 3688).  Omnivorous, feeding on seaweeds and small invertebrates, especially crustaceans (Ref. 3688).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-02-18 00:00:00 +0000",309,"2008-08-12 00:00:00 +0000",711,"2001-05-09 00:00:00 +0000",NA,1356
"674","Sprattus sprattus","Herrings, sardines, anchovies",0.0292929858317796,16,3,NA,1.056644771,1.801599783,NA,NA,NA,11.1,NA,0.00589,3.07,"marine","Finfish",41.85509,290,1375,188,188,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",188,"selective plankton feeding",188,NA,NA,NA,NA,NA,26330,3.01,0.07,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Sometimes entering estuaries (especially the juveniles) and tolerating salinities as low as 4 o/oo; strong migrations between winter feeding and summer spawning grounds.  Move to the surface at night.       ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"1990-10-19 00:00:00 +0000",653,"2015-03-26 00:00:00 +0000",NA,NA,NA,1357
