page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,whole,raw,34,93,NA,6.2,9.9,6.3,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,699
6441,Fish,Saltwater Fish,Skates,Rajidae,muscle,raw,27,38,0.98,0.075,20.3,1.3,NA,NA,NA,30,NA,NA,Rajidae,Rajidae,700
6441,Fish,Saltwater Fish,Rays,Rajidae,muscle,raw,27,123,NA,NA,18.6,0.8,NA,NA,NA,NA,NA,NA,Rajidae,Rajidae,701
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,62,3,0.4,0.66,14.4,13.8,NA,1.37,0.012,26,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,702
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,23,NA,NA,NA,NA,13.8,NA,1.4,NA,NA,0.5,0.4,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,703
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,47,10,NA,NA,13.1,11.3,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,704
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,705
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,82,25,NA,0.25,12.4,15.6,NA,2.55,NA,22,0.95,0.87,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,706
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,48,NA,NA,NA,NA,13.1,1.88,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,707
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,708
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,79,12,NA,1,13.2,10,0.6,1,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,709
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,72,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides,710
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,13,12,NA,0.8,19.8,6.34,NA,2.54,NA,NA,0.321,1.11,Salmo salar,Salmo salar,711
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,82,20,1.04,0.8,18.4,10,NA,3.32,0.04,24,0.65,1.8,Salmo salar,Salmo salar,712
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345,1,Salmo salar,Salmo salar,713
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,10,27,0.8,0.7,18.4,12,NA,3.4,0.02,26,NA,NA,Salmo salar,Salmo salar,714
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,62,12,0.64,0.8,19.8,6.3,NA,2.54,0.016,29,NA,NA,Salmo salar,Salmo salar,715
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,23,NA,NA,NA,NA,5.4,NA,2.1,NA,NA,0.3,0.9,Salmo salar,Salmo salar,716
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,27,15,0.47,1.15,17.2,5.5,NA,NA,NA,32,NA,NA,Salmo salar,Salmo salar,717
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,718
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,48,NA,NA,NA,NA,18.6,2.2,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,719
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,2,11.6,0.6,0.4,24.3,4.3,NA,NA,NA,22.9,0.269,0.612,Salmo salar,Salmo salar,720
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,721
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,79,15,0.5,1,18.4,5.6,1.4,2.4,NA,NA,NA,NA,Salmo salar,Salmo salar,722
6446,Fish,Searun Fish,Atlantic Salmon,Salmo salar,muscle,raw,72,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,Salmo salar,Salmo salar,723
6151,Fish,Freshwater Fish,Brown Trout,Salmo trutta,muscle,raw,82,20,0.44,0.7,20,3.3,NA,0.11,0.04,30,NA,NA,Salmo trutta,Salmo trutta,724
6151,Fish,Freshwater Fish,Brown Trout,Salmo trutta,muscle,raw,27,20,0.46,1,18.5,2.9,NA,NA,0.05,25,NA,NA,Salmo trutta,Salmo trutta,725
6151,Fish,Freshwater Fish,Brown Trout,Salmo trutta,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmo trutta,Salmo trutta,726
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,82,NA,0.67,0.75,20.5,2.7,NA,NA,NA,30,NA,NA,Salvelinus alpinus,Salvelinus alpinus,727
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,21,40,NA,2.2,23,6,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,728
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,30,34,0.8,1.8,24.5,7.7,NA,NA,0.13,26,NA,NA,Salvelinus alpinus,Salvelinus alpinus,729
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,35,36,NA,8.2,20.8,5.2,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,730
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,62,7,NA,0.23,20.2,8.1,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,731
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,9,18.8,0.6,0.32,19.2,6.5,NA,NA,NA,21.3,NA,NA,Salvelinus alpinus,Salvelinus alpinus,732
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,4,7,0.6,0.7,21,3.3,NA,NA,0.01,29,NA,NA,Salvelinus alpinus,Salvelinus alpinus,733
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,37,NA,NA,NA,NA,3.3,NA,NA,NA,NA,0.4,0.2,Salvelinus alpinus,Salvelinus alpinus,734
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,53,11,0.4,0.3,18,2,NA,NA,0.01,30,NA,NA,Salvelinus alpinus,Salvelinus alpinus,735
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,736
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,60,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,737
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle + skin,raw,4,14,0.6,0.6,22,3.9,NA,NA,0.01,23,NA,NA,Salvelinus alpinus,Salvelinus alpinus,738
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,739
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,740
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,79,20,0.8,1,21.4,7.9,NA,0.9,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,741
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,not specified,raw,87,7,NA,0.2,20,8,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,742
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,2,7.2,0.6,0.7,20.2,7.2,NA,NA,NA,21,0.78,0.69,Salvelinus alpinus,Salvelinus alpinus,743
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,50,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,744
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,745
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,skin,raw,4,268,2.5,4.8,42,19,NA,NA,0.16,26,NA,NA,Salvelinus alpinus,Salvelinus alpinus,746
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,skin,raw,37,NA,NA,NA,NA,18.7,NA,NA,NA,NA,0.7,0.6,Salvelinus alpinus,Salvelinus alpinus,747
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,liver,raw,50,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,748
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,whole,raw,73,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,Salvelinus alpinus,Salvelinus alpinus,749
6449,Fish,Searun Fish,Arctic Char,Salvelinus alpinus,whole,raw,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,750
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,751
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,23,NA,NA,NA,NA,2,NA,0.4,NA,NA,0.1,0.2,Salvelinus fontinalis,Salvelinus fontinalis,752
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,65,14.3,0.471,0.226,18.6,3.41,NA,NA,0.018,50,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,753
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,23,NA,NA,NA,NA,2.7,NA,0.9,NA,NA,0.2,0.2,Salvelinus fontinalis,Salvelinus fontinalis,754
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,43,4.7,0.8,0.2,16.6,1.5,0.58,0.93,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,755
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,756
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,whole,raw,27,NA,NA,NA,15.6,5.2,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,757
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,758
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,whole,raw,27,NA,NA,NA,17.1,5.6,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,759
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,760
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,56,NA,NA,NA,21.5,3.4,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,761
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,79,80,1.2,1.4,20,2.5,0.3,0.7,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,762
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,27,NA,NA,NA,18.5,1.6,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,763
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,764
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,2,9.3,0.5,0.3,23.5,1.8,NA,NA,NA,21,0.112,0.322,Salvelinus fontinalis,Salvelinus fontinalis,765
6151,Fish,Freshwater Fish,Brook Trout,Salvelinus fontinalis,muscle,raw,27,38,0.46,1.2,18.6,2.6,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,766
6151,Fish,Freshwater Fish,Dolly Varden Trout,Salvelinus malma,muscle,raw,7,13,NA,1.3,19.7,2,NA,0.9,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,767
6151,Fish,Freshwater Fish,Dolly Varden Trout,Salvelinus malma,muscle,raw,34,NA,NA,NA,15.9,2.1,NA,NA,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,768
6151,Fish,Freshwater Fish,Dolly Varden Trout,Salvelinus malma,muscle,raw,27,NA,NA,NA,19.9,6,NA,NA,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,769
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,770
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,771
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,23,NA,NA,NA,NA,9.7,NA,3.4,NA,NA,0.5,1.1,Salvelinus namaycush,Salvelinus namaycush,772
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,82,NA,0.44,0.75,20.5,2.7,NA,NA,NA,30,NA,NA,Salvelinus namaycush,Salvelinus namaycush,773
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,24,7,0.4,0.5,21,3.9,NA,NA,0.01,27,NA,NA,Salvelinus namaycush,Salvelinus namaycush,774
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,20,NA,NA,NA,NA,3.9,NA,NA,NA,NA,0.1,0.4,Salvelinus namaycush,Salvelinus namaycush,775
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,60,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,776
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,43,4,0.4,0.2,12,1.4,0.6,1,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,777
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,32,NA,NA,NA,22.4,2.1,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,778
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,779
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,2,6.1,0.4,0.3,20.9,1.4,NA,NA,NA,20.8,0.072,0.232,Salvelinus namaycush,Salvelinus namaycush,780
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,27,NA,0.21,0.478,NA,NA,NA,NA,0.026,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,781
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,offal,raw,27,NA,NA,NA,15.6,18.1,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,782
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,liver,raw,43,8.7,8.2,6,9.7,2.2,0.92,1.2,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,783
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,eggs,raw,43,41.2,4.3,0.4,19.6,2.6,2.4,3.3,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,784
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,56,NA,NA,NA,18.6,7.2,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,785
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,muscle,raw,79,44,0.7,0.7,18.1,9.4,1.4,2.6,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,786
6151,Fish,Freshwater Fish,Lake Trout,Salvelinus namaycush,whole,raw,73,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,Salvelinus namaycush,Salvelinus namaycush,787
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,whole,raw,27,554,NA,5.25,21.1,18.2,NA,NA,NA,30,NA,NA,Sardinops spp.,Sardinops spp.,788
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,muscle,raw,27,73,1.03,2313,18.9,6.8,NA,NA,0.119,4,NA,NA,Sardinops spp.,Sardinops spp.,789
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,muscle,raw,79,73,1,2.3,18.9,6.8,NA,NA,NA,NA,NA,NA,Sardinops spp.,Sardinops spp.,790
6504,Marine Invertebrates,Bivalves,Washington Butterclam,Saxidomus gigantea,whole,raw,27,41,NA,NA,13.2,1.9,NA,NA,NA,NA,NA,NA,Saxidomus gigantea,Saxidomus gigantea,791
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,23,NA,NA,NA,NA,13.9,NA,3.7,NA,NA,0.9,1.6,Scomber scombrus,Scomber scombrus,792
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,21,6,NA,1.1,19,12,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,793
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,794
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,82,15,0.1,0.75,18.2,24,NA,6.52,NA,24,1.3,3.17,Scomber scombrus,Scomber scombrus,795
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,not specified,raw,87,12,NA,1.7,19,14,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,796
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,27,8,0.639,1.01,19.6,9.6,NA,NA,NA,28,NA,NA,Scomber scombrus,Scomber scombrus,797
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,798
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,"muscle, light muscle",raw,55,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,799
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,"muscle, dark muscle",raw,27,NA,NA,NA,18.6,11.8,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,800
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,"muscle, dark muscle",raw,55,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,801
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,offal,raw,27,NA,NA,NA,14.7,17.7,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,802
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,803
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,804
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,805
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,79,9,0.6,1.1,18.5,10.7,1.9,2.6,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,806
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,72,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,807
6442,Fish,Saltwater Fish,Atlantic Mackerel,Scomber scombrus,muscle,raw,55,NA,NA,NA,NA,NA,NA,4.17,NA,NA,1.45,2.16,Scomber scombrus,Scomber scombrus,808
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,muscle,raw,10,24,0.5,1,19,16.3,NA,3.3,0.02,30,NA,NA,Scomber spp.,Scomber spp.,809
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber spp.,Scomber spp.,810
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,muscle,raw,55,NA,NA,NA,NA,20.6,5.1,NA,NA,NA,1.45,2.16,Scomber spp.,Scomber spp.,811
6442,Fish,Saltwater Fish,Mackerel,Scomber spp.,muscle,raw,27,22,0.538,1409,19.5,9.9,NA,NA,0.057,29,NA,NA,Scomber spp.,Scomber spp.,812
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,46,40,NA,3.3,23.2,0.7,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,813
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,814
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,815
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,muscle,raw,27,12,1.13,1,24.7,5.1,NA,NA,0.5,NA,NA,NA,Scombridae,Scombridae,816
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,817
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,27,NA,NA,NA,18.9,1.6,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,818
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,819
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,79,NA,0.4,NA,18.9,1.6,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,820
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,27,141,0.683,0.633,18.4,3.1,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,821
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,48,NA,NA,NA,NA,3.9,0.82,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,822
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,whole,raw,27,NA,NA,NA,17.3,2.2,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,823
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,824
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,offal,raw,27,NA,NA,NA,16.3,6.8,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,825
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,826
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.14,0.07,Sebastes norvegicus,Sebastes norvegicus,827
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,82,23,NA,0.77,19.4,0.9,NA,0.158,NA,NA,0.046,0.073,Sebastes norvegicus,Sebastes norvegicus,828
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,79,141,0.7,0.8,18.7,2.8,0.4,0.8,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,829
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,72,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,830
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,831
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,23,NA,NA,NA,NA,1.8,NA,0.6,NA,NA,0.2,0.3,Sebastes pinniger,Sebastes pinniger,832
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,833
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,27,NA,NA,NA,18.4,2.3,NA,NA,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,834
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,79,9,0.4,0.4,18.8,1.8,NA,0.7,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,835
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,72,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,Sebastes pinniger,Sebastes pinniger,836
