Food Item ID	Food Item ID	Food Item ID	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	Compiler	Latest revision in version	CA(mg)	FE(mg)	ZN(mg)	F20D5N3(g)	F22D6N3(g)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	Food Item ID_macro
901403	901403	901403	Finfish	Unknown		32	COD		"Cod, skinless fillet, raw/frozen"	r	Gadus morhua	Atlantic cod	Gadus morhua			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.028	0.075								0.3			901403
901404	901404	901404	Finfish	Unknown		22	ELE		"Eel, skinless fillet, raw"	r	Anguilla anguilla	European eel	Anguilla anguilla			1	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.432	0.716								20.4			901404
901405	901405	901405	Finfish	Unknown		34	ORY		"Emperor, skinless fillet, raw/frozen"	r	Hoplostethus atlanticus	Orange roughy	Hoplostethus atlanticus			3	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.471	0.742								5.78			901405
901406	901406	901406	Finfish	Unknown		23	RNG		"Grenadier, skinless fillet, raw/frozen"	r	Coryphaenoides rupestris	Roundnose grenadier	Coryphaenoides rupestris			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.041	0.078								0.44			901406
901407	901407	901407	Finfish	Unknown		32	HAD		"Haddock, skinless fillet, raw"	r	Melanogrammus aeglefinus	Haddock	Melanogrammus aeglefinus			2	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.018	0.06								0.25			901407
901408	901408	901408	Finfish	Unknown		32	HKE		"Hake, skinless fillet, raw/frozen"	r	Merluccius merluccius	European hake	Merluccius merluccius			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.028	0.123								0.59			901408
901409	901409	901409	Finfish	Unknown		34	JOD		"John dory, skinless fillet, raw/frozen"	r	Zeus faber	John dory	Zeus faber			2	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.032	0.156								0.59			901409
901410	901410	901410	Finfish	Unknown		37	MAC		"Mackerel, skinless fillet, raw/frozen"	r	Scomber scombrus	Atlantic mackerel	Scomber scombrus			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.662	1.404								7.07			901410
901411	901411	901411	Finfish	Unknown		32	POL		"Pollack, skinless fillet, raw"	r	Pollachius pollachius	Pollack	Pollachius pollachius			3	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.015	0.076								0.27			901411
901412	901412	901412	Finfish	Unknown		32	POK		"Saithe, skinless fillet, raw/frozen"	r	Pollachius virens	Saithe	Pollachius virens			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.071	0.173								1.04			901412
901413	901413	901413	Finfish	Unknown		23	SAL		"Salmon, skinless fillet, raw/frozen"	r	Salmo salar	Atlantic salmon	Salmo salar			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				1.112	2.164								13.5			901413
901414	901414	901414	Finfish	Unknown		35	PIL		"Sardine, skin-on fillet, raw"	r	Sardina pilchardus	European pilchard	Sardina pilchardus			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.638	1.269								5.72			901414
901415	901415	901415	Finfish	Unknown		33	BSS		"Seabass, skinless fillet, raw/frozen"	r	Dicentrarchus labrax	European seabass	Dicentrarchus labrax			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.357	0.617								2.99			901415
901416	901416	901416	Finfish	Unknown		31	SOL		"Sole, skinless fillet, raw"	r	Solea solea	Common sole	Solea solea			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.014	0.072								0.4			901416
901417	901417	901417	Finfish	Unknown		36	SWO		"Swordfish, skinless fillet, raw/frozen"	r	Xiphias gladius	Swordfish	Xiphias gladius			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				1.265	1.75								12.4			901417
901418	901418	901418	Finfish	Unknown		36	BFT		"Tuna, skinless fillet, raw/frozen"	r	Thunnus thynnus	Atlantic bluefin tuna	Thunnus thynnus			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in"	2008	fi45	DR	1				0.035	0.131								0.73			901418
901419	901419	901419	Finfish	Unknown		34	ANF		"Angler fish, skinless fillet, raw/frozen"	r	Lophius piscatorius/Lophius budegassa	Anglerfishes nei	Lophiidae			4	"MON/ANK; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.026	0.037								0.21			901419
901420	901420	901420	Finfish	Unknown		38	SCL		"Catshark, skinless fillet, raw"	r	Scyliorhinus canicula/Scyliorhinus stellaris	"Catsharks, nursehounds nei"	Scyliorhinus spp			4	"SYC/SYT; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.113	0.066								0.55			901420
901421	901421	901421	Finfish	Unknown		31	PLZ		"Dab, raw, skinless fillet, raw/frozen"	r	Limanda limanda/Microstomus kitt	Righteye flounders nei	Pleuronectidae			4	"DAB/LEM; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.084	0.131								0.72			901421
901422	901422	901422	Finfish	Unknown		33	MUX		"Goatfish, skinless fillet, raw/frozen"	r	Mullus barbattus/Mullus surmuletus	Surmullets(=Red mullets) nei	Mullus spp			2	"MUT/MUR; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.348	0.669								3.75			901422
901423	901423	901423	Finfish	Unknown		34	GUX		"Gurnard, skinless fillet, raw/frozen"	r	Trigla lucerna/Eurtigla gurnardus/Aspitrigla cuculus	"Gurnards, searobins nei"	Triglidae			3	"GUG/GUR; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.043	0.003								0.73			901423
901424	901424	901424	Finfish	Unknown		31	PLZ		"Halibut, skinless fillet, raw/frozen"	r	Hippoglossus hippoglossus/Reinhardtius hippoglossoides	Righteye flounders nei	Pleuronectidae			1	"HAL/GHL; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.969	1.4								11.7			901424
901425	901425	901425	Finfish	Unknown		32	LNZ		"Ling, skinless fillet, raw/frozen"	r	Molva molva/Molva dypterygia dypterygia	Lings nei	Molva spp			4	"LIN/BLI; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.045	0.065								0.33			901425
901426	901426	901426	Finfish	Unknown		31	PLZ		"Plaice, skinless fillet, raw/frozen"	r	Pleuronectes platessa/Glyptocephalus cynoglossus	Righteye flounders nei	Pleuronectidae			4	"PLE/WIT; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.046	0.041								0.37			901426
901427	901427	901427	Finfish	Unknown		32	GAD		"Pout, skinless fillet, raw"	r	Trisopterus luscus/Trisopterus minutus capelanus	Gadiformes	Gadiformes nei/Gadidae			1	"BIB/POD; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.036	0.03								0.29			901427
901428	901428	901428	Finfish	Unknown		38	SKA		"Ray, skinless fillet, raw/frozen"	r	Raja clavata/Raja naevus/Raja circularis	Raja rays nei	Raja spp			4	"RJC/RJN/RJI; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.017	0.156								0.61			901428
901429	901429	901429	Finfish	Unknown		34	SCO		"Scorpionfish, skinless fillet, raw/frozen"	r	Scorpaena porcus/Scorpaena scrofa/Helicolenus dactylopterus	Scorpionfishes nei	Scorpaenidae			1	"BBS/RSE/BRF; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.121	0.507								2.27			901429
901430	901430	901430	Finfish	Unknown		33	SBX		"Sea bream, skinless fillet, raw"	r	Spondyliosoma cantharus/Sparus aurata/Pagellus bogaraveo	"Porgies, seabreams nei"	Sparidae			4	"BRB/SBG/SBR; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.497	0.773								4.89			901430
901431	901431	901431	Finfish	Unknown		32	GAD		"Whiting, skinless fillet, raw/frozen"	r	Merlangius merlangus/Micromesistius poutassou	Gadiformes	Gadiformes nei/Gadidae			4	"WHG/WHB; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3/n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.015	0.069								0.25			901431
901432	901432	901432	Molluscs	Unknown		57	CTC		"Cuttle fish, edible flesh, raw/frozen"	r	Sepia officinalis	Common cuttlefish	Sepia officinalis			2	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.069	0.156								0.85			901432
901433	901433	901433	Molluscs	Unknown		55	SCE		"Great scallop, edible flesh, raw/frozen"	r	Pecten maximus	Great Atlantic scallop	Pecten maximus			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.105	0.105								0.8			901433
901434	901434	901434	Crustacean	Unknown		43	LBE		"Lobster, edible flesh raw/frozen"	r	Homarus gammarus	European lobster	Homarus gammarus			1	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.028	0.178								1.53			901434
901436	901436	901436	Molluscs	Unknown		57	OCC		"Octopus, edible flesh raw/frozen"	r	Octopus vulgaris	Common octopus	Octopus vulgaris			1	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.037	0.056								0.36			901436
901438	901438	901438	Crustacean	Unknown		45	DCP		"Shrimp, edible flesh, raw/frozen"	r	Palaemon serratus/Crangon crangon	Natantian decapods nei	"Natantia/Palaemonidae, Crangonidae"			4	"CPR/CSH; FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.071	0.066								0.76			901438
901439	901439	901439	Molluscs	Unknown		57	SQR		"Squid, edible flesh raw/frozen"	r	Loligo vulgaris	European squid	Loligo vulgaris			4	"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885."	2008	fi45	DR	1				0.068	0.167								1.33			901439
901450	901450	901450	Finfish	"China, Xiangshan Port"	F	33	LYC		"Large yellow croaker, farmed (2yr), skinless dorsal fillet, raw"	r	Pseudosciaena crocea	Large yellow croaker	Larimichthys croceus	Autumn	"fish diet: raw fish (Sardinella spp): 70.6% protein, 13.1% fat, 15.5% ash"		Values expressed per DM - conversionn to FW; FA converted using XFA	2008	fi49	DR	1				0.353873098	0.433737226					20.920787				4.882511		901450
