food_item_id,subgroup,country_region,type,isscaap,x3_alpha,food_name_in_own_language,food_name_in_english,processing,scientific_name,asfis_english_name,asfis_scientific_name,season,other,n,comments_on_data_processing_methods,publication_year,biblioid,compiler,latest_revision_in_version,fat_g,fatce_g,fat_g_2,fapu_g,faun_g,xfa_internal_use,facid_g,fapun3_g,fapun6_g,f20d5n3_g,f22d6n3_g,asfis_scientific_name_fishbase_swap
0901756,Finfish,Unknown,NA,37,CVJ,NA,"Black tailed trevally, muscle flesh, raw",r,Caranx hippos,Crevalle jack,Caranx hippos,Mar,"mean length and weight of fish: 20cm, 99g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caranx hippos
0901757,Finfish,Unknown,NA,37,TRE,NA,"Banded scad, muscle flesh, raw",r,Caranx para,"Jacks, crevalles nei",Caranx spp,Mar,"mean length and weight of fish: 15cm, 32g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Caranx ignobilis
0901758,Finfish,Unknown,NA,37,TUP,NA,"Cleft belly trevally, muscle flesh, raw",r,Atropus atropus female,Cleftbelly trevally,Atropus atropos,Mar,"mean length and weight of fish: 23cm, 181g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,3.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atropus atropos
0901759,Finfish,Unknown,NA,37,TUP,NA,"Cleft belly trevally, muscle flesh, raw",r,Atropus atropus,Cleftbelly trevally,Atropus atropos,Mar,"mean length and weight of fish: 18cm,91g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atropus atropos
0901760,Finfish,Unknown,NA,25,MIL,NA,"Mikfish, muscle flesh, raw",r,Chanos chanos,Milkfish,Chanos chanos,Dec,"mean length and weight of fish: 35cm, 300g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chanos chanos
0901761,Finfish,Unknown,NA,35,DOB,NA,"Silver bar, muscle flesh, raw",r,Chirocentrus dorab,Dorab wolf-herring,Chirocentrus dorab,Oct,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,2.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chirocentrus dorab
0901762,Finfish,Unknown,NA,35,CNU,NA,"White fin wolf herring, muscle flesh, raw",r,Chirocentrus nudus,Whitefin wolf-herring,Chirocentrus nudus,Mar,"mean length and weight of fish: 49cm, 94g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chirocentrus nudus
0901763,Finfish,Unknown,NA,35,CNU,NA,"White fin wolf herring, muscle flesh, raw",r,Chirocentrus nudus,Whitefin wolf-herring,Chirocentrus nudus,Mar,"mean length and weight of fish: 45cm, 364g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chirocentrus nudus
0901764,Finfish,Unknown,NA,12,TLM,NA,"Tilapia, female, muscle flesh, raw",r,Oreochromis mossambica,Mozambique tilapia,Oreochromis mossambicus,Dec,"mean length and weight of fish: 16cm, 65g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oreochromis mossambicus
0901765,Finfish,Unknown,NA,12,ERC,NA,"Orange chromicle, muscle flesh, raw",r,Etroplus maculatus,Orange chromide,Etroplus maculatus,Dec,"mean length and weight of fish: 7cm, 7.5g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Etroplus maculatus
0901766,Finfish,Unknown,NA,24,PHT,NA,"Tardoore, muscle flesh, raw",r,Opisthoptertus tardoor,Tardoore,Opisthopterus tardoore,Jul,"mean length and weight of fish: 15cm, 30g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Opisthopterus tardoore
0901767,Finfish,Unknown,NA,24,PHT,NA,"Tardoore, muscle flesh, raw",r,Opisthoptertus tardoor,Tardoore,Opisthopterus tardoore,Oct,"mean length and weight of fish: 16cm, 44g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Opisthopterus tardoore
0901768,Finfish,Unknown,NA,24,PHT,NA,"Tardoore, muscle flesh, raw",r,Opisthoptertus tardoor,Tardoore,Opisthopterus tardoore,Mar,"mean length and weight of fish: 24cm, 110g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Opisthopterus tardoore
0901769,Finfish,Unknown,NA,35,RAS,NA,"Rainbow sardine, muscle flesh, raw",r,Dussumieria acuta,Rainbow sardine,Dussumieria acuta,Mar,"mean length and weight of fish: 17cm, 41g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dussumieria acuta
0901770,Finfish,Unknown,NA,35,SDM,NA,"Blacktrip sardinella, muscle flesh, raw",r,Sardinella melanura,Blacktip sardinella,Sardinella melanura,Mar,"mean length and weight of fish: 16cm, 49g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sardinella melanura
0901771,Finfish,Unknown,NA,35,RAL,NA,"Oil sardine, muscle flesh, raw",r,Dussumieria hasselti,Slender rainbow sardine,Dussumieria elopsoides,Jun,"mean length and weight of fish: 16cm, 25g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dussumieria elopsoides
0901772,Finfish,Unknown,NA,31,YOD,NA,"Carrot tongue sole, muscle flesh, raw",r,Cynoglossus dubius,Carrot tonguesole,Cynoglossus dubius,Mar,"mean length and weight of fish: 33cm, 213g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynoglossus dubius
0901773,Finfish,Unknown,NA,31,YOX,NA,"Flounder, muscle flesh, raw",r,Cynoglossus sp,Tonguesole nei,Cynoglossus spp,Mar,"mean length and weight of fish: 19cm, 38g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynoglossus semilaevis
0901774,Finfish,Unknown,NA,11,CMG,NA,"Mrigal, muscle flesh, raw",r,Cirrhinal mrigata,Mrigal carp,Cirrhinus mrigala,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cirrhinus mrigala
0901775,Finfish,Unknown,NA,11,LRH,NA,"Rohu (adult), muscle flesh, raw",r,Labeo rohita,Roho labeo,Labeo rohita,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Labeo rohita
0901776,Finfish,Unknown,NA,33,CEV,NA,"Ladyfish, muscle flesh, raw",r,Elops machnata,Tenpounder,Elops machnata,Dec,"mean length and weight of fish: 52cm, 900g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elops machnata
0901777,Finfish,Unknown,NA,35,EYD,NA,"Dussumier's thryssa, muscle flesh, raw",r,Tryssa dusumeri,Dussumier's thryssa,Thryssa dussumieri,Feb,"mean length and weight of fish: 15cm, 30g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thryssa dussumieri
0901778,Finfish,Unknown,NA,33,HUO,NA,"Spade fish, muscle flesh, raw",r,Ephippus orbis,Orbfish,Ephippus orbis,Mar,"mean length and weight of fish: 11cm, 42g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ephippus orbis
0901779,Finfish,Unknown,NA,33,GEF,NA,"Whipfin silver biddy, muscle flesh, raw",r,Gerres filamentoses,Whipfin silver-biddy,Gerres filamentosus,NA,"mean length and weight of fish:15cm, 84g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gerres filamentosus
0901780,Finfish,Unknown,NA,34,GEF,NA,"Whipfin silver biddy, muscle flesh, raw",r,Gerres filamentoses,Whipfin silver-biddy,Gerres filamentosus,Oct,"mean length and weight of fish: 18cm, 84g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gerres filamentosus
0901781,Finfish,Unknown,NA,33,BGX,NA,"Grunter, muscle flesh, raw",r,Pomadasys furcatum,NA,Pomadasys spp,Feb,"mean length and weight of fish: 19cm, 100g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,4.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pomadasys furcatus
0901782,Finfish,Unknown,NA,33,KAH,NA,"Javelin grunter, muscle flesh, raw",r,Pomadasys kaakan,Javelin grunter,Pomadasys kaakan,Mar,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pomadasys kaakan
0901783,Finfish,Unknown,NA,33,BGX,NA,"Grunter, muscle flesh, raw",r,Pomadasys sp,NA,Pomadasys spp,Mar,"mean length and weight of fish: 15cm, 63g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pomadasys furcatus
0901784,Finfish,Unknown,NA,37,HAX,NA,"Needle fish, muscle flesh, raw",r,Hemiramphus lutkei,NA,Hemiramphus spp,Oct,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hemiramphus lutkei
0901785,Finfish,Unknown,NA,37,TRF,NA,"False trevally, muscle flesh, raw",r,Lactarius lactarius,False trevally,Lactarius lactarius,Jul,"mean length and weight of fish: 14cm, 40g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lactarius lactarius
0901786,Finfish,Unknown,NA,33,LGE,NA,"Pugnose ponyfish, muscle flesh, raw",r,Leiognathus equulus,Common ponyfish,Leiognathus equulus,May,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leiognathus equulus
0901787,Finfish,Unknown,NA,33,LGP,NA,"Splendid ponyfish, muscle flesh, raw",r,Leiognathus splendens,Splendid ponyfish,Leiognathus splendens,May,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eubleekeria splendens
0901788,Finfish,Unknown,NA,33,LCV,NA,"Orange fin pony fish, muscle flesh, raw",r,Leiognathus bindus,Orangefin ponyfish,Leiognathus bindus,Mar,"mean length and weight of fish: 8cm, 7g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Photopectoralis bindus
0901789,Finfish,Unknown,NA,33,LTS,NA,"Emperor, muscle flesh, raw",r,Lethrinus cinerius,Pink ear emperor,Lethrinus lentjan,Oct,"mean length and weight of fish: 244cm, 1200g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,3.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lethrinus lentjan
0901790,Finfish,Unknown,NA,33,LJG,NA,"Humpback red snapper, muscle flesh, raw",r,Lutjanus gibbus,Humpback red snapper,Lutjanus gibbus,Mar,"mean length and weight of fish: 31cm, 850g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lutjanus gibbus
0901791,Finfish,Unknown,NA,33,PFM,NA,"Blue spotted job fish, muscle flesh, raw",r,Pristipomoides filamentoses,Crimson jobfish,Pristipomoides filamentosus,Oct,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pristipomoides filamentosus
0901792,Finfish,Unknown,NA,33,TAI,NA,"Oxeye tarpon, muscle flesh, raw",r,Megalops cyprinoides,Indo-Pacific tarpon,Megalops cyprinoides,Dec,"mean length and weight of fish: 18cm, 69g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalops cyprinoides
0901793,Finfish,Unknown,NA,33,VMC,NA,"Long arm mullet, muscle flesh, raw",r,Vaiamugil cunnesius,Longarm mullet,Valamugil cunnesius,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Moolgarda cunnesius
0901794,Finfish,Unknown,NA,33,UPI,NA,"Striped goatfish, muscle flesh, raw",r,Upenus vittatus,Yellowstriped goatfish,Upeneus vittatus,Mar,"mean length and weight of fish: 15cm, 50g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Upeneus vittatus
0901795,Finfish,Unknown,NA,34,UPI,NA,"Striped goatfish, muscle flesh, raw",r,Upenus vittatus,Yellowstriped goatfish,Upeneus vittatus,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Upeneus vittatus
0901796,Finfish,Unknown,NA,38,RYH,NA,"Eagle ray, muscle flesh, raw",r,Myliobatis nieuhofli,Banded eagle ray,Aetomylaeus niehofii,Mar,"mean length and weight of fish: 27cm, 1040g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aetomylaeus nichofii
0901797,Finfish,Unknown,NA,33,THB,NA,"Pink perch, muscle flesh, raw",r,Nemipterus bleekeri,Threadfin breams nei,Nemipterus spp,Mar,"mean length and weight of fish: 22cm, 119g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nemipterus bipunctatus
0901798,Finfish,Unknown,NA,33,NNJ,NA,"Pink perch, muscle flesh, raw",r,Nemipterus japonicus,Japanese threadfin bream,Nemipterus japonicus,Mar,"mean length and weight of fish: 21cm, 130g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nemipterus japonicus
0901799,Finfish,Unknown,NA,33,THD,NA,"Rosy monacle bream, muscle flesh, raw",r,Parascolopsis eriomma,NA,Nemipteridae,Feb,"mean length and weight of fish: 27cm, 375g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parascolopsis eriomma
0901800,Finfish,Unknown,NA,33,FOT,NA,"Four finger thread fin, muscle flesh, raw",r,Eleutheronema tetradactylus,Fourfinger threadfin,Eleutheronema tetradactylum,NA,"mean length and weight of fish: 33cm, 500g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eleutheronema tetradactylum
0901801,Finfish,Unknown,NA,33,OAX,NA,"Blackspot threadfin, muscle flesh, raw",r,Polynemus sextarius,Blackspot threadfin,Polydactylus sextarius,Mar,"mean length and weight of fish: 15cm, 43g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polydactylus sextarius
0901802,Finfish,Unknown,NA,33,BIG,NA,"Bull eye, muscle flesh, raw",r,Priacanthus sp,Bigeyes nei,Priacanthus spp,Mar,"mean length and weight of fish: 18cm, 75g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priacanthus sagittarius
0901803,Finfish,Unknown,NA,31,HAI,NA,"Indian tiny turbot, muscle flesh, raw",r,Psettodes erumei,Indian halibut,Psettodes erumei,Mar,"mean length and weight of fish: 33cm, 587g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psettodes erumei
0901804,Finfish,Unknown,NA,33,NBA,NA,"Bloched croaker, muscle flesh, raw",r,Nibea maculata,Blotched croaker,Nibea maculata,Jan,"mean length and weight of fish: 23cm, 150g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nibea maculata
0901805,Finfish,Unknown,NA,33,JOX,NA,"Karut croaker, muscle flesh, raw",r,Johnius carutta,NA,Johnius spp,Oct,"mean length and weight of fish: 18cm, 65g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnius carutta
0901806,Finfish,Unknown,NA,33,JOU,NA,"Sin croaker, muscle flesh, raw",r,Johniops sinai,Sin croaker,Johnius dussumieri,May,"mean length and weight of fish: 14cm, 33g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnius dussumieri
0901807,Finfish,Unknown,NA,33,JOU,NA,"Sin croaker, muscle flesh, raw",r,Johniops sinai,Sin croaker,Johnius dussumieri,May,"mean length and weight of fish: 12cm, 18g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnius dussumieri
0901808,Finfish,Unknown,NA,33,JOX,NA,"Spindle croaker, muscle flesh, raw",r,Johnius elongatus,NA,Johnius spp,Mar,"mean length and weight of fish: 16cm, 74g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnius carutta
0901809,Finfish,Unknown,NA,33,LKR,NA,"Tiger toothed croaker, muscle flesh, raw",r,Otolithus ruber,Tigertooth croaker,Otolithes ruber,Mar,"mean length and weight of fish: 34cm, 458g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Otolithes ruber
0901810,Finfish,Unknown,NA,33,JOU,NA,"Sin croaker, muscle flesh, raw",r,Johniops sina,Sin croaker,Johnius dussumieri,Mar,"mean length and weight of fish: 17cm, 80g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Johnius dussumieri
0901811,Finfish,Unknown,NA,37,RAG,NA,"Mackerel, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,May,"mean length and weight of fish: 12cm, 15g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,6.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rastrelliger kanagurta
0901812,Finfish,Unknown,NA,37,RAG,NA,"Mackerel, female, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Sep,"mean length and weight of fish: 27cm, 259g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rastrelliger kanagurta
0901813,Finfish,Unknown,NA,37,RAG,NA,"Mackerel, male, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Jun,"mean length and weight of fish: 23cm, 127g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,5.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rastrelliger kanagurta
0901814,Finfish,Unknown,NA,37,RAG,NA,"Mackerel, immature, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Jun,"mean length and weight of fish: 18cm, 70g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rastrelliger kanagurta
0901815,Finfish,Unknown,NA,37,RAG,NA,"Mackerel, female, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Oct,"mean length and weight of fish: 21cm, 115g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rastrelliger kanagurta
0901816,Finfish,Unknown,NA,13,FSI,NA,"Kadal varal, muscle flesh, raw",r,Elachata nigra,Freshwater siluroids nei,Siluroidei,Oct,"mean length and weight of fish: 46cm, 750g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypostomus watwata
0901817,Finfish,Unknown,NA,37,RAG,NA,"Mackerel, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Mar,"mean length and weight of fish: 21cm, 119g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rastrelliger kanagurta
0901818,Finfish,Unknown,NA,13,FSI,NA,"Kadal varal, muscle flesh, raw",r,Elachata nigra,Freshwater siluroids nei,Siluroidei,Mar,"mean length and weight of fish: 44cm, 514g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hypostomus watwata
0901819,Finfish,Unknown,NA,33,EES,NA,"Banded grouper, muscle flesh, raw",r,Epinephles latifasciiatus,Striped grouper,Epinephelus latifasciatus,Mar,"mean length and weight of fish: 27cm, 283g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Epinephelus latifasciatus
0901820,Finfish,Unknown,NA,33,ILS,NA,"Silver sillago, muscle flesh, raw",r,Sillago sihama,Silver sillago,Sillago sihama,Mar,"mean length and weight of fish: 14cm, 30g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,3.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sillago sihama
0901821,Finfish,Unknown,NA,33,KBR,NA,"King soldier bream, muscle flesh, raw",r,Argyrops spinifer,King soldier bream,Argyrops spinifer,Mar,"mean length and weight of fish: 20cm, 190g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Argyrops spinifer
0901822,Finfish,Unknown,NA,37,YBS,NA,"Big eye barracuda, muscle flesh, raw",r,Sphyraena forsteri,Bigeye barracuda,Sphyraena forsteri,Mar,"mean length and weight of fish: 30cm, 125g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sphyraena forsteri
0901823,Finfish,Unknown,NA,37,YRB,NA,"Obtuse barracuda, muscle flesh, raw",r,Sphyraena obtusata,Obtuse barracuda,Sphyraena obtusata,Mar,"mean length and weight of fish: 23cm, 80g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sphyraena obtusata
0901824,Finfish,Unknown,NA,37,BAC,NA,"Barracuda, muscle flesh, raw",r,Sphyraena jello,Pickhandle barracuda,Sphyraena jello,Mar,"mean length and weight of fish: 45cm, 510g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sphyraena jello
0901825,Finfish,Unknown,NA,37,SIP,NA,"Silver pomfret, muscle flesh, raw",r,Pambus argentius,Silver pomfret,Pampus argenteus,Mar,"mean length and weight of fish: 16cm, 150g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pampus argenteus
0901826,Finfish,Unknown,NA,33,LIB,NA,"Brush tooth lizard fish, muscle flesh, raw",r,Saurida undosquamosis,Brushtooth lizardfish,Saurida undosquamis,Mar,"mean length and weight of fish: 24cm, 98g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saurida undosquamis
