seanuts_id2,species_name,subgroup,log_concentration,log_length,bulk_trophic_level,feeding_mode,feeding_level,reference,abs_lat,nutrient,species1
389,Carcharhinus limbatus,finfish,-2.420243136462278,5.420534999272286,4.46,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lytle J.S., Lytle T.F. (1994). Fatty acid and cholesterol content of sharks and rays. Journal of Food Composition and Analysis 7: 110-118",25.304304,fapun3,Carcharhinus limbatus
392,Centrophorus squamosus,finfish,-1.009457132216611,5.099866427824199,4.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,fapun3,Centrophorus squamosus
393,Centroscyllium fabricii,finfish,-1.417799517480317,4.406719247264253,4.13,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,fapun3,Centroscyllium fabricii
394,Centroscymnus coelolepis,finfish,-1.1943026282239968,4.787491742782046,4.19,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,fapun3,Centroscymnus coelolepis
403,Chaenocephalus aceratus,finfish,0.2883018803311867,4.07753744390572,3.96,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",62,fapun3,Chaenocephalus aceratus
80,Channa striata,finfish,-3.5015570888986067,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",14.903036,fapun3,Channa striata
415,Channa striata,finfish,-1.9355428942359327,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.116386,fapun3,Channa striata
416,Channa striata,finfish,-1.8535467768267195,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.190255,fapun3,Channa striata
417,Channa striata,finfish,-1.8686073024524408,4.605170185988092,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.072255,fapun3,Channa striata
421,Chelidonichthys lucerna,finfish,-1.1793775493201888,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,fapun3,Chelidonichthys lucerna
422,Chelidonichthys lucerna,finfish,-3.4668106561402467,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,fapun3,Chelidonichthys lucerna
423,Chelidonichthys lucerna,finfish,-3.2986162449019165,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Küçükgülmez A., Celik M., Ersoy B., Yanar Y. (2010). Effects of season on proximate and fatty acid composition of two mediterranean fish - the round herring (Etrumeus teres) and tub gurnard (Chelidonichthys lucernus). International Journal of Food Science and Technology 45: 1056-1060",39.53794,fapun3,Chelidonichthys lucerna
1291,Chelidonichthys lucerna,finfish,-1.0579069185482155,4.31748811353631,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745,fapun3,Chelidonichthys lucerna
424,Chelon labrosus,finfish,-1.6674100237066194,4.5217885770490405,2.59,browsing on substrate,plants/detritus+animals (troph. 2.2-2.79),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157,fapun3,Chelon labrosus
431,Chondrostoma nasus,finfish,-1.6528042869789583,3.912023005428146,2,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,fapun3,Chondrostoma nasus
44,Clarias batrachus,finfish,-1.4200745408510995,3.8501476017100584,3.42,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",14.903036,fapun3,Clarias batrachus
435,Clarias gariepinus,finfish,-2.566550638828511,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",1.504705,fapun3,Clarias gariepinus
436,Clarias gariepinus,finfish,-2.3187144749239295,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",1.433393,fapun3,Clarias gariepinus
437,Clarias gariepinus,finfish,0.046961827112735936,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Masa J., Ogwok P., Muyonga J.H., Kwetegyeka J., Makokha V., Ocen D. (2011). Fatty acid composition of muscle, liver and adipose tissue of freshwater fish from Lake Victoria, Uganda. J Aqua Food Prod Technol 20: 64-72",0.033333,fapun3,Clarias gariepinus
438,Clarias gariepinus,finfish,-1.114827192547574,5.135798437050262,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,fapun3,Clarias gariepinus
446,Clarias macrocephalus,finfish,-2.004534809191533,4.787491742782046,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.116386,fapun3,Clarias macrocephalus
447,Clarias macrocephalus,finfish,-1.9196000657640404,4.787491742782046,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",15.072255,fapun3,Clarias macrocephalus
448,Clarias macrocephalus,finfish,-2.1013640535443865,4.787491742782046,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karapangiotidis I.T., Yakupitiyage A., Little D.C., Bell M.V., Mente E. (2010). The nutritional value of lipids in various tropical aquatic animals from rice-fish farmin systems in northeast Thailand. Journal of Food Composition and Analysis 23: 1-8",14.761942,fapun3,Clarias macrocephalus
270,Coregonus clupeaformis,finfish,-0.916290731874155,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",54.866667,fapun3,Coregonus clupeaformis
280,Coregonus clupeaformis,finfish,-0.916290731874155,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",54.758294,fapun3,Coregonus clupeaformis
281,Coregonus clupeaformis,finfish,-0.5108256237659907,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",52.636704,fapun3,Coregonus clupeaformis
161,Coregonus lavaretus,finfish,-0.8261910920227192,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.606001,fapun3,Coregonus lavaretus
164,Coregonus lavaretus,finfish,-0.4378726040274012,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.119525,fapun3,Coregonus lavaretus
175,Coregonus lavaretus,finfish,-0.30325551815694035,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.260357,fapun3,Coregonus lavaretus
489,Cyclopterus lumpus,finfish,1.6723035946565368,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fapun3,Cyclopterus lumpus
490,Cyclopterus lumpus,finfish,1.3437699798195315,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fapun3,Cyclopterus lumpus
491,Cyclopterus lumpus,finfish,1.397801113289083,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,fapun3,Cyclopterus lumpus
494,Cynoscion jamaicensis,finfish,-0.7601420493842237,3.912023005428146,3.84,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Visentainer J.V., D'Addio Noffs M., de Oliveira Carvalho P., de Almeida V.V., de Oliveira C.C., de Souza N.E. (2007). Lipid content and fatty acid composition of 15 marine fish species from the Southeast coast of Brazil. Journal of the American Oil Chemists' Society, 84(6): 543-547",23.372169,fapun3,Cynoscion jamaicensis
508,Cyprinus carpio,finfish,-2.1145207244219035,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,fapun3,Cyprinus carpio
509,Cyprinus carpio,finfish,-1.7867671516090184,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,fapun3,Cyprinus carpio
1275,Cyprinus carpio,finfish,-3.3539139806618476,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",23.421,fapun3,Cyprinus carpio
512,Dasyatis sabina,finfish,-2.6882475738060303,4.110873864173311,3.450000048,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lytle J.S., Lytle T.F. (1994). Fatty acid and cholesterol content of sharks and rays. Journal of Food Composition and Analysis 7: 110-118",30.308808,fapun3,Dasyatis sabina
513,Dasyatis sabina,finfish,-2.4079456086518722,4.110873864173311,3.450000048,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lytle J.S., Lytle T.F. (1994). Fatty acid and cholesterol content of sharks and rays. Journal of Food Composition and Analysis 7: 110-118",25.304304,fapun3,Dasyatis sabina
515,Decapterus punctatus,finfish,-0.07976110566043872,3.4011973816621555,3.26,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Jahncke M.L.,Gooch J.A. (1997). Sensory and chemical characteristics of selected Gulf of Mexico coastal herring species. Journal of Food Science 62(3): 626-631",25.304304,fapun3,Decapterus punctatus
516,Decapterus punctatus,finfish,-0.9300185283755641,3.4011973816621555,3.26,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Jahncke M.L.,Gooch J.A. (1997). Sensory and chemical characteristics of selected Gulf of Mexico coastal herring species. Journal of Food Science 62(3): 626-631",25.304304,fapun3,Decapterus punctatus
