fapun_all_g,dha,epa,fapun3,ca_mg,fat_g,asfis_scientific_name.x.x,food_name_in_english.x.x,taxonkey,lwa,lwb,slmax,slmax_nov28,slmax_source,tl,tl_se,tl_nov28,tlse_nov28,number,sci_name,food_item_id,subgroup.x.x,country_region.x.x,type.x,isscaap.x.x,isscaap_cat,habitat,x3_alpha.x.x,food_name_in_own_language.x.x,processing.x.x,asfis_english_name.x.x,season,other,latitude,abs_lat,length_from_study,length_3,n_x,water_g.x,fat_g.x,fatce_g.x,fat_g_2,fasat_g.x,fams_g.x,faun_g,fatrn_g.x,facid_g.x,fapun6_g.x,fapun9_g,food_item_id_2,max_length_study,comments_on_data_processing_methods_y,publication_year,biblioid_y,compiler,edible.x,enerc_kj_original.x,enerc_kcal_original.x,enera_kcal.x,dm_g.x,water_g_2,xn.x,nt_g.x,protcnt_g.x,protcnp_g.x,prot_g.x,npro_g.x,nnp_mg.x,fasat_g_2,fams_g_2,faun_g_2,fe_mg,id_mcg.x,k_mg.x,mg_mg.x,mn_mg.x,se_mcg,hg_mcg,pb_mcg.x,sr_mcg,retol_mcg,retol13_mcg,retoldh_mcg,retolsum_mcg.x,carta_mcg,cartb_mcg,atx_mcg,zea_mcg,cartoid_mcg,chocal_mcg,tocpha_mg,vitb6a_mg,vitb12_mcg,vitc_mg,zn_mg,food_name_clean,database,nutrient_ref,biblioid,subgroup.y,country_region.y,type.y,isscaap.y,x3_alpha.y,food_name_in_own_language.y,food_name_in_english.y,processing.y,scientific_name,asfis_english_name.y,asfis_scientific_name.y,asfis_scientific_name_fishbase_swap.x,asfis_scientific_name_fishbase_swap_in_progress,season.x,other.x,n.x,comments_on_data_processing_methods.x,publication_year.x,biblioid.x,compiler.x,latest_revision_in_version.x,faun_g.x,xfa_internal_use,facid_g.y,fapun6_g.y,subgroup.x,country_region.x,type_farmed_wild.x,isscaap.x,x3_alpha.x,food_name_in_own_language.x,food_name_in_english.x,processing.x,scientific_name.x,asfis_english_name.x,asfis_scientific_name.x,season.y,other.y,n.y,comments_on_data_processing_methods.y,publication_year.y,biblioid.y,compiler.y,latest_revision_in_version.y,edible.y,enerc_kj_original.y,enerc_kcal_original.y,enera_kcal.y,dm_g.y,water_g.y,xn.y,nt_g.y,protcnt_g.y,protcnp_g.y,prot_g.y,npro_g.y,nnp_mg.y,fat_g.y,fat_g_2.y,fasat_g.y,fams_g.y,fatrn_g.y,choavldf_g,chocdf_g,cho_g,glyc_g,fibnd_g,fibc_g,id_mcg.y,k_mg.y,li_mcg,mg_mg.y,mn_mg.y,mo_mcg,na_mg,nacl_mg,ni_mcg,p_mg,al_mcg,as_mcg,ba_mcg,cd_mcg,pb_mcg.y,retolsum_mcg.y,vita_rae_mcg,vita_mcg,fafre_g,subgroup.y.y,country_region.y.y,type_farmed_wild.y,isscaap.y.y,x3_alpha.y.y,food_name_in_own_language.y.y,processing.y.y,scientific_name.y,asfis_english_name.y.y,asfis_scientific_name.y.y,asfis_scientific_name_fishbase_swap.y
NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Washington/Oregon/N California",NA,42,DUN,NA,"Dungeness crab, edible flesh (leg), raw",r,Cancer magister,Dungeness crab,Cancer magister,Metacarcinus magister,Metacarcinus magister,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Crustacean,"USA, Washington/Oregon/N California",NA,42,DUN,NA,"Dungeness crab, edible flesh (leg), raw",r,Cancer magister,Dungeness crab,Cancer magister,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,78.9,NA,NA,NA,NA,18.4,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Washington/Oregon/N California",NA,42,DUN,NA,r,Cancer magister,Dungeness crab,Metacarcinus magister,Metacarcinus magister
NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (body), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,Paralithodes camtschaticus,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (body), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,86.1,NA,NA,NA,NA,11.6,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,Paralithodes camtschaticus
NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (leg), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,Paralithodes camtschaticus,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (leg), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,13.5,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,Paralithodes camtschaticus
NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (composite), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,Paralithodes camtschaticus,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (composite), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,79.6,NA,NA,NA,NA,18.2,NA,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,Paralithodes camtschaticus
NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,76,CUX,NA,"Red sea cucumber, edible flesh, raw",r,Stichopus californicus,Sea cucumbers nei,Holothurioidea,Apostichopus californicus,Apostichopus californicus,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,76,CUX,NA,"Red sea cucumber, edible flesh, raw",r,Stichopus californicus,Sea cucumbers nei,Holothurioidea,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,86.2,NA,NA,NA,NA,10.6,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,76,CUX,NA,r,Stichopus californicus,Sea cucumbers nei,Holothurioidea,Apostichopus californicus
NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Canada, Straits of Juan de Fuca",NA,38,DGS,NA,"Spiny dogfish, skinless muscle flesh, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,Squalus acanthias,Squalus acanthias,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"Canada, Straits of Juan de Fuca",NA,38,DGS,NA,"Spiny dogfish, skinless muscle flesh, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,70.6,NA,NA,NA,NA,17.4,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Canada, Straits of Juan de Fuca",NA,38,DGS,NA,r,Squalus acanthias,Picked dogfish,Squalus acanthias,Squalus acanthias
NA,NA,NA,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Lower Puget Sound, Washington",NA,38,DGS,NA,"Spiny dogfish, whole, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,Squalus acanthias,Squalus acanthias,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"USA, Lower Puget Sound, Washington",NA,38,DGS,NA,"Spiny dogfish, whole, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,69.5,NA,NA,NA,NA,16.3,NA,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Lower Puget Sound, Washington",NA,38,DGS,NA,r,Squalus acanthias,Picked dogfish,Squalus acanthias,Squalus acanthias
NA,NA,NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Colorado River",NA,23,EUL,NA,"Eulachon, skinless muscle flesh, raw",r,Thaleichthys pacificus,Eulachon,Thaleichthys pacificus,Thaleichthys pacificus,Thaleichthys pacificus,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"USA, Colorado River",NA,23,EUL,NA,"Eulachon, skinless muscle flesh, raw",r,Thaleichthys pacificus,Eulachon,Thaleichthys pacificus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,79.6,NA,NA,NA,NA,14.6,NA,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Colorado River",NA,23,EUL,NA,r,Thaleichthys pacificus,Eulachon,Thaleichthys pacificus,Thaleichthys pacificus
NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, SE Alaska/Washington/Oregon",NA,31,ARF,NA,"Arrowtooth flounder, skinless muscle flesh, raw",r,Atheresthes stomias,Arrow-tooth flounder,Atheresthes stomias,Atheresthes stomias,Atheresthes stomias,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"USA, SE Alaska/Washington/Oregon",NA,31,ARF,NA,"Arrowtooth flounder, skinless muscle flesh, raw",r,Atheresthes stomias,Arrow-tooth flounder,Atheresthes stomias,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,79.5,NA,NA,NA,NA,17.7,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, SE Alaska/Washington/Oregon",NA,31,ARF,NA,r,Atheresthes stomias,Arrow-tooth flounder,Atheresthes stomias,Atheresthes stomias
NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, SE Alaska/Washington/Oregon/Puget Sound",NA,31,PWQ,NA,"Starry flounder, skinless muscle flesh, raw",r,Platichthys stellatus,Starry flounder,Platichthys stellatus,Platichthys stellatus,Platichthys stellatus,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"USA, SE Alaska/Washington/Oregon/Puget Sound",NA,31,PWQ,NA,"Starry flounder, skinless muscle flesh, raw",r,Platichthys stellatus,Starry flounder,Platichthys stellatus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,80.3,NA,NA,NA,NA,17.3,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, SE Alaska/Washington/Oregon/Puget Sound",NA,31,PWQ,NA,r,Platichthys stellatus,Starry flounder,Platichthys stellatus,Platichthys stellatus
NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,"Geoduck, syphon, raw",r,Panope generosa,"Clams, etc. nei",Bivalvia/Hiatellidae,Panopea generosa,Panopea generosa,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,"Geoduck, syphon, raw",r,Panope generosa,"Clams, etc. nei",Bivalvia/Hiatellidae,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,77.2,NA,NA,NA,NA,15.9,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,r,Panope generosa,"Clams, etc. nei",Panopea generosa,Panopea generosa
NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,"Geoduck, edible muscle flesh (body), raw",r,Panope generosa,NA,Bivalvia/Hiatellidae,Panopea generosa,Panopea generosa,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,"Geoduck, edible muscle flesh (body), raw",r,Panope generosa,NA,Bivalvia/Hiatellidae,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,78.8,NA,NA,NA,NA,15,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,r,Panope generosa,NA,Panopea generosa,Panopea generosa
NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Oregon/Washington/Alaska",NA,31,HAP,NA,"Pacific halibut, skinless muscle flesh, raw",r,Hippoglossus stenolepis,Pacific halibut,Hippoglossus stenolepis,Hippoglossus stenolepis,Hippoglossus stenolepis,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"USA, Oregon/Washington/Alaska",NA,31,HAP,NA,"Pacific halibut, skinless muscle flesh, raw",r,Hippoglossus stenolepis,Pacific halibut,Hippoglossus stenolepis,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,78.3,NA,NA,NA,NA,20.7,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Oregon/Washington/Alaska",NA,31,HAP,NA,r,Hippoglossus stenolepis,Pacific halibut,Hippoglossus stenolepis,Hippoglossus stenolepis
NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, British Colombia/Puget Sound",NA,35,HEP,NA,"Pacific herring, skinless muscle flesh, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea pallasii,Clupea pallasii pallasii,Clupea pallasii pallasii,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"USA, British Colombia/Puget Sound",NA,35,HEP,NA,"Pacific herring, skinless muscle flesh, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea pallasii,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,70.7,NA,NA,NA,NA,16,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, British Colombia/Puget Sound",NA,35,HEP,NA,r,Clupea harengus pallasi,Atlantic herring,Clupea pallasii pallasii,Clupea pallasii pallasii
NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Kodiak/SE Alaska/British Colombia",NA,35,HER,NA,"Pacific herring, whole, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea harengus,Clupea harengus,Clupea harengus,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Finfish,"USA, Kodiak/SE Alaska/British Colombia",NA,35,HER,NA,"Pacific herring, whole, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea harengus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,70.8,NA,NA,NA,NA,16.4,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"USA, Kodiak/SE Alaska/British Colombia",NA,35,HER,NA,r,Clupea harengus pallasi,Atlantic herring,Clupea harengus,Clupea harengus
NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,57,OCT,NA,"Octopus, edible flesh, raw",r,Paroctopus hongkongensis,"Octopuses, etc. nei",Octopodidae,Octopodidae,Octopodidae,NA,NA,NA,NA,1976,fi195,DR,1,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,57,OCT,NA,"Octopus, edible flesh, raw",r,Paroctopus hongkongensis,"Octopuses, etc. nei",Octopodidae,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,NA,NA,NA,84.9,NA,NA,NA,NA,13.2,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Molluscs,"USA, SE Alaska",NA,57,OCT,NA,r,Paroctopus hongkongensis,"Octopuses, etc. nei",Octopodidae,Octopodidae
