page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,realm,source
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,13,11,0.47,0.55,20.1,3.77,NA,0.898,0.015,NA,0.233,0.394,Oncorhynchus keta,Oncorhynchus keta,533,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,34,11,NA,NA,12,1.5,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,534,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,58,11,NA,NA,12,2,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,535,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,27,12,1.37,0.475,20.4,4.6,NA,NA,0.028,22,NA,NA,Oncorhynchus keta,Oncorhynchus keta,536,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,whole,raw,27,NA,NA,NA,14.8,0.8,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,537,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,eggs,raw,27,NA,NA,NA,18.4,12.4,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,538,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,79,12,1,0.5,20.4,4.2,0.6,1,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,539,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,72,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,540,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Chum Salmon,Oncorhynchus keta,muscle,raw,55,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Oncorhynchus keta,541,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.54,temperate,fusiform / normal,benthopelagic,250,100,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,23,NA,NA,NA,NA,6,NA,1.7,NA,NA,0.3,0.5,Oncorhynchus kisutch,Oncorhynchus kisutch,542,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,8,NA,NA,NA,21.3,3.3,NA,1.74,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,543,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,7,NA,0.41,0.7,21.6,5.95,NA,NA,0.015,0,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,544,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,13,NA,0.41,0.7,21.6,5.95,NA,1.74,0.015,NA,0.327,0.487,Oncorhynchus kisutch,Oncorhynchus kisutch,545,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,58,78,NA,1.8,20,6,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,546,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,27,36,NA,1345,21.1,5.7,NA,NA,0.02,29,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,547,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,55,NA,NA,NA,NA,5.4,NA,NA,NA,NA,7.6,18.6,Oncorhynchus kisutch,Oncorhynchus kisutch,548,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,55,NA,NA,NA,NA,32.2,NA,NA,NA,NA,6.2,15.8,Oncorhynchus kisutch,Oncorhynchus kisutch,549,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,eggs,raw,27,NA,NA,NA,18.4,11.2,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,550,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,79,36,0.4,1.3,21.1,6.6,1.5,2,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,551,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6446,Fish,Searun Fish,Coho Salmon,Oncorhynchus kisutch,muscle,raw,72,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,Oncorhynchus kisutch,552,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,temperate,fusiform / normal,demersal,250,107.95,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,11,54,NA,NA,24.4,1.5,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,553,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,33,54,NA,NA,24.4,1.5,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,554,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,23,NA,NA,NA,NA,3.4,NA,1.2,NA,NA,0.1,0.4,Oncorhynchus mykiss,Oncorhynchus mykiss,555,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,82,127,0.48,0.4,18.4,6.7,NA,2.02,0.02,25,0.32,1.16,Oncorhynchus mykiss,Oncorhynchus mykiss,556,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,8,NA,NA,NA,20,4.6,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,557,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,13,67,1.09,1.9,20.5,3.36,NA,1.2,0.7,31,0.138,0.43,Oncorhynchus mykiss,Oncorhynchus mykiss,558,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377,1.05,Oncorhynchus mykiss,Oncorhynchus mykiss,559,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,560,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,liver,raw,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,561,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,liver,raw,33,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,562,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,29,NA,NA,NA,13.7,2.1,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,563,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,27,32,1.28,2.37,20.7,6.8,NA,NA,0.21,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,564,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,565,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,whole,raw,27,NA,11.8,3392,18.9,9.3,NA,NA,0.77,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,566,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,eggs,raw,27,NA,NA,NA,27.8,9,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,567,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,eggs,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459,1.44,Oncorhynchus mykiss,Oncorhynchus mykiss,568,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,79,51,1.1,1.5,18.4,5.8,1.1,2.2,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,569,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,56,NA,NA,NA,18.8,3.1,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,570,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,72,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,571,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6151,Fish,Freshwater Fish,Steelhead Trout,Oncorhynchus mykiss irideus,muscle,raw,58,NA,NA,NA,21,11,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss irideus,572,2.6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.53,subtropical,fusiform / normal,benthopelagic,200,122,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,23,NA,NA,NA,NA,8.6,NA,1.9,NA,NA,0.5,0.7,Oncorhynchus nerka,Oncorhynchus nerka,573,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,62,6,0.54,0.47,21.3,8.6,NA,1.88,0.014,24,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,574,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,7,6,0.5,0.5,21.3,9,NA,1.9,0.01,24,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,575,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,13,6,0.54,0.47,21.3,8.56,NA,1.88,0.014,24,0.519,0.653,Oncorhynchus nerka,Oncorhynchus nerka,576,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,58,52,0.9,0.8,20,5,NA,NA,0.017,25,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,577,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,578,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,light muscle,raw,28,NA,NA,NA,NA,2.52,0.87,0.94,NA,NA,0.22,0.57,Oncorhynchus nerka,Oncorhynchus nerka,579,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,dark muscle,raw,28,NA,NA,NA,NA,22.9,6.31,7.03,NA,NA,1.88,3.67,Oncorhynchus nerka,Oncorhynchus nerka,580,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,27,176,NA,1.18,20.3,6.9,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,581,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,whole,raw,27,NA,NA,NA,18.4,7.8,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,582,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,offal,raw,27,NA,NA,NA,16.1,13.7,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,583,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,584,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,79,6,0.4,0.9,20.3,7.9,2.7,4.2,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,585,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,72,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,586,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.23,temperate,fusiform / normal,pelagic-oceanic,250,84,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,7,NA,NA,NA,29.2,14,NA,4.39,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,587,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,34,NA,NA,NA,29.2,12.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,588,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,589,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,11,30,NA,NA,30.4,15,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,590,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,33,30,NA,NA,30.4,15,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,591,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,23,NA,NA,NA,NA,10.4,NA,2.1,NA,NA,0.8,0.6,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,592,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,7,79,NA,0.9,22.5,13.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,593,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,13,22,0.44,0.71,20.1,10.4,NA,2.08,0.015,NA,0.788,0.567,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,594,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,25,NA,NA,NA,NA,7,1.2,1.6,NA,NA,0.44,0.55,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,595,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,58,NA,NA,NA,19.6,15,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,596,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,21,28,NA,NA,17,8,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,597,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,11,28,NA,NA,16.6,8,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,598,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,33,21,NA,NA,16.5,4.8,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,599,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,600,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,33,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,601,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,602,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,33,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,603,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,14,NA,NA,5.5,8.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,604,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,33,14,NA,NA,5.5,8.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,605,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,27,20,0.8,0.9,17.9,11.6,NA,NA,NA,95,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,606,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,607,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,79,14,0.6,1.1,19,11.4,1.9,2.4,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,608,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.83,temperate,fusiform / normal,benthopelagic,375,150,freshbrackmarine,cine
