run,species_no,rdi_micro_tot_mean,rdi_micro_tot_std.error,dataset
46,2,2.7555555555555555,0.12372809695177826,KW
46,3,2.925,0.075,KW
46,4,3.0047619047619047,0.0558688774470736,KW
46,5,3.0515873015873014,0.04433530768312449,KW
46,6,3.1809523809523808,0.04455389099836641,KW
46,7,3.216666666666667,0.05046469400286688,KW
46,8,3.0444444444444443,0.044444444444444446,KW
46,9,3,0,KW
46,10,3,NA,KW
47,1,2.2,0.24944382578492943,KW
47,2,2.4444444444444446,0.12125420144987982,KW
47,3,2.425,0.06335894366462337,KW
47,4,2.2904761904761903,0.04356021865615861,KW
47,5,2.2301587301587302,0.035262607533817,KW
47,6,2.0952380952380953,0.024383600904219087,KW
47,7,2,0,KW
47,8,2,0,KW
47,9,2,0,KW
47,10,2,NA,KW
48,1,2,0.3944053188733077,KW
48,2,2.422222222222222,0.19971921929156747,KW
48,3,2.8583333333333334,0.11307754542427219,KW
48,4,3.0761904761904764,0.07060280633906667,KW
48,5,3.111111111111111,0.05043428811290389,KW
48,6,3.204761904761905,0.04632673398270838,KW
48,7,3.316666666666667,0.06587414081138154,KW
48,8,3.3555555555555556,0.11957650674445892,KW
48,9,3.2,0.19999999999999998,KW
48,10,3,NA,KW
49,1,2.2,0.38873012632302,KW
49,2,2.6,0.13632996217214535,KW
49,3,2.8,0.07814373024773524,KW
49,4,2.9523809523809526,0.054324034234044125,KW
49,5,3.011904761904762,0.04720819726609715,KW
49,6,3.080952380952381,0.05307234420043417,KW
49,7,3.191666666666667,0.07696613658706744,KW
49,8,3.3333333333333335,0.11891767800211261,KW
49,9,2.8,0.13333333333333333,KW
49,10,3,NA,KW
5,1,2.4,0.30550504633038933,KW
5,2,2.7333333333333334,0.15042028661807097,KW
5,3,3.066666666666667,0.09146591207600473,KW
5,4,3.3095238095238093,0.0649027792449918,KW
5,5,3.3412698412698414,0.05163653163235979,KW
5,6,3.2904761904761903,0.047560912337140195,KW
5,7,3.4,0.05601120336112039,KW
5,8,3.6,0.08040302522073697,KW
5,9,3.8,0.13333333333333333,KW
5,10,4,NA,KW
50,1,2.1,0.348010216963685,KW
50,2,2.022222222222222,0.08697433087526973,KW
50,3,1.975,0.01431195069769,KW
50,4,1.9952380952380953,0.004761904761904762,KW
50,5,2,0,KW
50,6,2,0,KW
50,7,2,0,KW
50,8,2,0,KW
50,9,2,0,KW
50,10,2,NA,KW
51,1,2.4,0.30550504633038933,KW
51,2,2.6444444444444444,0.13910084836446066,KW
51,3,2.775,0.07434353222919748,KW
51,4,2.8142857142857145,0.05802183396065034,KW
51,5,2.880952380952381,0.05036208793493682,KW
51,6,2.9,0.051608883673290105,KW
51,7,2.9583333333333335,0.06839069806413257,KW
51,8,3.0444444444444443,0.100280191078714,KW
51,9,2.9,0.09999999999999999,KW
51,10,3,NA,KW
52,1,1.7,0.2603416558635551,KW
52,2,1.6666666666666667,0.08989331499509894,KW
52,3,1.8083333333333333,0.041498259106500054,KW
52,4,1.9047619047619047,0.02139753708240598,KW
52,5,1.9523809523809523,0.013441843736610398,KW
52,6,1.9761904761904763,0.010545556307056503,KW
52,7,1.9916666666666667,0.008333333333333333,KW
52,8,2,0,KW
52,9,2,0,KW
52,10,2,NA,KW
53,1,2.2,0.3590109871423003,KW
53,2,2.533333333333333,0.15763402186230244,KW
53,3,2.575,0.06866320597191582,KW
53,4,2.6333333333333333,0.04978117224156194,KW
53,5,2.6865079365079363,0.04708577537417455,KW
53,6,2.7476190476190476,0.048118817380493444,KW
53,7,2.7416666666666667,0.04806600464972996,KW
53,8,2.8,0.06030226891555272,KW
53,9,2.9,0.09999999999999999,KW
53,10,3,NA,KW
54,1,2.3,0.36666666666666664,KW
54,2,2.7777777777777777,0.14525800413937412,KW
54,3,3.033333333333333,0.0738434005567795,KW
54,4,3.2285714285714286,0.04938181793254822,KW
54,5,3.3055555555555554,0.038850926896056175,KW
54,6,3.342857142857143,0.03737644968404508,KW
54,7,3.3333333333333335,0.04480479499482704,KW
54,8,3.2,0.06030226891555272,KW
54,9,3,0,KW
54,10,3,NA,KW
55,1,2,0.3651483716701107,KW
55,2,2.2444444444444445,0.10128246109175858,KW
55,3,2.3333333333333335,0.049271063736795545,KW
55,4,2.4238095238095236,0.03484200984524107,KW
55,5,2.4365079365079363,0.03130423630519475,KW
55,6,2.466666666666667,0.034508780443505,KW
55,7,2.4583333333333335,0.04567549854280214,KW
55,8,2.488888888888889,0.0753592220347252,KW
55,9,2.2,0.13333333333333333,KW
55,10,2,NA,KW
56,1,2.9,0.31446603773522014,KW
56,2,3.1333333333333333,0.13706888336846837,KW
56,3,3.2583333333333333,0.07623477791147523,KW
56,4,3.4523809523809526,0.052727781535282514,KW
56,5,3.5793650793650795,0.042344178399503836,KW
56,6,3.742857142857143,0.03881189651221116,KW
56,7,3.8333333333333335,0.03984095364447979,KW
56,8,3.888888888888889,0.05705059089471894,KW
56,9,4,0,KW
56,10,4,NA,KW
57,1,2.2,0.3265986323710904,KW
57,2,2.511111111111111,0.12153156559753561,KW
57,3,2.6333333333333333,0.06254783416946091,KW
57,4,2.823809523809524,0.0468854404807249,KW
57,5,3,0.04207962687318687,KW
57,6,3.2,0.04518259957799241,KW
57,7,3.4,0.05601120336112039,KW
57,8,3.6,0.08040302522073697,KW
57,9,3.8,0.13333333333333333,KW
57,10,4,NA,KW
58,1,2.5,0.26874192494328497,KW
58,2,2.8444444444444446,0.14892054540591607,KW
58,3,2.8333333333333335,0.07879816195062793,KW
58,4,2.980952380952381,0.0625871567322632,KW
58,5,3.123015873015873,0.05778245015969082,KW
58,6,3.2714285714285714,0.06141206388805431,KW
58,7,3.408333333333333,0.0789424437830426,KW
58,8,3.5555555555555554,0.12125420144987982,KW
58,9,3.8,0.19999999999999998,KW
58,10,4,NA,KW
59,1,2.2,0.19999999999999998,KW
59,2,2.3333333333333335,0.08989331499509894,KW
59,3,2.35,0.04529702780858052,KW
59,4,2.4,0.0338869496834943,KW
59,5,2.5,0.031559720154890156,KW
59,6,2.6,0.0338869496834943,KW
59,7,2.7,0.042008402520840295,KW
59,8,2.8,0.06030226891555272,KW
59,9,2.9,0.09999999999999999,KW
59,10,3,NA,KW
6,1,2.4,0.3711842908553348,KW
6,2,2.7333333333333334,0.15374122295716147,KW
6,3,2.775,0.08571866235324867,KW
6,4,2.914285714285714,0.06552748668991223,KW
6,5,3.007936507936508,0.060821351632426156,KW
6,6,3.1142857142857143,0.06566642139286306,KW
6,7,3.2583333333333333,0.08156026911226895,KW
6,8,3.4,0.12060453783110545,KW
6,9,3.6,0.22110831935702663,KW
6,10,4,NA,KW
60,1,2.3,0.44845413490245695,KW
60,2,2.511111111111111,0.16398516261479334,KW
60,3,2.7916666666666665,0.08525446613676713,KW
60,4,3.038095238095238,0.060696804116581723,KW
60,5,3.1468253968253967,0.05328153021496289,KW
60,6,3.1619047619047618,0.05971284632934388,KW
60,7,3.225,0.08066816559942634,KW
60,8,3.422222222222222,0.12097620138650399,KW
60,9,3.7,0.21343747458109494,KW
60,10,4,NA,KW
61,1,2.3,0.3,KW
61,2,2.466666666666667,0.14070529413628968,KW
61,3,2.7583333333333333,0.0802620300269828,KW
61,4,2.895238095238095,0.05222225800292084,KW
61,5,2.9166666666666665,0.046920266566365804,KW
61,6,2.980952380952381,0.05686497330090296,KW
61,7,3.0416666666666665,0.07614286415003742,KW
61,8,3.066666666666667,0.12060453783110545,KW
61,9,2.5,0.16666666666666666,KW
61,10,2,NA,KW
62,1,2.7,0.42295258468165065,KW
62,2,3.111111111111111,0.17472119846819922,KW
62,3,3.475,0.08110105395357667,KW
62,4,3.738095238095238,0.041226148360207805,KW
62,5,3.857142857142857,0.027217659128987447,KW
62,6,3.942857142857143,0.01867951441281852,KW
62,7,3.9916666666666667,0.008333333333333333,KW
62,8,4,0,KW
62,9,4,0,KW
62,10,4,NA,KW
63,1,1.8,0.3265986323710904,KW
63,2,2.2444444444444445,0.14618224254646903,KW
63,3,2.5416666666666665,0.08525446613676713,KW
63,4,2.4095238095238094,0.0365961600890571,KW
63,5,2.5,0.031559720154890156,KW
63,6,2.6,0.0338869496834943,KW
63,7,2.691666666666667,0.04233359800530421,KW
63,8,2.3777777777777778,0.07309112127323451,KW
63,9,2,0,KW
63,10,2,NA,KW
64,1,2.5,0.37267799624996495,KW
64,2,3.1333333333333333,0.13333333333333333,KW
64,3,3.4833333333333334,0.06371256063618692,KW
64,4,3.585714285714286,0.04241436035579811,KW
64,5,3.7182539682539684,0.03205577565084793,KW
64,6,3.842857142857143,0.026923300472318674,KW
64,7,3.933333333333333,0.02286647801900118,KW
64,8,3.9555555555555557,0.031067790907534743,KW
64,9,4,0,KW
64,10,4,NA,KW
65,1,3,0.2581988897471611,KW
65,2,3.2888888888888888,0.10834951964030606,KW
65,3,3.45,0.058994848562079934,KW
65,4,3.642857142857143,0.03884123754729815,KW
65,5,3.742063492063492,0.02981692462758775,KW
65,6,3.8523809523809525,0.02544827514322108,KW
65,7,3.9166666666666665,0.025336208004377515,KW
65,8,3.977777777777778,0.022222222222222223,KW
65,9,4,0,KW
65,10,4,NA,KW
66,1,2.2,0.19999999999999998,KW
66,2,2.4,0.09744203145947591,KW
66,3,2.4833333333333334,0.05018639393621736,KW
66,4,2.480952380952381,0.03521370150721677,KW
66,5,2.4642857142857144,0.031479107711218486,KW
66,6,2.4523809523809526,0.03442851454672482,KW
66,7,2.466666666666667,0.04573295603800236,KW
66,8,2.577777777777778,0.07446027270295803,KW
66,9,2.6,0.1632993161855452,KW
66,10,2,NA,KW
67,1,2.2,0.24944382578492943,KW
67,2,2,0.05504818825631803,KW
67,3,1.975,0.01431195069769,KW
67,4,1.9952380952380953,0.004761904761904762,KW
67,5,2,0,KW
67,6,2,0,KW
67,7,2,0,KW
67,8,2,0,KW
67,9,2,0,KW
67,10,2,NA,KW
68,1,2.4,0.4268749491621899,KW
68,2,2.7777777777777777,0.16171083085884963,KW
68,3,2.8916666666666666,0.08434608687790628,KW
68,4,3.033333333333333,0.057827034988359234,KW
68,5,3.126984126984127,0.04703578373837381,KW
68,6,3.1952380952380954,0.04502985974095158,KW
68,7,3.2333333333333334,0.051222223234919415,KW
68,8,3.1777777777777776,0.06581953356624205,KW
68,9,3,0,KW
68,10,3,NA,KW
69,1,2.4,0.26666666666666666,KW
69,2,2.7333333333333334,0.11634153830577251,KW
69,3,3.0083333333333333,0.07050819263573681,KW
69,4,3.223809523809524,0.049255323186200774,KW
69,5,3.3531746031746033,0.0416201524316209,KW
69,6,3.4523809523809526,0.04427173529976787,KW
69,7,3.575,0.05633843810262348,KW
69,8,3.7555555555555555,0.0721639236343101,KW
69,9,3.9,0.09999999999999999,KW
69,10,4,NA,KW
7,1,2.1,0.31446603773522014,KW
7,2,2.466666666666667,0.12552918289216958,KW
7,3,2.5833333333333335,0.0675536236148148,KW
7,4,2.5619047619047617,0.04953537555320481,KW
7,5,2.642857142857143,0.045310180313432605,KW
7,6,2.657142857142857,0.04030932056099984,KW
7,7,2.7,0.042008402520840295,KW
7,8,2.8,0.06030226891555272,KW
7,9,2.9,0.09999999999999999,KW
7,10,3,NA,KW
70,1,2.1,0.31446603773522014,KW
70,2,2.4,0.13257359305592337,KW
70,3,2.5833333333333335,0.08248871693774537,KW
70,4,2.5952380952380953,0.05496435973091757,KW
70,5,2.5515873015873014,0.037369339621982134,KW
70,6,2.6,0.0338869496834943,KW
70,7,2.7,0.042008402520840295,KW
70,8,2.7555555555555555,0.06478835438717001,KW
70,9,2.8,0.13333333333333333,KW
70,10,2,NA,KW
71,1,2.1,0.348010216963685,KW
71,2,2.2,0.08761716542303612,KW
71,3,2.283333333333333,0.04456973469931287,KW
71,4,2.395238095238095,0.03448519222016263,KW
71,5,2.5,0.031559720154890156,KW
71,6,2.6,0.0338869496834943,KW
71,7,2.7,0.042008402520840295,KW
71,8,2.8,0.06030226891555272,KW
71,9,2.9,0.09999999999999999,KW
71,10,3,NA,KW
72,1,2.2,0.3590109871423003,KW
72,2,2.6666666666666665,0.14907119849998599,KW
72,3,2.9,0.07428463692388329,KW
72,4,3.057142857142857,0.050811210604870524,KW
72,5,3.2222222222222223,0.04347581677740756,KW
72,6,3.361904761904762,0.04490318643074785,KW
72,7,3.5166666666666666,0.05673582861266779,KW
72,8,3.688888888888889,0.07668789048930225,KW
72,9,3.8,0.13333333333333333,KW
72,10,4,NA,KW
73,1,1.9,0.40688518719112343,KW
73,2,2.2444444444444445,0.1529360979498193,KW
73,3,2.5416666666666665,0.08768404680152521,KW
73,4,2.776190476190476,0.06724757487632996,KW
73,5,2.6706349206349205,0.047657897472497233,KW
73,6,2.6,0.0338869496834943,KW
73,7,2.7,0.042008402520840295,KW
73,8,2.8,0.06030226891555272,KW
73,9,2.9,0.09999999999999999,KW
73,10,3,NA,KW
74,1,2.7,0.334995854037363,KW
74,2,3.1333333333333333,0.13333333333333333,KW
74,3,3.433333333333333,0.06770893934225679,KW
74,4,3.6,0.04538385936953399,KW
74,5,3.734126984126984,0.0335476198742007,KW
74,6,3.842857142857143,0.027756667216073568,KW
74,7,3.9166666666666665,0.02796389562364383,KW
74,8,3.977777777777778,0.022222222222222223,KW
74,9,4,0,KW
74,10,4,NA,KW
75,1,2.7,0.2603416558635551,KW
75,2,2.8222222222222224,0.1282708974011244,KW
75,3,2.8583333333333334,0.08224428439467939,KW
75,4,2.961904761904762,0.0643411741902312,KW
75,5,3.0833333333333335,0.060464955777097984,KW
75,6,3.2142857142857144,0.06602973412408396,KW
75,7,3.3666666666666667,0.08362693377308283,KW
75,8,3.577777777777778,0.12097620138650399,KW
75,9,3.8,0.19999999999999998,KW
75,10,4,NA,KW
76,1,2.7,0.334995854037363,KW
76,2,2.9555555555555557,0.12695165529991898,KW
76,3,3.1166666666666667,0.07019713471186248,KW
76,4,3.242857142857143,0.04974628857083638,KW
76,5,3.388888888888889,0.04091551900352768,KW
76,6,3.5095238095238095,0.04007311396681471,KW
76,7,3.575,0.04973670169802496,KW
76,8,3.7111111111111112,0.0683294324254051,KW
76,9,3.8,0.13333333333333333,KW
76,10,4,NA,KW
77,1,2.1,0.348010216963685,KW
77,2,2.7333333333333334,0.1247219128924647,KW
77,3,2.9916666666666667,0.06950790750949999,KW
77,4,3.1095238095238096,0.04540417523982021,KW
77,5,3.2777777777777777,0.03825287795424035,KW
77,6,3.466666666666667,0.03885659781871954,KW
77,7,3.533333333333333,0.05667408091222623,KW
77,8,3.6,0.08040302522073697,KW
77,9,3.8,0.13333333333333333,KW
77,10,4,NA,KW
78,1,2,0.3944053188733077,KW
78,2,2.511111111111111,0.1256185593242062,KW
78,3,2.816666666666667,0.059152906041748624,KW
78,4,3.0428571428571427,0.04442341830319731,KW
78,5,3.0277777777777777,0.04185464248755008,KW
78,6,3.1523809523809523,0.043519102355771534,KW
78,7,2.95,0.026062841531258124,KW
78,8,2.977777777777778,0.022222222222222223,KW
78,9,3,0,KW
78,10,3,NA,KW
79,1,2.4,0.39999999999999997,KW
79,2,2.6444444444444444,0.1773985854986584,KW
79,3,2.725,0.09315697122875673,KW
79,4,2.933333333333333,0.06901756088701,KW
79,5,3.0595238095238093,0.05978882381982992,KW
79,6,3.1904761904761907,0.06446247102343941,KW
79,7,3.3,0.08250286473253901,KW
79,8,3.488888888888889,0.12153156559753561,KW
79,9,3.7,0.21343747458109494,KW
79,10,4,NA,KW
8,1,1.8,0.29059326290271154,KW
8,2,1.9555555555555555,0.12290899793460379,KW
8,3,2.183333333333333,0.060325138338779664,KW
8,4,2.357142857142857,0.039423472713939624,KW
8,5,2.484126984126984,0.03348866009610384,KW
8,6,2.5952380952380953,0.034617079249783404,KW
8,7,2.7,0.042008402520840295,KW
8,8,2.8,0.06030226891555272,KW
8,9,2.9,0.09999999999999999,KW
8,10,3,NA,KW
80,1,2,0.2981423969999719,KW
80,2,2.1555555555555554,0.09511054469764317,KW
80,3,2.158333333333333,0.037416261936885124,KW
80,4,2.085714285714286,0.02050687321615067,KW
80,5,2.0198412698412698,0.008802298199620532,KW
80,6,2,0,KW
80,7,2,0,KW
80,8,2,0,KW
80,9,2,0,KW
80,10,2,NA,KW
81,1,2.5,0.30731814857642953,KW
81,2,2.6222222222222222,0.14315665251916806,KW
81,3,2.808333333333333,0.08224428439467939,KW
81,4,3.0428571428571427,0.05896778351131308,KW
81,5,3.1785714285714284,0.05137770026995658,KW
81,6,3.2476190476190476,0.05381838473529543,KW
81,7,3.3,0.07256794362924328,KW
81,8,3.422222222222222,0.12097620138650399,KW
81,9,3.7,0.21343747458109494,KW
81,10,4,NA,KW
82,1,1.8,0.3265986323710904,KW
82,2,2.3333333333333335,0.13104089885114942,KW
82,3,2.5833333333333335,0.0841694746737403,KW
82,4,2.795238095238095,0.06753736012328904,KW
82,5,2.996031746031746,0.06299358087174105,KW
82,6,3.0619047619047617,0.0640750368412836,KW
82,7,2.8833333333333333,0.06282710851927394,KW
82,8,2.8,0.06030226891555272,KW
82,9,2.9,0.09999999999999999,KW
82,10,3,NA,KW
83,1,2.4,0.30550504633038933,KW
83,2,2.2888888888888888,0.11291465545440096,KW
83,3,2.1083333333333334,0.03888472033147171,KW
83,4,2.0428571428571427,0.016953077265210944,KW
83,5,2,0,KW
83,6,2,0,KW
83,7,2,0,KW
83,8,2,0,KW
83,9,2,0,KW
83,10,2,NA,KW
84,1,2.6,0.3711842908553348,KW
84,2,2.8444444444444446,0.15227419300096953,KW
84,3,3.1333333333333333,0.0877139906989324,KW
84,4,3.3714285714285714,0.05422007999952989,KW
84,5,3.5515873015873014,0.04325229296536318,KW
84,6,3.719047619047619,0.03710404524715136,KW
84,7,3.816666666666667,0.04096752374585769,KW
84,8,3.933333333333333,0.03760507165451774,KW
84,9,4,0,KW
84,10,4,NA,KW
85,1,2.5,0.22360679774997896,KW
85,2,2.933333333333333,0.11191627462193568,KW
85,3,3.0416666666666665,0.06524660538658279,KW
85,4,3.1952380952380954,0.04701023436204254,KW
85,5,3.3492063492063493,0.03961608297229404,KW
85,6,3.466666666666667,0.03885659781871954,KW
85,7,3.6333333333333333,0.04573295603800236,KW
85,8,3.7777777777777777,0.06267511942419625,KW
85,9,3.9,0.09999999999999999,KW
85,10,4,NA,KW
86,1,2.2,0.19999999999999998,KW
86,2,2.6666666666666665,0.09534625892455922,KW
86,3,2.7083333333333335,0.04490237361130298,KW
86,4,2.7476190476190476,0.03004659915603151,KW
86,5,2.8452380952380953,0.022828885176283134,KW
86,6,2.8714285714285714,0.02315341143098552,KW
86,7,2.925,0.02414504490112435,KW
86,8,2.977777777777778,0.022222222222222223,KW
86,9,3,0,KW
86,10,3,NA,KW
87,1,2.1,0.37859388972001823,KW
87,2,2.3333333333333335,0.14564381625088382,KW
87,3,2.5833333333333335,0.0858173205808206,KW
87,4,2.7476190476190476,0.06573000165392968,KW
87,5,2.765873015873016,0.05322498182194793,KW
87,6,2.723809523809524,0.04627400939831369,KW
87,7,2.7083333333333335,0.04331474498966922,KW
87,8,2.8,0.06030226891555272,KW
87,9,2.9,0.09999999999999999,KW
87,10,3,NA,KW
88,1,2,0.3333333333333333,KW
88,2,2.3555555555555556,0.1316390671324841,KW
88,3,2.566666666666667,0.08261595987094035,KW
88,4,2.5952380952380953,0.05496435973091757,KW
88,5,2.5476190476190474,0.036965070275678594,KW
88,6,2.604761904761905,0.03448519222016263,KW
88,7,2.658333333333333,0.04347611684317001,KW
88,8,2.6222222222222222,0.07309112127323451,KW
88,9,2.2,0.13333333333333333,KW
88,10,2,NA,KW
89,1,2.1,0.27688746209726917,KW
89,2,2.2888888888888888,0.1371507399797469,KW
89,3,2.558333333333333,0.08680109699100699,KW
89,4,2.7857142857142856,0.067733065201589,KW
89,5,2.884920634920635,0.059198292029781725,KW
89,6,2.8333333333333335,0.05382745584418941,KW
89,7,2.7,0.042008402520840295,KW
89,8,2.8,0.06030226891555272,KW
89,9,2.9,0.09999999999999999,KW
89,10,3,NA,KW
9,1,2.6,0.39999999999999997,KW
9,2,2.977777777777778,0.15403295229533537,KW
9,3,3.2416666666666667,0.0802620300269828,KW
9,4,3.466666666666667,0.05278022602676565,KW
9,5,3.5317460317460316,0.040694119710642344,KW
9,6,3.5238095238095237,0.03889009007991714,KW
9,7,3.5,0.04733810683311509,KW
9,8,3.6222222222222222,0.07309112127323451,KW
9,9,3.8,0.13333333333333333,KW
9,10,4,NA,KW
90,1,2.2,0.38873012632302,KW
90,2,2.6,0.16937198318160143,KW
90,3,2.7083333333333335,0.08728381323182198,KW
90,4,2.9095238095238094,0.06497295165719622,KW
90,5,3.0634920634920637,0.06043018686134746,KW
90,6,3.1904761904761907,0.06551423944694054,KW
90,7,3.325,0.08297893830172011,KW
90,8,3.511111111111111,0.12153156559753561,KW
90,9,3.7,0.21343747458109494,KW
90,10,4,NA,KW
91,1,2.5,0.40138648595974313,KW
91,2,3.111111111111111,0.1564189602751463,KW
91,3,3.341666666666667,0.08241440116918096,KW
91,4,3.5238095238095237,0.05280488776443728,KW
91,5,3.638888888888889,0.03978911256768377,KW
91,6,3.7523809523809524,0.03479059169568185,KW
91,7,3.783333333333333,0.04456973469931287,KW
91,8,3.8666666666666667,0.06030226891555272,KW
91,9,4,0,KW
91,10,4,NA,KW
92,1,2.1,0.2333333333333333,KW
92,2,2.2444444444444445,0.10128246109175858,KW
92,3,2.3,0.04521966305901525,KW
92,4,2.4,0.0338869496834943,KW
92,5,2.5,0.031559720154890156,KW
92,6,2.6,0.0338869496834943,KW
92,7,2.7,0.042008402520840295,KW
92,8,2.8,0.06030226891555272,KW
92,9,2.9,0.09999999999999999,KW
92,10,3,NA,KW
93,1,1.9,0.40688518719112343,KW
93,2,2.3555555555555556,0.17161018651794183,KW
93,3,2.716666666666667,0.09180979404170046,KW
93,4,3.019047619047619,0.0625871567322632,KW
93,5,3.0952380952380953,0.055340578362705194,KW
93,6,3.257142857142857,0.056903119795634415,KW
93,7,3.35,0.07818852459377437,KW
93,8,3.422222222222222,0.12097620138650399,KW
93,9,3.7,0.21343747458109494,KW
93,10,4,NA,KW
94,1,2,0.21081851067789192,KW
94,2,2.2888888888888888,0.10358338378419611,KW
94,3,2.558333333333333,0.062393700452923535,KW
94,4,2.7857142857142856,0.04709785406263858,KW
94,5,2.996031746031746,0.04263873345768022,KW
94,6,3.2,0.04518259957799241,KW
94,7,3.4,0.05601120336112039,KW
94,8,3.6,0.08040302522073697,KW
94,9,3.8,0.13333333333333333,KW
94,10,4,NA,KW
95,1,2.4,0.3711842908553348,KW
95,2,2.8666666666666667,0.12949006435891816,KW
95,3,2.925,0.07864619564629846,KW
95,4,3.057142857142857,0.05385868908059492,KW
95,5,3.2261904761904763,0.048715094370701,KW
95,6,3.3523809523809525,0.04866029513588611,KW
95,7,3.525,0.05671010857480196,KW
95,8,3.6666666666666665,0.0778498944161523,KW
95,9,3.8,0.13333333333333333,KW
95,10,4,NA,KW
96,1,2.2,0.3265986323710904,KW
96,2,2.6,0.13632996217214535,KW
96,3,2.8333333333333335,0.07968190728895957,KW
96,4,3.0619047619047617,0.05888677112490101,KW
96,5,3.1865079365079363,0.048735695442321765,KW
96,6,3.3666666666666667,0.048857222357619357,KW
96,7,3.4916666666666667,0.05675125504027312,KW
96,8,3.6,0.08040302522073697,KW
96,9,3.8,0.13333333333333333,KW
96,10,4,NA,KW
97,1,2.5,0.30731814857642953,KW
97,2,2.3777777777777778,0.10194516692557684,KW
97,3,2.4,0.04792618039763864,KW
97,4,2.4095238095238094,0.03401477718256439,KW
97,5,2.5,0.031559720154890156,KW
97,6,2.6,0.0338869496834943,KW
97,7,2.7,0.042008402520840295,KW
97,8,2.8,0.06030226891555272,KW
97,9,2.9,0.09999999999999999,KW
97,10,3,NA,KW
98,1,2.6,0.339934634239519,KW
98,2,3.0444444444444443,0.1308694914542364,KW
98,3,3.1666666666666665,0.0742217637539864,KW
98,4,3.395238095238095,0.05233121771542207,KW
98,5,3.5595238095238093,0.04095766401840337,KW
98,6,3.6952380952380954,0.03833372604093319,KW
98,7,3.85,0.0367633052954505,KW
98,8,3.911111111111111,0.04290254662948546,KW
98,9,4,0,KW
98,10,4,NA,KW
99,1,2.8,0.29059326290271154,KW
99,2,2.9555555555555557,0.1346734005050421,KW
99,3,3.05,0.080134690536939,KW
99,4,3.1809523809523808,0.058679128614605884,KW
99,5,3.3134920634920637,0.049059021227279356,KW
99,6,3.414285714285714,0.04936533699962832,KW
99,7,3.5,0.05675639625104965,KW
99,8,3.6,0.08040302522073697,KW
99,9,3.6,0.1632993161855452,KW
99,10,4,NA,KW
1,1,2.3,0.2603416558635551,II
1,2,2.533333333333333,0.12949006435891816,II
1,3,2.825,0.07997067039389691,II
1,4,3.066666666666667,0.05905511531951641,II
1,5,3.1746031746031744,0.04842381581527835,II
1,6,3.1476190476190475,0.043335473996885455,II
1,7,2.9833333333333334,0.03127391708473046,II
1,8,2.977777777777778,0.022222222222222223,II
1,9,3,0,II
1,10,3,NA,II
10,1,2.3,0.21343747458109494,II
10,2,2.511111111111111,0.09858710050550758,II
10,3,2.625,0.05558764246123197,II
10,4,2.6666666666666665,0.03329913944503756,II
10,5,2.7777777777777777,0.026241257787125154,II
10,6,2.8666666666666667,0.023513770327249908,II
10,7,2.933333333333333,0.02286647801900118,II
10,8,2.977777777777778,0.022222222222222223,II
10,9,3,0,II
10,10,3,NA,II
100,1,2,0.2981423969999719,II
100,2,2.3333333333333335,0.08408749651825216,II
100,3,2.45,0.05138147547909619,II
100,4,2.4047619047619047,0.03395252139627758,II
100,5,2.5,0.031559720154890156,II
100,6,2.6,0.0338869496834943,II
100,7,2.7,0.042008402520840295,II
100,8,2.8,0.06030226891555272,II
100,9,2.9,0.09999999999999999,II
100,10,3,NA,II
11,1,2.6,0.26666666666666666,II
11,2,3,0.13104089885114942,II
11,3,3.275,0.0766622517301451,II
11,4,3.419047619047619,0.050317698700829853,II
11,5,3.5476190476190474,0.040632405814485,II
11,6,3.6095238095238096,0.038180583370068494,II
11,7,3.691666666666667,0.04395667801920045,II
11,8,3.688888888888889,0.07668789048930225,II
11,9,3.8,0.13333333333333333,II
11,10,4,NA,II
12,1,1.9,0.2333333333333333,II
12,2,2.2888888888888888,0.12957670877434002,II
12,3,2.316666666666667,0.06260378870652183,II
12,4,2.466666666666667,0.04057758733474694,II
12,5,2.5277777777777777,0.03438981148808988,II
12,6,2.4904761904761905,0.03773036703390159,II
12,7,2.6166666666666667,0.046114176492442066,II
12,8,2.5555555555555554,0.07491109582924912,II
12,9,2.6,0.1632993161855452,II
12,10,3,NA,II
13,1,2.2,0.19999999999999998,II
13,2,2.3777777777777778,0.08580509325897091,II
13,3,2.2666666666666666,0.04053793280700402,II
13,4,2.3285714285714287,0.032489397968768374,II
13,5,2.25,0.027331519390462633,II
13,6,2.1809523809523808,0.02662953506360121,II
13,7,2.25,0.03969420930187224,II
13,8,2,0,II
13,9,2,0,II
13,10,2,NA,II
14,1,2.2,0.3265986323710904,II
14,2,2.311111111111111,0.07668789048930225,II
14,3,2.3,0.04364357804719848,II
14,4,2.1952380952380954,0.027418446398346907,II
14,5,2.1944444444444446,0.024980933164903702,II
14,6,2.104761904761905,0.021183505372546808,II
14,7,2.125,0.030316953129541618,II
14,8,2,0,II
14,9,2,0,II
14,10,2,NA,II
15,1,2.9,0.2333333333333333,II
15,2,3.4,0.11634153830577251,II
15,3,3.5083333333333333,0.0802620300269828,II
15,4,3.580952380952381,0.047523257493788294,II
15,5,3.7023809523809526,0.03481768368254592,II
15,6,3.8142857142857145,0.03009710980506224,II
15,7,3.8916666666666666,0.03085121368148934,II
15,8,3.933333333333333,0.03760507165451774,II
15,9,4,0,II
15,10,4,NA,II
16,1,2.2,0.38873012632302,II
16,2,2.8222222222222224,0.13591771459339583,II
