seanuts_id2,species_name,log_concentration,log_length,bulk_trophic_level,feeding_mode,feeding_level,reference,abs_lat
1341,Scomberomorus commerson,0.37843643572024505,5.3230099791384085,4.3800001139999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Osman H., Suriah A.R., Law E.C. (2001). Fatty acid composition and cholesterol content of selected marine fish in Malaysian waters. Food Chemistry 73: 55-60",4.210484
1068,Scomberomorus guttatus,0.04879016416943205,4.330733340286331,4.28,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",3.144341
1997,Scomberomorus guttatus,0.09531017980432493,4.330733340286331,4.28,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
972,Scophthalmus maximus,-0.35667494393873245,4.605170185988092,3.960000038,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ruff N., Fitzgerald R.D., Cross T.F., Kerry J.P. Comparative composition and shelf-life of fillets of wild and cultured turbot (Scophthalmus maximus) and Atlantic halibut (Hippoglossus hippoglossus) (2002) Aquaculture International, 10, 241-256",51.896892
972,Scophthalmus maximus,-0.35667494393873245,4.605170185988092,3.960000038,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Ruff N., Fitzgerald R.D., Cross T.F., Kerry J.P. Comparative composition and shelf-life of fillets of wild and cultured turbot (Scophthalmus maximus) and Atlantic halibut (Hippoglossus hippoglossus) (2002) Aquaculture International, 10, 241-256",51.896892
1071,Scophthalmus rhombus,-0.2231435513142097,4.31748811353631,4.22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",53.164164
1071,Scophthalmus rhombus,-0.2231435513142097,4.31748811353631,4.22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",53.164164
1072,Scophthalmus rhombus,0,4.31748811353631,4.22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",53.164164
1072,Scophthalmus rhombus,0,4.31748811353631,4.22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",53.164164
1073,Scorpaena porcus,-0.2231435513142097,3.6109179126442243,3.78,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",37.966667
1074,Scorpaena porcus,-0.2231435513142097,3.6109179126442243,3.78,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",37.966667
1075,Scorpaena porcus,-0.2231435513142097,3.6109179126442243,3.78,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",37.966667
2007,Scorpaena porcus,-0.5978370007556204,3.6109179126442243,3.78,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",40.668141
1076,Scorpaena scrofa,-0.916290731874155,3.912023005428146,3.95,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",39.019184
1077,Scorpaena scrofa,-0.3856624808119846,3.912023005428146,3.95,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",37.966667
1078,Scorpaena scrofa,-0.3856624808119846,3.912023005428146,3.95,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",37.966667
1079,Scorpaena scrofa,-0.3856624808119846,3.912023005428146,3.95,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",37.966667
1080,Scorpaena scrofa,-0.13926206733350766,3.912023005428146,3.95,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745
2006,Scorpena scrofa,-0.31471074483970024,3.912023005428146,3.95,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",40.668141
1485,Scylla serrata,-0.2876820724517809,3.332204510175204,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Mathew S., Ammu K. Viswanathan N.P.G., Devadasan K. (1999). Cholesterol content of Indian fish and shellfish. Food Chemistry 66: 455-461",20.593684
1486,Scylla serrata,-0.4462871026284195,3.332204510175204,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Mathew S., Ammu K. Viswanathan N.P.G., Devadasan K. (1999). Cholesterol content of Indian fish and shellfish. Food Chemistry 66: 455-461",20.593684
2017,Scyllarides latus,-0.09431067947124129,3.8066624897703196,3.86,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",39.019184
224,Sebastes caurinus,0.9555114450274363,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
1082,Sebastes caurinus,1.1631508098056809,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1082,Sebastes caurinus,1.1631508098056809,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1083,Sebastes caurinus,0.9932517730102834,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1083,Sebastes caurinus,0.9932517730102834,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1084,Sebastes caurinus,0.5306282510621704,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
1085,Sebastes caurinus,1.589235205116581,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
1086,Sebastes caurinus,0.9932517730102834,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
1087,Sebastes caurinus,1.2584609896100056,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
1089,Sebastes caurinus,0.8754687373538999,4.537961436294641,3.68,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
1081,Sebastes flavidus,1.275362800412609,4.189654742026425,3.51,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",46.25
1090,Sebastes melanops,1.355835153635182,4.143134726391533,3.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",46.245311
1091,Sebastes mentella,0.5877866649021191,3.817712325956905,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",62.46011
1091,Sebastes mentella,0.5877866649021191,3.817712325956905,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",62.46011
1092,Sebastes mentella,1.1939224684724346,3.817712325956905,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",62.46011
1092,Sebastes mentella,1.1939224684724346,3.817712325956905,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",62.46011
233,"Sebastes mentella Travin, 1951_",0.7419373447293773,3.817712325956905,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
1093,Sebastes pinniger,0.7178397931503168,4.287028906051602,3.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Gordon D.T., Roberts G.L., Heintz D.M. (1979). thiamin, riboflavin and niacin content and stability in pacific coast seafoods. J. Agric. Food Chem. 27(3): 483-490",46.25
1094,Sebastes pinniger,1.1969481893889715,4.287028906051602,3.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Huynh M.D., Kitts D.D. (2009). Evaluating nutritional quality of pacific fish species from fatty acid signatures. Food Chemistry 114: 912-918",53.726668
167,Sebastes ruberrimus,0.26236426446749106,4.6443908991413725,3.99,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
1095,Sebastes viviparus,0.8329091229351039,3.5553480614894135,4.03,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1095,Sebastes viviparus,0.8329091229351039,3.5553480614894135,4.03,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1096,Sebastes viviparus,0.6418538861723947,3.5553480614894135,4.03,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). Vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1096,Sebastes viviparus,0.6418538861723947,3.5553480614894135,4.03,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ostermeyer U., Schmidt T. (2006). vitamin D and provitamin D in fish. Eur Food Res Technol 222:403-413",56.511018
1097,Selaroides leptolepis,0.7514160886839212,2.772588722239781,3.609999895,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurnadia A.A., Azrina A., Amin I. (2011). Proximate composition and energetic value of selected marine fish and shellfish from the West coast of Peninsular Malaysia. International Food Research Journal 18: 137-148",3.144341
1350,Selaroides leptolepis,1.7526720805200082,2.772588722239781,3.609999895,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Osman H., Suriah A.R., Law E.C. (2001). Fatty acid composition and cholesterol content of selected marine fish in Malaysian waters. Food Chemistry 73: 55-60",4.210484
1098,Selene vomer,0.8329091229351039,3.877431560658527,3.67,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Castro-González M.I., Silencio Barrita J.L., Juárez Silva M.E., Montaño Benavides S., Pérez-Gil Romo F. (1998). Composición química de la fauna de acompañamiento del camarón de Veracruz (Golfo de México). Revista de Biología Tropical 46(2): 249-256",19.173773
1380,Selene vomer,1.986503546020567,3.877431560658527,3.67,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",19.432608
1111,Seriolina nigrofasciata,2.2192034840549946,4.727387818712341,4.17,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",9.71212
1112,Serranus scriba,0.4382549309311553,3.58351893845611,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1
1113,Serranus scriba,0.29266961396282004,3.58351893845611,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1
1114,Serranus scriba,0.4574248470388755,3.58351893845611,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1
1115,Serranus scriba,0.4824261492442928,3.58351893845611,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1
1116,Serranus scriba,0.5596157879354227,3.58351893845611,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1
1117,Serranus scriba,0.6575200029167941,3.58351893845611,3.58,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",18.1
1287,Serrasalmus emarginatus,-0.35667494393873245,3.295836866004329,3.55,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",23.421
1118,Siganus rivulatus,0.7608058290337602,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1119,Siganus rivulatus,0.25464221837358075,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1120,Siganus rivulatus,0.5653138090500605,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1121,Siganus rivulatus,0.13976194237515863,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1122,Siganus rivulatus,0.9477893989335261,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1123,Siganus rivulatus,0.20701416938432612,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1124,Siganus rivulatus,1.3376291891386096,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1125,Siganus rivulatus,0.5187937934151675,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Saoud I.P., Batal M., Ghanawi J., Lebbos N. (2008). Seasonal evaluation of nutritional benefits of two fish species in the eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 538-542",33.917053
1297,Siganus rivulatus,0.1906203596086497,3.295836866004329,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745
1126,Sillago sihama,0.3576744442718159,3.4339872044851463,3.18,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157
1465,Sillago sihama,1.220829921392359,3.4339872044851463,3.18,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Mathew S., Ammu K. Viswanathan N.P.G., Devadasan K. (1999). Cholesterol content of Indian fish and shellfish. Food Chemistry 66: 455-461",20.593684
176,Silurus glanis,1.1631508098056809,6.214608098422191,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53
182,Silurus glanis,1.33500106673234,6.214608098422191,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53
1127,Silurus glanis,0.11332868530700327,6.214608098422191,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özyurt G., Polat A., Loker G.B. (2009). vitamin And mineral content of pike perch (Sander lucioperca), common carp (Cyprinus carpio), and European catfish (Silurus glanis). Turk J Vet Anim Sci 33(4): 351-356",36.967401
1128,Silurus glanis,-0.616186139423817,6.214608098422191,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37
1129,Silurus glanis,1.252762968495368,6.214608098422191,4.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53
71,Solea solea,0.6312717768418578,4.248495242049359,3.299999952,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
81,Solea solea,0.4824261492442928,4.248495242049359,3.299999952,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
99,Solea solea,0.16551443847757333,4.248495242049359,3.299999952,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
151,Solea solea,0.4762341789963717,4.248495242049359,3.299999952,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
1133,Solea solea,-0.3011050927839216,4.248495242049359,3.299999952,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745
1135,Sorubim lima,2.4150205223238337,3.9926809084456005,4.099999905,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",19.427757
1137,Sparus aurata,-0.16251892949777494,4.151039905898646,3.39,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Grigorakis K., Alexis M.N., Taylor K.D.A., Hole M. (2002). Comparison of wild and cultured gildhead sea bream (Sparus aurata); composition, appearance and seasonal variations. International Journal of Food Science and Technology 37:477-484",37.735851
1138,Sparus aurata,0.14842000511827322,4.151039905898646,3.39,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Grigorakis K., Alexis M.N., Taylor K.D.A., Hole M. (2002). Comparison of wild and cultured gildhead sea bream (Sparus aurata); composition, appearance and seasonal variations. International Journal of Food Science and Technology 37:477-484",37.735851
1295,Sparus aurata,2.517696472610991,4.151039905898646,3.39,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",38.963745
1140,Sphyraena sphyraena,2.1077860146889784,5.10594547390058,4.04,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157
1141,Spicara maena,1.1631508098056809,3.2188758248682006,3.25,selective plankton feeding,mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157
1141,Spicara maena,1.1631508098056809,3.2188758248682006,3.25,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",37.370157
1148,Spondyliosoma cantharus,-0.3011050927839216,4.0943445622221,3.27,variable,mainly animals (troph. 2.8 and up),"Rodríguez C., Acosta C., Badía P., Cejas J.R., Santamaría F.J., Lorenzo A. (2004). Assessment of lipid and essential fatty acids requirements of black seabream (Spondyliosoma cantharus) by comparison of lipid composition in muscle and liver of wild and captive adult fish. Comparative Biochemistry and Physiology, PartB 139:619-629",28.291564
1150,Sprattus sprattus,2.4069451083182885,2.772588722239781,3.01,selective plankton feeding,mainly animals (troph. 2.8 and up),"Pirini M., Testi S., Ventrella V., Pagliarani A., Badiani A. (2010). Blue-back fish: Fatty acid profile in selected seasons and retention upon baking. Food Chemistry 123: 306-314",41.85509
