food_item_id,subgroup,country_region,type_farmed_wild,isscaap,x3_alpha,food_name_in_own_language,food_name_in_english,processing,scientific_name,asfis_english_name,asfis_scientific_name,season,other,n,comments_on_data_processing_methods,publication_year,biblioid,compiler,latest_revision_in_version,edible,enerc_kj_original,enerc_kcal_original,enera_kcal,dm_g,water_g,xn,nt_g,protcnt_g,protcnp_g,prot_g,npro_g,nnp_mg,fat_g,fatce_g,fat_g_2,fasat_g,fams_g,fapu_g,faun_g,fatrn_g,choavldf_g,chocdf_g,cho_g,glyc_g,fibnd_g,fibc_g,ca_mg,fe_mg,id_mcg,k_mg,li_mcg,mg_mg,mn_mg,mo_mcg,na_mg,nacl_mg,ni_mcg,p_mg,zn_mg,al_mcg,as_mcg,ba_mcg,cd_mcg,hg_mcg,pb_mcg,retolsum_mcg,vita_rae_mcg,vita_mcg,fafre_g
901989,Finfish,Bangladesh,NA,11,ABO,Mola,"cleaned parts (according to traditional practices), raw",r,Amblypharyngodon mola,NA,Amblypharyngodon mola,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.0,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901990,Finfish,Bangladesh,NA,11,PUR,Puti,"Pool barb, cleaned parts (according to traditional practices), raw",r,Puntius sophore,Pool barb,Puntius sophore,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901991,Finfish,Bangladesh,NA,13,CNP,Taki,"Spotted snakehead, cleaned parts (according to traditional practices), raw",r,Channa punctatus,Spotted snakehead,Channa punctata,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901992,Finfish,Bangladesh,NA,11,CMG,NA,"Mrigal, cleaned parts (according to traditional practices), raw",r,Cirrhinus cirrhosus,NA,Cirrhinus cirrhosus,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901993,Finfish,Bangladesh,NA,11,SVC,NA,"Silver carp, cleaned parts (according to traditional practices), raw",r,Hypophthamichyths molitrix,Silver carp,Hypophthalmichthys molitrix,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901994,Finfish,Cambodia,NA,11,RRZ,Changwe mool,"cleaned parts (according to traditional practices), raw",r,Rasbora torniere,NA,Rasbora tawarensis,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901995,Finfish,Cambodia,NA,11,NA,Chunteas phluk,"cleaned parts (according to traditional practices), raw",r,Parachela siamensis,NA,NA,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901996,Finfish,Cambodia,NA,33,AIB,Kangtrang preng,"cleaned parts (according to traditional practices), raw",r,Parambassis wolffi,Glassfishes,Ambassidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901997,Finfish,Cambodia,NA,11,FCY,Trey changwa plieng,"cleaned parts (according to traditional practices), raw",r,Esomus longimanus,Cyprinids nei,Cyprinidae,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901998,Finfish,Cambodia,NA,13,FIS,NA,"Great snakehead, cleaned parts (according to traditional practices), raw",r,Channa micropeltes,Indonesian snakehead,Channa micropeltes,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901999,Finfish,Cambodia,NA,13,KNA,NA,"Giant snakehead, cleaned parts (according to traditional practices), raw",r,Channa marulius,NA,Channa marulius,NA,NA,NA,"CA: values represent Ca content in raw, edible parts, after correcting for plate waste (mainly bones).",2007,fi179,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902018,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,35,SIX,NA,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Jul (Summer) 1999,"length and weight: 15.5-17.4cm, 48.6-69.1g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902019,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,33,CKM,NA,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Jul (Summer) 1999,"length and weight: 34.0-38.0cm, 561.6-701.0g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902020,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,12,TLP,NA,"Tilápia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Jul (Summer) 1999,"length and weight: 21.0-26.0cm, 279.5-521.0g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902021,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,13,PRL,NA,"Curimbatá, head cut, eviscerated, fillet, raw",r,Prochilodus spp,Prochilods nei,Prochilodus spp,Jul (Summer) 1999,"length and weight: 43.0-49.0cm,1432.6-1813.5g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902022,Crustacean,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,45,BOB,NA,"Seabob shrimp head cut, shelled, raw",r,Xiphopenaeus kroyeri,Atlantic seabob,Xiphopenaeus kroyeri,Jul (Summer) 1999,weight: 331-574.6g,NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902023,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,35,SIX,NA,"Sardine, head cut, eviscerated, fillet, raw",r,Sardinella spp,Sardinellas Nei,Sardinella spp,Mar (Winter) 1999,"length and weight: 14.6-19.4cm, 58.8-98.4g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902024,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,33,CKM,NA,"Croaker, head cut, eviscerated, fillet, raw",r,Micropogonias furnieri,Whitemouth croaker,Micropogonias furnieri,Mar (Winter) 1999,"length and weight: 30.5-46.6cm, 469.9-1080g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902025,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,12,TLP,NA,"Tilápia, head cut, eviscerated, fillet, raw",r,Oreochromis spp.,Tilapias nei,Oreochromis (=Tilapia) spp,Mar (Winter) 1999,"length and weight: 26.3-35.0cm, 513.2-772.3g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902026,Finfish,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,13,PRL,NA,"Curimbatá, head cut, eviscerated, fillet, raw",r,Prochilodus spp,Prochilods nei,Prochilodus spp,Mar (Winter) 1999,"length and weight: 38.0-50cm, 1428.7-1852.3g",NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902027,Crustacean,"Unknown (samples from markets of City of São Paulo, Brazil)",NA,45,BOB,NA,"Seabob shrimp head cut, shelled, raw",r,Xiphopenaeus kroyeri,Atlantic seabob,Xiphopenaeus kroyeri,Mar (Winter) 1999,weight: 299.8-585.4g,NA,FA converted using XFA,2003,fi185,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902028,Crustacean,"UK, Scottish coast, English Channel",NA,42,CRA,NA,"Atlantic spider crab, edible tissue, muscle from claws and walking legs, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,NA,NA,NA,FA converted using XFA,2010,fi188,SE,1.0,0.323,347.4,NA,NA,NA,79.2,6.25,NA,15.7,NA,NA,NA,NA,NA,0.32,NA,0.03053414016,0.03332869056,0.07674717888,NA,NA,NA,NA,NA,NA,NA,NA,78.7,1.07,NA,226,NA,61.2,0.06,NA,396,NA,tr,NA,6.28,NA,2380.0,NA,0,10.0,0.0,NA,NA,NA,NA
902029,Crustacean,"UK, Scottish coast, English Channel",NA,42,CRA,NA,"Atlantic spider crab, edible tissue, gonads, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,NA,NA,NA,FA converted using XFA,2010,fi188,SE,1.0,0.225,665.7,NA,NA,NA,[68.1],6.25,NA,[24.1],NA,NA,NA,NA,NA,[1.36],NA,0.236554948,0.288015664,0.441062504,NA,NA,NA,NA,NA,NA,NA,NA,24.0,2.97,NA,249,NA,23.0,0.23,NA,195,NA,tr,NA,5.15,NA,5020.0,NA,0,0.0,0.0,NA,NA,NA,NA
902030,Crustacean,"UK, Scottish coast, English Channel",NA,42,CRA,NA,"Atlantic spider crab, edible tissue, gills, raw",r,Maja brachydactyla,Marine crabs nei,Brachyura,NA,NA,NA,NA,2010,fi188,SE,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9,14.1,NA,62.4,NA,NA,NA,NA,NA,NA,150,NA,0.9,NA,760.0,NA,NA,10.0,NA,NA,NA,NA,NA
902031,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, female, muscle from claws, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.03cm, 580.1g, EDIBLE total meat: 0.318",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,87,NA,NA,78.1,6.25,NA,18.3,NA,NA,NA,NA,NA,0.3,NA,0.031300803,0.039712032,0.060119604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902032,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, male, muscle from claws, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.5cm, 607.8g; EDIBLE total meat: 0.324",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,83,NA,NA,79.2,6.25,NA,17.6,NA,NA,NA,NA,NA,0.5,NA,0.05193819,0.06526746,0.10295712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902033,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, female, muscle from claws, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,82.3,NA,NA,79.2,6.25,NA,17.1,NA,NA,NA,NA,NA,0.7,NA,0.0855792,0.124803,0.166404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902034,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, male, muscle from claws, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.71cm,546.8g; EDIBLE total meat: 0.285",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,78.2,NA,NA,80.5,6.25,NA,15.6,NA,NA,NA,NA,NA,0.6,NA,0.0613224,0.09018,0.1340676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902035,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, female, hepatopancreas, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.03cm, 580.1g; EDIBLE total meat: 0.318",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,213.1,NA,NA,67.4,6.25,NA,12.6,NA,NA,NA,NA,NA,16.6,NA,4.1486956,7.3615952,3.1349166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902036,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European Lobster, male, hepatopancreas, raw",r,Homarus gammarus,European Lobster,Homarus gammarus,4/1/2007,"total length and weight: 9.5cm, 607.8g; EDIBLE total meat: 0.324",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,172.8,NA,NA,70.7,6.25,NA,13.2,NA,NA,NA,NA,NA,11.8,NA,3.5335038,6.0652978,0.770546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902037,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, female, hepatopancreas, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,290.4,NA,NA,58.8,6.25,NA,12.3,NA,NA,NA,NA,NA,25.5,NA,5.88162,14.197845,2.69976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902038,Crustacean,USA/Canada,NA,43,LBA,NA,"American Lobster, male, hepatopancreas, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.71cm,546.8g; EDIBLE total meat: 0.285",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,194.9,NA,NA,68.9,6.25,NA,12.4,NA,NA,NA,NA,NA,14.9,NA,3.7862494,8.6063824,0.8103412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902039,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, female, gonads, raw",r,Homarus americanus,American Lobster,Homarus americanus,4/1/2007,"total length and weight: 8.95cm, 610.6g; EDIBLE total meat: 0.302",NA,FA converted using XFA,2009,fi190,SE,1.0,NA,NA,148.3,NA,NA,[68.5],6.25,NA,[22.1],NA,NA,NA,NA,NA,[4.4],NA,0.6608112,1.416024,1.612694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902043,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Winter (Dec, Jan, Feb) 2005, 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.2789,NA,63.05,NA,NA,85.35,NA,NA,NA,NA,7.36,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09,NA,NA,NA,186.9819,NA,4375.8,211.8887,NA,68.04413,NA,NA,410.3067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902044,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Spring (Mar, Apr, May) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.2889,NA,78.46,NA,NA,82.7,NA,NA,NA,NA,8.99,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17,NA,NA,NA,304.2864,NA,3184.1,268.9851,NA,61.7027,NA,NA,335.6476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902045,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Summer (Jun, Jul, Aug) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.2267,NA,66.67,NA,NA,84.87,NA,NA,NA,NA,7.45,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,211.1262,NA,1555.2,189.046,NA,77.6678,NA,NA,454.5549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902046,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,SVE,NA,"Venerid clam, flesh meat, raw",r,Chamelea gallina,Striped venus,Chamelea gallina,"Autumn (Sep, Oct, Nov) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.1996,NA,58.03,NA,NA,86.57,NA,NA,NA,NA,6.86,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,209.4368,NA,5911.5,142.6287,NA,79.735,NA,NA,438.7696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902047,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Winter (Dec, Jan, Feb) 2005, 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.2333,NA,66.42,NA,NA,83.34,NA,NA,NA,NA,8.4,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,NA,NA,NA,381.0254,NA,2188.5,255.9854,NA,88.0662,NA,NA,417.3709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902048,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Spring (Mar, Apr, May) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.3103,NA,84.36,NA,NA,81.09,NA,NA,NA,NA,10.61,NA,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02,NA,NA,NA,254.2106,NA,2019.6,306.2864,NA,73.1035,NA,NA,339.5041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902049,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Summer (Jun, Jul, Aug) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.2395,NA,62.51,NA,NA,84.67,NA,NA,NA,NA,8.21,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,NA,NA,NA,270.1418,NA,1725.8,206.0181,NA,89.0641,NA,NA,462.3204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902050,Molluscs,"Turkey, Kumbag, Marmara Sea",NA,56,DXL,NA,"Wedge clam, flesh meat, raw",r,Donax trunculus,Truncate donax,Donax trunculus,"Autumn (Sep, Oct, Nov) 2006",NA,NA,PRO- (according to AOAC 1998); CHO- (according to Merrill and Watt 1973),2009,fi192,SE,1.0,0.2438,NA,63.15,NA,NA,85.55,NA,NA,NA,NA,8.12,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,NA,NA,NA,448.9326,NA,2980.1,156.9905,NA,87.2197,NA,NA,450.5808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902051,Molluscs,Unknown,NA,57,OFJ,NA,"Neon flying squid, mantle meat, raw",r,Ommastrephes bartrami,Neon flying squid,Ommastrephes bartrami,NA,"mantle meat (viscera, head and fins removed)",NA,Proximates expressed per DM - conversion to FW,2007,fi194,SE,1.0,NA,NA,NA,NA,NA,75.6,6.25,NA,20.0568,NA,NA,NA,NA,NA,0.5612,NA,NA,NA,NA,NA,NA,NA,2.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902053,Molluscs,Unknown,NA,57,GIS,NA,"Jumbo squid, mantle meat, raw",r,Dosidicus gigas,Jumbo flying squid,Dosidicus gigas,NA,NA,NA,Proximates expressed per DM - conversion to FW,2007,fi194,SE,1.0,NA,NA,NA,NA,NA,86,NA,NA,12.278,NA,NA,NA,NA,NA,0.336,NA,NA,NA,NA,NA,NA,NA,0.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902060,Crustacean,"Brazil, Ceará, Camocim",NA,42,UCC,NA,"Crab, claw meat, raw",r,Ucides cordatus,Ghost crab,Ucides cordatus,NA,NA,NA,minerals expressed per DM - conversion to FW,2007,fi203,VN,1.0,NA,NA,69,NA,NA,82.97,NA,NA,13.37,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,2.26,NA,NA,NA,NA,30.751071,0.905996,NA,[120.373149],NA,21.009911,0.064714,NA,[240.186011],NA,NA,[869.335519],5.904301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
