biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,FoodTroph,FoodSeTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode
fi137,726,900901,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,NA,NA,Merluccius hubbsi,Merluccius hubbsi,Finfish,NA,NA,NA,3.4,NA,NA,0.17,0.45,NA,NA,NA,4.08,48.0,NA,38.416097,-38.416097,78.0,NA,NA,0.010212,2.874000072,NA,"Cods, hakes, haddocks",NA,Feb,NA,NA,NA,mainly animals (troph. 2.8 and up),1371,hunting macrofauna (predator),NA,4.23,0.67,339,325,325,Merluccius,hubbsi,Argentine hake,Merlucciinae,benthopelagic,oceanodromous,50,800,TL,NA,TL,TL,95.0,50.0,60.0,1371,NA,NA,NA,NA
fi137,727,900904,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,NA,NA,Merluccius hubbsi,Merluccius hubbsi,Finfish,NA,NA,NA,1.3,NA,NA,0.06,0.3,NA,NA,NA,4.08,48.0,NA,38.416097,-38.416097,78.0,NA,NA,0.010212,2.874000072,NA,"Cods, hakes, haddocks",NA,Jul,NA,NA,NA,mainly animals (troph. 2.8 and up),1371,hunting macrofauna (predator),NA,4.23,0.67,339,325,325,Merluccius,hubbsi,Argentine hake,Merlucciinae,benthopelagic,oceanodromous,50,800,TL,NA,TL,TL,95.0,50.0,60.0,1371,NA,NA,NA,NA
fi137,728,900902,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,NA,NA,Merluccius hubbsi,Merluccius hubbsi,Finfish,NA,NA,NA,1.1,NA,NA,0.07,0.31,NA,NA,NA,4.08,48.0,NA,38.416097,-38.416097,78.0,NA,NA,0.010212,2.874000072,NA,"Cods, hakes, haddocks",NA,Mar,NA,NA,NA,mainly animals (troph. 2.8 and up),1371,hunting macrofauna (predator),NA,4.23,0.67,339,325,325,Merluccius,hubbsi,Argentine hake,Merlucciinae,benthopelagic,oceanodromous,50,800,TL,NA,TL,TL,95.0,50.0,60.0,1371,NA,NA,NA,NA
fi80,729,900463,European_hake_wild_edible_flesh_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,16.0,NA,0.4,NA,NA,NA,NA,NA,NA,NA,4.42,NA,NA,39.019184,39.019184,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,Spring,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi80,730,900464,European_hake_wild_edible_flesh_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,17.0,NA,0.6,NA,NA,NA,NA,NA,NA,NA,4.42,NA,NA,39.019184,39.019184,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,Fall,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi80,731,900465,European_hake_wild_edible_flesh_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,18.0,NA,2.0,NA,NA,NA,NA,NA,NA,NA,4.42,NA,NA,39.019184,39.019184,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,Winter,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi63,732,900311,Hake_wild_skinless_muscle_tissue_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,18.59,NA,0.87,0.328737836,0.364179466,0.052627477,0.272766809,NA,NA,NA,4.42,NA,NA,41.630735,41.630735,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi105,733,900656,European_hake_wild_skinless_fillet_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,4.42,NA,NA,60.529651,60.529651,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi80,734,900423,European_hake_wild_edible_flesh_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42,NA,NA,39.019184,39.019184,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi67,735,900348,European_hake_wild_fillet_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,NA,NA,0.76,0.206845632,0.235998752,0.032889248,0.15187926400000001,NA,NA,NA,4.42,NA,NA,37.370157,37.370157,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi105,736,900657,European_hake_wild_skinless_fillet_raw,NA,NA,Merluccius merluccius,Merluccius merluccius,Finfish,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,4.42,NA,NA,60.529651,60.529651,130.0,NA,NA,0.00433,3.15899992,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),9712,hunting macrofauna (predator),4772,4.3,1.01,40,30,30,Merluccius,merluccius,European hake,Merlucciinae,demersal,NA,30,1075,TL,NA,TL,NA,140.0,45.0,NA,1371,15e3,NA,1371,NA
fi156,737,900986,Pacific_hake_wild_fillet_raw,NA,NA,Merluccius productus,Merluccius productus,Finfish,NA,16.87,NA,2.61,NA,NA,NA,NA,NA,NA,NA,4.35,NA,NA,46.25,46.25,75.0,NA,NA,0.020400001,2.694999933,NA,"Cods, hakes, haddocks",NA,Aug-77,NA,NA,NA,mainly animals (troph. 2.8 and up),4587,hunting macrofauna (predator),NA,3.98000001907349,0.69,340,326,326,Merluccius,productus,North Pacific hake,Merlucciinae,pelagic-oceanic,NA,0,1000,TL,NA,TL,NA,91.0,60.0,NA,1371,1190.0,NA,4883,NA
fi59,738,900298,Pacific_hake_wild_skinless_fillet_raw,NA,NA,Merluccius productus,Merluccius productus,Finfish,NA,NA,NA,0.73,0.206680369,0.233853914,0.069467419,0.118810272,NA,NA,NA,4.35,43.4,NA,53.726668,53.726668,75.0,NA,NA,0.020400001,2.694999933,NA,"Cods, hakes, haddocks",NA,Summer,NA,NA,NA,mainly animals (troph. 2.8 and up),4587,hunting macrofauna (predator),NA,3.98000001907349,0.69,340,326,326,Merluccius,productus,North Pacific hake,Merlucciinae,pelagic-oceanic,NA,0,1000,TL,NA,TL,NA,91.0,60.0,NA,1371,1190.0,NA,4883,NA
fi88,739,900549,Prawn_wild_flesh_raw,NA,NA,Metapenaeus affinis,NA NA,Crustacean,NA,19.12,NA,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.144341,3.144341,22.2,NA,http://www.sealifebase.ca/summary/Metapenaeus-affinis.html,NA,NA,NA,"Shrimps, prawns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi238,740,901231,Shrimp_edible_meat_raw,NA,NA,Metapenaeus dobsoni,NA NA,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.753288,11.753288,11.8,NA,http://www.sealifebase.ca/summary/Metapenaeus-dobsoni.html,NA,NA,NA,"Shrimps, prawns",NA,Jul-Dec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi239,741,901239,Shrimp_wild_edible_muscle_raw,NA,NA,Metapenaeus monoceros,NA NA,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,18.0,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Summer _Jul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi239,742,901237,Shrimp_wild_edible_muscle_raw,NA,NA,Metapenaeus monoceros,NA NA,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,18.0,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Winter _Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi239,743,901240,Shrimp_wild_edible_muscle_raw,NA,NA,Metapenaeus monoceros,NA NA,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,18.0,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Autumn _Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi239,744,901238,Shrimp_wild_edible_muscle_raw,NA,NA,Metapenaeus monoceros,NA NA,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,18.0,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Spring _Apr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi95,745,900582,White_croaker_wild_fillet_raw,NA,NA,Micropogonias furnieri,Micropogonias furnieri,Finfish,NA,20.7,NA,1.29,NA,0.2863539,0.070633962,0.11560213,NA,NA,NA,3.3,NA,NA,34.941407,-34.941407,60.0,NA,http://www.fishbase.org/summary/7620,0.00813,3.07,NA,Miscellaneous coastal fishes,NA,Dec 1991-Jan 1992 _Summer,NA,NA,NA,mainly animals (troph. 2.8 and up),27,hunting macrofauna (predator),27,3.27,0.44,7924,7620,7620,Micropogonias,furnieri,Whitemouth croaker,NA,demersal,oceanodromous,NA,60,SL,NA,SL,NA,60.0,45.0,NA,27363,NA,NA,NA,NA
fi105,746,900650,Blue_whiting_wild_skinless_fillet_raw,NA,NA,Micromesistius poutassou,Micromesistius poutassou,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,4.01,NA,NA,60.529651,60.529651,41.0,NA,NA,0.00745,3.02699995,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),30424,hunting macrofauna (predator),NA,3.70000004768372,0.56,41,31,31,Micromesistius,poutassou,Blue whiting,NA,bathypelagic,oceanodromous,150,3000,TL,NA,TL,NA,50.0,22.0,NA,1371,830.0,NA,40637,NA
fi105,747,900651,Blue_whiting_wild_skinless_fillet_raw,NA,NA,Micromesistius poutassou,Micromesistius poutassou,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,4.01,NA,NA,60.529651,60.529651,41.0,NA,NA,0.00745,3.02699995,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),30424,hunting macrofauna (predator),NA,3.70000004768372,0.56,41,31,31,Micromesistius,poutassou,Blue whiting,NA,bathypelagic,oceanodromous,150,3000,TL,NA,TL,NA,50.0,22.0,NA,1371,830.0,NA,40637,NA
fi105,748,900635,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,62.1,62.1,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),6112,sucking food-containing material,6112,3.21,0.33,1401,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi105,748,900635,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,62.1,62.1,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),NA,NA,NA,NA,NA,54689,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi105,749,900634,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,62.1,62.1,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),6112,sucking food-containing material,6112,3.21,0.33,1401,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi105,749,900634,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,62.1,62.1,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),NA,NA,NA,NA,NA,54689,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi105,750,900636,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,59.042913,59.042913,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Feb,NA,NA,NA,mainly animals (troph. 2.8 and up),6112,sucking food-containing material,6112,3.21,0.33,1401,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi105,750,900636,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,59.042913,59.042913,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Feb,NA,NA,NA,mainly animals (troph. 2.8 and up),NA,NA,NA,NA,NA,54689,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi105,751,900637,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,59.042913,59.042913,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Feb,NA,NA,NA,mainly animals (troph. 2.8 and up),6112,sucking food-containing material,6112,3.21,0.33,1401,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi105,751,900637,Lemon_sole_wild_skinless_fillet_raw,NA,NA,Microstomus kitt,Microstomus kitt,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.22,NA,NA,59.042913,59.042913,53.0,65.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=1382,0.00832,3.08,NA,"Flounders, halibuts, soles",NA,01-Feb,NA,NA,NA,mainly animals (troph. 2.8 and up),NA,NA,NA,NA,NA,54689,1382,1382,Microstomus,kitt,Lemon sole,Pleuronectinae,demersal,oceanodromous,10,200,TL,NA,NA,NA,65.0,NA,NA,NA,2950.0,NA,6112,NA
fi156,752,900982,Dover_sole_wild_fillet_raw,NA,NA,Microstomus pacificus,Microstomus pacificus,Finfish,NA,16.81,NA,0.3,NA,NA,NA,NA,NA,NA,NA,3.27,NA,NA,46.25,46.25,62.0,NA,NA,0.01222,2.938699961,NA,"Flounders, halibuts, soles",NA,Aug-77,NA,NA,NA,mainly animals (troph. 2.8 and up),13507,hunting macrofauna (predator),NA,3.34,0.44,4443,4247,4247,Microstomus,pacificus,Dover sole,Pleuronectinae,demersal,NA,10,1370,TL,NA,TL,NA,76.0,40.0,NA,56527,3500.0,NA,56527,NA
fi36,753,900195,Dover_sole_wild_boneless_skinless_fillet_raw,NA,NA,Microstomus pacificus,Microstomus pacificus,Finfish,NA,NA,NA,1.0,0.2,0.23,0.08,0.09,NA,NA,NA,3.27,NA,NA,45.9053,45.9053,62.0,NA,NA,0.01222,2.938699961,NA,"Flounders, halibuts, soles",NA,Sep-87,NA,NA,NA,mainly animals (troph. 2.8 and up),13507,hunting macrofauna (predator),NA,3.34,0.44,4443,4247,4247,Microstomus,pacificus,Dover sole,Pleuronectinae,demersal,NA,10,1370,TL,NA,TL,NA,76.0,40.0,NA,56527,3500.0,NA,56527,NA
fi105,754,900641,Blue_ling_wild_skinless_fillet_raw,NA,NA,Molva dypterygia,Molva dypterygia,Finfish,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,4.48,NA,NA,NA,NA,127.0,NA,NA,0.00191,3.148999929,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),12223,hunting macrofauna (predator),12223,4.13,0.72,1402,1383,1383,Molva,dypterygia,Blue ling,NA,demersal,non-migratory,150,1000,TL,NA,NA,NA,155.0,NA,NA,NA,3e4,NA,35388,NA
fi105,754,900641,Blue_ling_wild_skinless_fillet_raw,NA,NA,Molva dypterygia,Molva dypterygia,Finfish,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,4.48,NA,NA,NA,NA,127.0,NA,NA,0.00191,3.148999929,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,NA,NA,NA,NA,NA,NA,54692,1383,1383,Molva,dypterygia,Blue ling,NA,demersal,non-migratory,150,1000,TL,NA,NA,NA,155.0,NA,NA,NA,3e4,NA,35388,NA
fi105,755,900640,Blue_ling_wild_skinless_fillet_raw,NA,NA,Molva dypterygia,Molva dypterygia,Finfish,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,4.48,NA,NA,NA,NA,127.0,NA,NA,0.00191,3.148999929,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),12223,hunting macrofauna (predator),12223,4.13,0.72,1402,1383,1383,Molva,dypterygia,Blue ling,NA,demersal,non-migratory,150,1000,TL,NA,NA,NA,155.0,NA,NA,NA,3e4,NA,35388,NA
fi105,755,900640,Blue_ling_wild_skinless_fillet_raw,NA,NA,Molva dypterygia,Molva dypterygia,Finfish,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,4.48,NA,NA,NA,NA,127.0,NA,NA,0.00191,3.148999929,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,NA,NA,NA,NA,NA,NA,54692,1383,1383,Molva,dypterygia,Blue ling,NA,demersal,non-migratory,150,1000,TL,NA,NA,NA,155.0,NA,NA,NA,3e4,NA,35388,NA
fi105,756,900638,Ling_wild_skinless_fillet_raw,NA,NA,Molva molva,Molva molva,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,62.1,62.1,164.0,NA,NA,0.001,3.436000109,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),12223,hunting macrofauna (predator),12223,4.2,0.73,43,33,33,Molva,molva,Ling,NA,demersal,oceanodromous,100,1000,TL,NA,TL,NA,200.0,106.0,NA,1371,45e3,NA,35388,NA
fi105,757,900639,Ling_wild_skinless_fillet_raw,NA,NA,Molva molva,Molva molva,Finfish,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,60.657778,60.657778,164.0,NA,NA,0.001,3.436000109,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),12223,hunting macrofauna (predator),12223,4.2,0.73,43,33,33,Molva,molva,Ling,NA,demersal,oceanodromous,100,1000,TL,NA,TL,NA,200.0,106.0,NA,1371,45e3,NA,35388,NA
fi2,758,900018,Swamp_eel_wild_fillet_raw,NA,NA,Fluta alba,NA NA,Finfish,NA,20.3,NA,0.6,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,15.484682,15.484682,100.0,NA,http://www.fishbase.us/summary/4663,7.1e-4,3.06,NA,Miscellaneous freshwater fishes,NA,May-Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi11,759,900075,Mora/deep-sea_cod_wild_dorsal_muscle_raw,NA,NA,Mora moro,Mora moro,Finfish,NA,17.6,NA,0.41,0.154024126,0.174580911,0.040644489,0.102507995,NA,NA,NA,3.75,NA,NA,57.596278,57.596278,80.0,NA,NA,0.0024,3.369999886,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1371,hunting macrofauna (predator),1371,3.75,0.55,1930,1734,1734,Mora,moro,Common mora,NA,bathypelagic,NA,450,2500,TL,NA,TL,NA,80.0,45.0,NA,9258,NA,NA,NA,NA
fi11,759,900075,Mora/deep-sea_cod_wild_dorsal_muscle_raw,NA,NA,Mora moro,Mora moro,Finfish,NA,17.6,NA,0.41,0.154024126,0.174580911,0.040644489,0.102507995,NA,NA,NA,3.75,NA,NA,57.596278,57.596278,80.0,NA,NA,0.0024,3.369999886,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26144,1734,1734,Mora,moro,Common mora,NA,bathypelagic,NA,450,2500,TL,NA,TL,NA,80.0,45.0,NA,9258,NA,NA,NA,NA
fi132,760,900895,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,NA,NA,Morone saxatilis,Morone saxatilis,Finfish,NA,16.4,NA,3.25,0.571782575,0.68590795,0.153419175,0.2022475,NA,NA,NA,4.34,48.3,NA,38.348222,38.348222,164.0,NA,NA,0.00614,3.153000116,NA,Miscellaneous diadromous fishes,NA,"Spring _Apr 1990, May 1990, 1991",NA,NA,NA,mainly animals (troph. 2.8 and up),6188,hunting macrofauna (predator),37512,4.47,1.08,367,353,353,Morone,saxatilis,Striped bass,NA,demersal,anadromous,30,NA,TL,NA,TL,NA,200.0,120.0,NA,9988,57e3,NA,2850,NA
fi132,761,900894,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,NA,NA,Morone saxatilis,Morone saxatilis,Finfish,NA,18.1,NA,1.82,0.281154848,0.338381056,0.109320718,0.092059552,NA,NA,NA,4.34,57.6,NA,39.035249,39.035249,164.0,NA,NA,0.00614,3.153000116,NA,Miscellaneous diadromous fishes,NA,"Spring _Apr 1990, May 1990, 1991",NA,NA,NA,mainly animals (troph. 2.8 and up),6188,hunting macrofauna (predator),37512,4.47,1.08,367,353,353,Morone,saxatilis,Striped bass,NA,demersal,anadromous,30,NA,TL,NA,TL,NA,200.0,120.0,NA,9988,57e3,NA,2850,NA
fi132,762,900893,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4-5y_raw,NA,NA,Morone saxatilis,Morone saxatilis,Finfish,NA,19.0,NA,2.55,0.36851752,0.439850705,0.116950645,0.127684165,NA,NA,NA,4.34,47.2,NA,38.348222,38.348222,164.0,NA,NA,0.00614,3.153000116,NA,Miscellaneous diadromous fishes,NA,"Spring _Apr 1990, May 1990, 1991",NA,NA,NA,mainly animals (troph. 2.8 and up),6188,hunting macrofauna (predator),37512,4.47,1.08,367,353,353,Morone,saxatilis,Striped bass,NA,demersal,anadromous,30,NA,TL,NA,TL,NA,200.0,120.0,NA,9988,57e3,NA,2850,NA
fi132,763,900896,Striped_bass_wild_skinless_fillet_incl._belly_flaps_male_4y_raw,NA,NA,Morone saxatilis,Morone saxatilis,Finfish,NA,19.2,NA,1.01,0.131249986,0.184005766,0.030294607,0.039406969,NA,NA,NA,4.34,45.7,NA,39.417895,39.417895,164.0,NA,NA,0.00614,3.153000116,NA,Miscellaneous diadromous fishes,NA,Spring _May 1991,NA,NA,NA,mainly animals (troph. 2.8 and up),6188,hunting macrofauna (predator),37512,4.47,1.08,367,353,353,Morone,saxatilis,Striped bass,NA,demersal,anadromous,30,NA,TL,NA,TL,NA,200.0,120.0,NA,9988,57e3,NA,2850,NA
