number_of_targets,subgroup,number_of_species,sd,se
4.994,all,36,0.07726558075864033,0.012877596793106722
4.996,all,37,0.06315051850925682,0.010381881290730043
4.998,all,38,0.04469897088298564,0.007251130579720507
5,all,39,0,0
5,all,40,0,0
1.948,all,1,1.27942679858323,1.27942679858323
2.956,all,2,1.3318550363451114,0.941763727757084
3.506,all,3,1.255204979092873,0.7246929325674288
3.888,all,4,1.1440125719434926,0.5720062859717463
4.137,all,5,1.0272712817392913,0.4594096834604787
4.354,all,6,0.8941384028680814,0.3650304744089831
4.496,all,7,0.7991386754641666,0.30204602833310557
4.613,all,8,0.6824197364501533,0.24127181162971997
4.712,all,9,0.5860029005042546,0.19533430016808487
4.772,all,10,0.5198906483928003,0.1644038583143006
4.824,all,11,0.45960334554399757,0.13857562268740922
4.865,all,12,0.4110279113928201,0.11865353764354716
4.91,all,13,0.31937752269375813,0.0885793872540776
4.938,all,14,0.26119767270062766,0.0698080143906047
4.949,all,15,0.23760356785085415,0.061348977419054804
4.959,all,16,0.20823631374561538,0.052059078436403845
4.967,all,17,0.18424153968349521,0.04468513698479286
4.974,all,18,0.15921478998305827,0.03752728588740417
4.983,all,19,0.1293357171384909,0.02967164846300228
4.988,all,20,0.10893974420691407,0.024359667349809877
4.99,all,21,0.0995485304256668,0.02172327028558251
4.996,all,22,0.06315051850925682,0.01346373578440179
4.997,all,23,0.054717401199198,0.01140936684977665
4.997,all,24,0.054717401199198,0.011169142749098956
4.998,all,25,0.04469897088298564,0.008939794176597128
4.999,all,26,0.03162277660168379,0.006201736729460423
4.999,all,27,0.03162277660168379,0.006085806194501845
4.999,all,28,0.03162277660168379,0.005976143046671967
4.999,all,29,0.03162277660168379,0.005872202195147035
4.999,all,30,0.03162277660168379,0.005773502691896257
5,all,31,0,0
5,all,32,0,0
5,all,33,0,0
5,all,34,0,0
5,all,35,0,0
5,all,36,0,0
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
2.018,all,1,1.0811312801158075,1.0811312801158075
2.958,all,2,0.9854984562175667,0.6968526412403153
3.424,all,3,0.914910411494514,0.528223772360749
3.733,all,4,0.86165738751168,0.43082869375584
3.948,all,5,0.7961971677479956,0.35607019811546425
4.093,all,6,0.7381706414480976,0.3013569024417991
4.223,all,7,0.6911937128972954,0.26124666744251734
4.345,all,8,0.6421739541490198,0.22704277884007545
4.426,all,9,0.6057151895824398,0.20190506319414658
4.499,all,10,0.5868077567170898,0.18556490598799744
4.568,all,11,0.5400626516133732,0.16283501624418048
4.609,all,12,0.5199897973897079,0.1501081247494034
4.661,all,13,0.49429072753120035,0.13709158177693406
4.711,all,14,0.4665797859923817,0.12469869305555713
4.746,all,15,0.4446140817402005,0.11479886227127331
4.775,all,16,0.42255597682857776,0.10563899420714444
4.791,all,17,0.4116897964347532,0.09984944209938354
4.816,all,18,0.3902515807736034,0.09198317971126156
4.843,all,19,0.3667226274522551,0.08413194070389972
4.867,all,20,0.34267831625071993,0.07662520095517805
4.89,all,21,0.31304631925323445,0.06831230733358375
4.908,all,22,0.28917057184232914,0.061651373065746085
4.926,all,23,0.2619018758859749,0.05461031619081278
4.934,all,24,0.24840633185509928,0.05070573016012166
4.944,all,25,0.23003677296666486,0.04600735459333297
4.954,all,26,0.20958990416508122,0.04110396196883811
4.963,all,27,0.1888562063228706,0.03634539385288028
4.976,all,28,0.15312559370479986,0.02893801716442986
4.981,all,29,0.13659303663678343,0.025364690130897937
4.984,all,30,0.12553788177183714,0.022919976555950603
4.989,all,31,0.10435463521037237,0.01874264577485285
4.993,all,32,0.08341437500789632,0.01474571755413029
4.994,all,33,0.07726558075864033,0.013450211184519778
4.995,all,34,0.07056897321046962,0.012102479060555149
4.997,all,35,0.05471740119919799,0.009248928886237883
4.999,all,36,0.03162277660168379,0.005270462766947298
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
2.395,all,1,1.3493686656343387,1.3493686656343387
3.494,all,2,1.213027384454051,0.8577398893124406
4.046,all,3,1.0241742688297402,0.5913072898059386
4.341,all,4,0.8817576177706073,0.4408788088853037
4.526,all,5,0.740183674415933,0.3310202023659196
4.657,all,6,0.627490832398964,0.25617205960862344
4.761,all,7,0.5041161901120942,0.19053801013113708
4.823,all,8,0.421721292856845,0.1491009929749165
4.869,all,9,0.35772470835401765,0.11924156945133922
4.903,all,10,0.30279148383447424,0.09575107450189928
4.927,all,11,0.2640847226568412,0.07962453981070998
4.95,all,12,0.21805400144814482,0.06294676821698074
4.969,all,13,0.17340435135563662,0.0480937138616401
4.982,all,14,0.13301764429463367,0.03555046081044891
4.985,all,15,0.12161327966052798,0.03140041378685934
4.992,all,16,0.08912880535463237,0.022282201338658093
4.993,all,17,0.08341437500789632,0.020230957579555207
4.996,all,18,0.06315051850925682,0.014884719957780694
4.998,all,19,0.04469897088298564,0.010254647208379023
5,all,20,0,0
5,all,21,0,0
5,all,22,0,0
5,all,23,0,0
5,all,24,0,0
5,all,25,0,0
5,all,26,0,0
5,all,27,0,0
5,all,28,0,0
5,all,29,0,0
5,all,30,0,0
5,all,31,0,0
5,all,32,0,0
5,all,33,0,0
5,all,34,0,0
5,all,35,0,0
5,all,36,0,0
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
2.355,all,1,1.2524150843644224,1.2524150843644224
3.304,all,2,1.1484349798325122,0.8120661619914052
3.742,all,3,1.0219982781201153,0.5900509809839827
4.044,all,4,0.9321657218182468,0.4660828609091234
4.256,all,5,0.8265271605622814,0.3696341832534289
4.427,all,6,0.7135686233153614,0.29131317059714856
4.537,all,7,0.6426850270887319,0.24291210757451345
4.625,all,8,0.5609720935034912,0.1983335856863663
4.69,all,9,0.5080926669005942,0.16936422230019807
4.75,all,10,0.4601214097515043,0.1455031655022363
4.795,all,11,0.42089446676352515,0.12690445659921132
4.837,all,12,0.3828545122857736,0.11052057786432715
4.869,all,13,0.343448623460565,0.09525550941343011
4.893,all,14,0.31567491292570377,0.08436766926912002
4.919,all,15,0.27297163499805893,0.07048097308896613
4.934,all,16,0.24840633185509928,0.06210158296377482
4.943,all,17,0.2319586273558386,0.056258230668318164
4.958,all,18,0.20068950215762726,0.047302969296203506
4.969,all,19,0.17340435135563662,0.03978168652260211
4.974,all,20,0.15921478998305827,0.035601509342547084
4.976,all,21,0.15312559370479986,0.03341474399939518
4.98,all,22,0.14007005254378832,0.029863035542303663
4.983,all,23,0.1293357171384909,0.026968361275783996
4.988,all,24,0.10893974420691407,0.0222372321680216
4.992,all,25,0.08912880535463237,0.017825761070926475
4.996,all,26,0.06315051850925682,0.012384835622007803
4.997,all,27,0.054717401199198,0.010530368770571239
4.998,all,28,0.04469897088298564,0.00844731148692123
4.998,all,29,0.04469897088298564,0.008300390514282214
5,all,30,0,0
5,all,31,0,0
5,all,32,0,0
5,all,33,0,0
5,all,34,0,0
5,all,35,0,0
5,all,36,0,0
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
2.01,all,1,1.2859057327633132,1.2859057327633132
2.837,all,2,1.3054252698393483,0.9230750606356817
3.398,all,3,1.2276412762297881,0.7087790212995639
3.728,all,4,1.1486232347185632,0.5743116173592816
3.948,all,5,1.0688491186497926,0.4780038573983349
4.122,all,6,0.996046237936828,0.4066341738606722
4.26,all,7,0.9237170850716432,0.3491322412687231
4.39,all,8,0.8465321119819476,0.29929429843730243
4.514,all,9,0.7485748889485703,0.24952496298285676
4.585,all,10,0.6850140467495862,0.2166204616937754
4.652,all,11,0.6303120602473772,0.19004623678876706
4.712,all,12,0.5669015588066215,0.1636503837905107
4.761,all,13,0.5158925713219228,0.1430828552717043
4.806,all,14,0.4566974628488455,0.12205753109923574
4.848,all,15,0.40131914613815406,0.10362015796715009
4.868,all,16,0.3724442437663854,0.09311106094159635
4.898,all,17,0.3251179812032883,0.07885269278169027
4.914,all,18,0.297813184215697,0.07019524069522595
4.925,all,19,0.27468245384525464,0.0630164767302758
4.941,all,20,0.24408723559125042,0.0545795651222042
4.95,all,21,0.22259728109199706,0.04857470905216376
4.96,all,22,0.20109808661556292,0.04287425612418061
4.975,all,23,0.15620307103062794,0.03257059182986702
4.979,all,24,0.14345584540052586,0.029282801820906458
4.985,all,25,0.12161327966052798,0.024322655932105596
4.988,all,26,0.10893974420691407,0.021364841596802363
4.991,all,27,0.09448771310560929,0.018184168865545216
4.995,all,28,0.07056897321046962,0.013336282385148711
4.996,all,29,0.06315051850925682,0.01172675689063262
4.997,all,30,0.05471740119919799,0.009989984974953655
4.998,all,31,0.04469897088298564,0.008028172165724655
4.998,all,32,0.04469897088298564,0.0079017363558547965
4.999,all,33,0.03162277660168379,0.005504818825631802
5,all,34,0,0
5,all,35,0,0
5,all,36,0,0
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
1.987,all,1,1.2940268565626858,1.2940268565626858
3.006,all,2,1.2710545147945385,0.898771266668995
3.601,all,3,1.1274174338150311,0.6509147589021853
3.998,all,4,0.9741380523031348,0.4870690261515674
4.233,all,5,0.8552440835471722,0.38247678163319726
4.4,all,6,0.7527061621685892,0.3072910039269418
4.529,all,7,0.6645303609321402,0.25116886766834795
4.625,all,8,0.6006128001763996,0.2123486919360865
4.699,all,9,0.5465324306001408,0.1821774768667136
4.774,all,10,0.4744988399871481,0.1500497081467169
4.822,all,11,0.4055619317446849,0.12228152334989514
4.858,all,12,0.3577205109634671,0.1032650166497041
4.888,all,13,0.3155242550986462,0.08751068310851914
4.915,all,14,0.2790212408632233,0.07457156335305075
4.932,all,15,0.2518718710762269,0.06503303747042188
4.948,all,16,0.22213812222431645,0.05553453055607911
4.963,all,17,0.1888562063228706,0.04580435804250808
4.974,all,18,0.15921478998305827,0.03752728588740417
4.975,all,19,0.15620307103062794,0.035835442173326994
4.981,all,20,0.13659303663678343,0.0305431315172967
4.984,all,21,0.12553788177183714,0.027394611704945747
4.99,all,22,0.0995485304256668,0.021223817998900444
4.992,all,23,0.08912880535463237,0.018584640624128238
4.994,all,24,0.07726558075864033,0.015771770628206234
4.998,all,25,0.04469897088298564,0.008939794176597128
4.998,all,26,0.04469897088298564,0.008766189414225366
4.999,all,27,0.03162277660168379,0.006085806194501845
4.999,all,28,0.03162277660168379,0.005976143046671967
5,all,29,0,0
5,all,30,0,0
5,all,31,0,0
5,all,32,0,0
5,all,33,0,0
5,all,34,0,0
5,all,35,0,0
5,all,36,0,0
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
1.874,all,1,1.243249640928832,1.243249640928832
2.773,all,2,1.1237142580450483,0.7945859719796635
3.265,all,3,1.0430066456465477,0.6021801676306029
3.552,all,4,0.9686249192717655,0.48431245963588276
3.736,all,5,0.927989851865399,0.4150096782401984
3.907,all,6,0.8573716149290727,0.3500204960870354
4.038,all,7,0.8265828689485641,0.31241895846059914
4.148,all,8,0.781477259238365,0.2762939346752627
4.233,all,9,0.7424703780369034,0.24749012601230114
4.307,all,10,0.7037373418017877,0.22254128746060722
4.375,all,11,0.6699431496954229,0.20199545985532893
4.432,all,12,0.6322782423710117,0.18252300671782354
4.486,all,13,0.6067719276401737,0.16828825366298245
4.536,all,14,0.5770936120223797,0.154234755448828
4.587,all,15,0.5428864759097668,0.1401726853386507
4.626,all,16,0.5161302068183864,0.1290325517045966
4.663,all,17,0.4976732649828386,0.12070349638648532
4.701,all,18,0.4773120853559302,0.11250353743249016
4.738,all,19,0.4489516205088891,0.10299656549142473
4.764,all,20,0.43415722093786774,0.09708050589394672
4.793,all,21,0.41026737540208985,0.08952768109290193
4.812,all,22,0.3934600498282015,0.08388596448068673
4.829,all,23,0.3793453609877191,0.07909897567162376
4.851,all,24,0.3562666500332664,0.07272262541268419
4.874,all,25,0.3320154126456093,0.06640308252912186
4.898,all,26,0.30279974849343533,0.0593839163953467
4.918,all,27,0.27450200609713465,0.052827935704424324
4.931,all,28,0.2535809600567505,0.047922296966511804
4.938,all,29,0.24127621974453722,0.04480386921954252
4.951,all,30,0.21597603025716916,0.03943164788408994
4.965,all,31,0.18387171834952978,0.033024335508349385
4.969,all,32,0.17340435135563662,0.030653848182706334
4.978,all,33,0.1467567291047928,0.025547067398287666
4.985,all,34,0.12161327966052798,0.020856505396320797
4.99,all,35,0.0995485304256668,0.016826772808244697
4.995,all,36,0.07056897321046962,0.01176149553507827
4.999,all,37,0.03162277660168379,0.005198752449100364
4.999,all,38,0.03162277660168379,0.00512989176042577
5,all,39,0,0
5,all,40,0,0
2.251,all,1,1.400700168116275,1.400700168116275
3.26,all,2,1.2352837430833152,0.8734775114237131
3.778,all,3,1.0591684652772844,0.6115111985450029
4.123,all,4,0.8835449347099736,0.4417724673549868
4.312,all,5,0.7754078006167189,0.34677291049251735
4.458,all,6,0.6816895926304734,0.27829861081839796
4.559,all,7,0.6040561926541966,0.22831178052450365
4.643,all,8,0.5512303101742999,0.1948893451599057
4.712,all,9,0.48712759446914244,0.16237586482304747
4.76,all,10,0.4478845840175799,0.14163354143726004
4.804,all,11,0.4095750868299386,0.12349153513564907
4.838,all,12,0.37669337384389695,0.10874201039536112
4.862,all,13,0.3479613154893473,0.0965071049903649
4.888,all,14,0.3155242550986462,0.08432740427115679
4.907,all,15,0.290577761426155,0.07502685538544868
4.937,all,16,0.24308453280719053,0.06077113320179763
4.949,all,17,0.22010780869257557,0.05338398495663142
4.959,all,18,0.19838941090279583,0.046760832588323774
4.965,all,19,0.18387171834952978,0.04218306520319861
4.975,all,20,0.15620307103062794,0.03492806851187122
4.978,all,21,0.1467567291047928,0.032024943803182944
4.986,all,22,0.11754921445002436,0.025061576727784467
4.991,all,23,0.09448771310560929,0.019702050133809105
4.994,all,24,0.07726558075864033,0.015771770628206234
4.995,all,25,0.07056897321046962,0.014113794642093924
4.996,all,26,0.06315051850925682,0.012384835622007803
4.996,all,27,0.06315051850925682,0.012153322953594623
4.997,all,28,0.05471740119919799,0.010340616854344663
4.999,all,29,0.03162277660168379,0.005872202195147035
5,all,30,0,0
5,all,31,0,0
5,all,32,0,0
5,all,33,0,0
5,all,34,0,0
5,all,35,0,0
5,all,36,0,0
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
1.781,all,1,1.1323962739789113,1.1323962739789113
2.573,all,2,1.2058711063480727,0.8526796365356466
3.073,all,3,1.2357986074592406,0.7134886586807573
3.402,all,4,1.1898789063647661,0.5949394531823831
3.649,all,5,1.1344981648667776,0.5073630033981756
3.825,all,6,1.06935425305112,0.4365620457083809
4.001,all,7,0.9838531226595598,0.3718615270245031
4.124,all,8,0.9063362761389645,0.3204382634466125
4.239,all,9,0.8200924042762203,0.2733641347587401
4.32,all,10,0.7524401412512268,0.23794246492926943
4.39,all,11,0.687293512534763,0.20722679108393044
4.45,all,12,0.6433614178002236,0.1857224438765892
4.499,all,13,0.6167490408418803,0.17105540698835645
4.55,all,14,0.5760484630930213,0.15395542764798423
4.592,all,15,0.5439042487716306,0.14043547316159874
4.638,all,16,0.5031989757632752,0.1257997439408188
4.673,all,17,0.4881693449094374,0.11839845719118762
4.711,all,18,0.46442942918671154,0.10946706625350708
4.744,all,19,0.44120138107066104,0.10121853862303107
4.762,all,20,0.43074533258242226,0.09631758446450511
4.786,all,21,0.4127643085035022,0.09007255656635255
4.813,all,22,0.3901066305296325,0.0831710130839911
4.838,all,23,0.36863517451796685,0.07686574741544136
4.862,all,24,0.3450725649411658,0.07043764236160564
4.875,all,25,0.33088439746304826,0.06617687949260966
4.9,all,26,0.3001501125938321,0.058864280043193135
4.912,all,27,0.28343665312788385,0.054547409327196775
4.926,all,28,0.2619018758859749,0.04949480224968527
4.941,all,29,0.23574260237507894,0.043776302270778555
4.954,all,30,0.20958990416508122,0.038265706112186985
4.963,all,31,0.1888562063228706,0.03391957597625009
4.974,all,32,0.15921478998305827,0.028145464415553125
4.978,all,33,0.1467567291047928,0.025547067398287666
4.985,all,34,0.12161327966052798,0.020856505396320797
4.989,all,35,0.10435463521037237,0.017639152789737697
4.991,all,36,0.09448771310560929,0.015747952184268214
4.999,all,37,0.03162277660168379,0.005198752449100364
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
2.158,all,1,1.346420754760134,1.346420754760134
3.052,all,2,1.1910981129674896,0.8422335527378123
3.604,all,3,1.0593895913715154,0.6116388657550321
3.95,all,4,0.965625409997289,0.4828127049986445
4.2,all,5,0.8406584958868296,0.37595390853313565
4.369,all,6,0.727577053217299,0.29703208815669746
4.495,all,7,0.6529941817515692,0.24680860178382338
4.609,all,8,0.5695993709998664,0.20138378889679878
4.683,all,9,0.504743267182204,0.16824775572740133
4.754,all,10,0.4513177236578325,0.14271919551612097
4.792,all,11,0.4229833506355953,0.12753427878414597
4.844,all,12,0.36578381292479006,0.10559269142866763
4.884,all,13,0.3203851535989872,0.0888588537845042
4.903,all,14,0.296105857217784,0.07913761913756796
4.919,all,15,0.27297163499805893,0.07048097308896613
4.931,all,16,0.2535809600567505,0.06339524001418763
4.94,all,17,0.237605674293474,0.05762784072694707
4.951,all,18,0.21597603025716916,0.0509060385228651
4.963,all,19,0.1888562063228706,0.04332658516957158
4.978,all,20,0.1467567291047928,0.03281580224338385
4.984,all,21,0.12553788177183714,0.027394611704945747
4.986,all,22,0.11754921445002436,0.025061576727784467
4.994,all,23,0.07726558075864033,0.01611098729866748
4.996,all,24,0.06315051850925682,0.01289054561165532
4.996,all,25,0.06315051850925682,0.012630103701851364
4.996,all,26,0.06315051850925682,0.012384835622007803
4.998,all,27,0.04469897088298564,0.008602320957263668
4.998,all,28,0.04469897088298564,0.00844731148692123
4.998,all,29,0.04469897088298564,0.008300390514282214
5,all,30,0,0
5,all,31,0,0
5,all,32,0,0
5,all,33,0,0
5,all,34,0,0
5,all,35,0,0
5,all,36,0,0
5,all,37,0,0
5,all,38,0,0
5,all,39,0,0
5,all,40,0,0
2.049,all,1,1.3154198300654165,1.3154198300654165
3.02,all,2,1.3188401492748616,0.9325608128533331
3.615,all,3,1.2141866616172527,0.701010995931174
3.967,all,4,1.0784591202609741,0.5392295601304871
4.234,all,5,0.9445295845743193,0.4224064715735629
4.394,all,6,0.84586020090762,0.34532098099195563
4.536,all,7,0.7505113372010227,0.283666622052635
4.648,all,8,0.6530869180457702,0.23090109422719357
4.707,all,9,0.5877895001584296,0.1959298333861432
4.765,all,10,0.5234969427313296,0.1655442687165729
4.816,all,11,0.4715573839591173,0.14217990088308619
4.87,all,12,0.40157348177047403,0.11592427889979924
4.897,all,13,0.3584961917782663,0.09942895396270085
4.927,all,14,0.2928425460153575,0.07826546253286072
