page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,meat,raw,55,NA,NA,NA,NA,1.1,0.26,0.28,NA,NA,0.08,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,meat,raw,23,NA,NA,NA,NA,1,NA,0.5,NA,NA,0.1,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,27,63,NA,0.615,19.7,1.3,NA,NA,NA,33,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,roe,raw,27,NA,NA,NA,24.9,1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,roe,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,fillet,raw,72,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,fillet,raw,82,8,0.3,0.2,19.3,0.3,NA,0.009,0.01,14,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,fillet,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollock,Pollachius virens,not specified,raw,88,60,0.47,0.46,19.4,0.98,NA,0.483,0.015,67,0.071,NA
6432,Fish,Saltwater Fish,Alaska Pollock,Theragra chalcogramma,meat,raw,63,5,0.44,0.23,17.2,0.8,NA,0.412,0.015,57,0.15,NA
6432,Fish,Saltwater Fish,Alaska Pollock,Theragra chalcogramma,whole,raw,66,NA,NA,NA,14,1.58,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,meat,raw,55,NA,NA,NA,NA,0.69,0.3,0.29,NA,NA,0.05,NA
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,meat,raw,82,41,NA,1,16.4,0.4,NA,0,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,27,93,NA,1.85,17,1.2,NA,NA,0.03,56,NA,NA
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,whole,raw,27,NA,NA,NA,21.8,5.4,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,roe,raw,27,NA,NA,NA,23.4,1.8,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,meat,raw,23,NA,NA,NA,NA,1.6,NA,0.6,NA,NA,0.2,NA
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,muscle,raw,27,46,NA,NA,16.6,1.7,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,whole,raw,27,NA,NA,NA,14.5,3.6,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Hake,Merluccius productus,fillet,raw,72,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Silver Hake,Merluccius bilinearis,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Silver Hake,Merluccius bilinearis,fillet,raw,79,45,0.4,NA,15.8,2.2,0.4,0.7,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,88,42,0.48,1.35,24.2,0.93,NA,0.309,0.03,50,0.076,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,27,27,0.788,0.679,18.2,0.5,NA,NA,0.018,24,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,muscle,raw,48,NA,NA,NA,NA,1.1,0.41,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,meat,raw,23,NA,NA,NA,NA,0.7,NA,0.2,NA,NA,0.1,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,meat,raw,55,NA,NA,NA,NA,0.59,0.23,NA,NA,NA,0.07,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,meat,raw,55,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.07,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,meat,raw,82,18,0.3,0.6,18.9,1,NA,0.384,NA,23,0.072,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,fillet,raw,79,27,0.6,0.8,18.2,0.6,0.2,0.2,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,fillet,raw,72,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Haddock,Melanogrammus aeglefinus,not specified,raw,88,33,0.37,1.05,18.9,0.72,NA,0.241,0.025,39,0.059,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,meat,raw,7,NA,NA,NA,17.9,0.8,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,meat,raw,63,14,0.45,0.32,17.7,1.06,NA,0.3,0.02,26,0,0
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,liver,raw,7,NA,NA,1,5.6,42,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,liver,raw,34,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,fillet,raw,67,NA,NA,NA,18.1,0.7,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,fillet,raw,68,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,27,35,0.03,0.49,18,0.9,NA,NA,0.033,18,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,fillet,raw,79,25,0.4,0.4,18.2,0.9,NA,NA,NA,NA,NA,NA
6433,Fish,Saltwater Fish,Greenlings,Hexagrammos spp.,muscle,raw,27,12,NA,1,16.8,7.3,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,meat,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.373,NA
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,meat,raw,55,NA,NA,NA,NA,1.15,0.21,NA,NA,NA,0.14,NA
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,meat,raw,62,12,0.53,0.53,24,2,NA,0.59,0.02,34,NA,NA
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,muscle,raw,27,NA,0.147,NA,16.2,1,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Rockfish,Sebastes spp.,offal,raw,27,NA,NA,NA,16.5,6.4,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,meat,raw,23,NA,NA,NA,NA,1.2,NA,0.4,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Yelloweye Rockfish,Sebastes ruberrimus,meat,raw,21,15,NA,0.8,20,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,27,141,0.683,0.633,18.4,3.1,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,muscle,raw,48,NA,NA,NA,NA,3.9,0.82,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,whole,raw,27,NA,NA,NA,17.3,2.2,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,offal,raw,27,NA,NA,NA,16.3,6.8,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,meat,raw,55,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.14,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,meat,raw,82,23,NA,0.77,19.4,0.9,NA,0.158,NA,NA,0.046,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,fillet,raw,79,141,0.7,0.8,18.7,2.8,0.4,0.8,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,fillet,raw,72,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Golden Redfish,Sebastes norvegicus,fillet,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,meat,raw,23,NA,NA,NA,NA,1.8,NA,0.6,NA,NA,0.2,NA
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,muscle,raw,27,NA,NA,NA,18.4,2.3,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,fillet,raw,79,9,0.4,0.4,18.8,1.8,NA,0.7,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Canary Rockfish,Sebastes pinniger,fillet,raw,72,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,27,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,muscle,raw,27,NA,NA,NA,18.9,1.6,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,Fish,Saltwater Fish,Yellowtail Rockfish,Sebastes flavidus,fillet,raw,79,NA,0.4,NA,18.9,1.6,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,meat,raw,23,NA,NA,NA,NA,15.3,NA,2,NA,NA,0.7,NA
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,meat,raw,25,NA,NA,NA,NA,5.7,0.9,1.1,NA,NA,0.35,NA
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,muscle,raw,27,35,NA,1.2,12.9,15.2,NA,NA,0.011,55,NA,NA
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,offal,raw,27,NA,NA,NA,12.9,14.7,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,fillet,raw,79,35,0.3,1.2,13.2,14.2,1.3,2,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,fillet,raw,72,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Sablefish,Anoplopoma fimbria,not specified,raw,88,35,0.32,1.28,13.4,15.3,NA,2.042,0.015,55,0.677,NA
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,meat,raw,23,NA,NA,NA,NA,2.3,NA,0.8,NA,NA,0.2,NA
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,meat,raw,62,15,0.4,0.84,17.7,2.3,NA,0.78,0.015,40,NA,NA
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,meat,raw,63,15,0.4,0.84,17.7,2.33,NA,0.784,0.015,40,0.169,NA
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,muscle,raw,27,15,0.27,NA,17.3,2.3,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,offal,raw,27,NA,NA,NA,16.1,8.3,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,fillet,raw,79,15,0.3,0.8,17.3,2.2,0.7,0.7,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Striped Bass,Morone saxatillis,fillet,raw,72,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,meat,raw,23,NA,NA,NA,NA,1.5,NA,0.5,NA,NA,0.1,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,meat,raw,46,131,NA,2.2,18.1,1.3,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,meat,raw,65,10.4,0.341,0.136,18.5,2.08,NA,NA,0.013,41.4,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,27,41,NA,NA,NA,NA,NA,NA,NA,25,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,27,NA,0.142,NA,18.4,1.7,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,not specified,raw,88,10,0.4,0.29,18.4,2,NA,0.743,0.015,41,0.161,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,whole,raw,27,NA,NA,NA,14.3,6.1,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,offal,raw,27,NA,NA,NA,16.4,7.2,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,roe,raw,27,NA,NA,NA,16.9,3.8,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,fillet,raw,79,10,0.4,0.1,18.4,1.9,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,meat,raw,46,131,NA,NA,15.1,6.6,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,meat,raw,23,NA,NA,NA,NA,6.5,NA,1.6,NA,NA,0.4,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,meat,raw,62,7,0.81,0.48,20,4.2,NA,1.06,0.021,33,NA,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,meat,raw,63,7,0.81,0.48,20,4.24,NA,1.06,0.021,33,0.252,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,meat,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,meat,raw,65,6.8,0.763,0.452,19.6,2,NA,NA,0.022,42.3,NA,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,27,59,NA,5.2,20.6,3.8,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,fillet,raw,79,33,0.8,2.8,20.1,2.9,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,meat,raw,23,NA,NA,NA,NA,3.2,NA,0.5,NA,NA,0.1,NA
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,meat,raw,46,NA,NA,NA,21.4,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,meat,raw,65,15,0.371,0.372,18.1,1.9,NA,NA,0.032,39.8,NA,NA
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,muscle,raw,27,118,NA,1.58,17.5,1.7,NA,NA,NA,23,NA,NA
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,whole,raw,27,NA,NA,NA,16.8,3.5,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Atlantic Croaker,Micropogonias undulatus,fillet,raw,79,35,0.4,NA,17.8,1.7,NA,0.3,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,meat,raw,46,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,meat,raw,23,NA,NA,NA,NA,4.1,NA,1.3,NA,NA,0.4,NA
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,muscle,raw,27,51,0.398,1.7,20.1,4.6,NA,NA,NA,33,NA,NA
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,whole,raw,27,195,NA,NA,15.7,5.1,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Flathead Gray Mullet,Mugil cephalus,fillet,raw,79,33,0.6,1.2,19.2,3.7,0.4,0.7,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Lumpfish,Cyclopterus lumpus,muscle,raw,27,NA,NA,NA,7.7,5.7,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Lumpfish,Cyclopterus lumpus,roe,raw,27,NA,NA,NA,13.6,3.6,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Lumpfish,Cyclopterus lumpus,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,27,35,NA,0.933,18.3,3.2,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,muscle,raw,27,47,1.92,0.982,19.3,2.4,NA,NA,0.05,NA,NA,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,meat,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,meat,raw,82,63,0.42,0.44,16.7,4,NA,0.17,0.087,26,NA,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,meat,raw,88,21,0.39,0.46,20.2,2.41,NA,0.518,0.013,32,0.138,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,meat,raw,23,NA,NA,NA,NA,2.4,NA,0.5,NA,NA,0.1,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,meat,raw,63,37,0.63,0.67,26,1.63,NA,0.38,0.021,35,0.083,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,roe,raw,27,NA,NA,NA,16,5.8,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,fillet,raw,79,NA,0.5,NA,18.8,3.2,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,Porgies,Sparidae,fillet,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6437,Fish,Saltwater Fish,White Perch,Morone americana,meat,raw,23,NA,NA,NA,NA,2.5,NA,0.7,NA,NA,0.2,NA
6437,Fish,Saltwater Fish,White Perch,Morone americana,fillet,raw,56,NA,NA,NA,19.8,2.5,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Sculpins,Cottidae,"whole, no skin",raw,4,429,0.9,0.5,18,1.5,NA,NA,0.05,26,NA,NA
6438,Fish,Saltwater Fish,Sculpins,Cottidae,muscle,raw,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Sculpins,Cottidae,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Sculpins,Cottidae,flesh + bones,raw,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,meat,raw,11,329,NA,NA,11.7,5.3,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,meat,raw,33,329,NA,NA,11.7,5.3,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,meat,raw,7,12,NA,0.4,11.7,5.3,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Shorthorn and Fourhorn Sculpins,Myoxocephalus spp.,meat,raw,34,12,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Shorthorn Sculpin,Myoxocephalus scorpius,"meat, bone + inside",raw,37,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.1,NA
6438,Fish,Saltwater Fish,Shorthorn Sculpin,Myoxocephalus scorpius,muscle,raw,50,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
6438,Fish,Saltwater Fish,Shorthorn Sculpin,Myoxocephalus scorpius,liver,raw,50,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
6439,Fish,Saltwater Fish,Capelin,Mallotus villosus,meat,raw,23,NA,NA,NA,NA,8.2,NA,1.5,NA,NA,0.6,NA
6439,Fish,Saltwater Fish,Capelin,Mallotus villosus,meat,raw,55,NA,NA,NA,NA,NA,NA,0.99,NA,NA,0.65,NA
6439,Fish,Saltwater Fish,Capelin,Mallotus villosus,muscle,raw,48,NA,NA,NA,NA,13.5,1.97,NA,NA,NA,NA,NA
6439,Fish,Saltwater Fish,Capelin,Mallotus villosus,whole,raw,66,NA,NA,NA,14.3,4.76,NA,NA,NA,NA,NA,NA
6439,Fish,Saltwater Fish,Surf Smelt,Hypomesus pretiosus,whole,raw,66,NA,NA,NA,18.4,7.21,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Sharks,Squaliformes,meat,raw,88,34,0.43,0.84,21,4.51,NA,1.19,0.015,49,0.316,NA
6440,Fish,Saltwater Fish,Sharks,Squaliformes,meat,raw,15,34,0.43,0.84,21,4.5,NA,1.5,0.015,50,NA,NA
6440,Fish,Saltwater Fish,Sharks,Squaliformes,meat,raw,23,NA,NA,NA,NA,1.9,NA,0.8,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Sharks,Squaliformes,liver,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Sharks,Squaliformes,muscle,raw,27,48,NA,1.4,19.1,1.2,NA,NA,0.02,NA,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,roe,raw,27,NA,NA,NA,25,23.5,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,meat,raw,23,NA,NA,NA,NA,10.2,NA,2.7,NA,NA,0.7,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,27,NA,0.52,NA,17.6,9.5,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,muscle,raw,27,11,0.819,1.25,19.6,5.2,NA,NA,0.05,20,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,roe,raw,27,NA,NA,NA,25,24.3,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,fillet,raw,79,11,0.5,NA,15.1,11.4,1.9,2.4,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Spiny Dogfish,Squalus acanthias,fillet,raw,72,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA
6440,Fish,Saltwater Fish,Greenland Shark,Somniosus microcephalus,muscle,raw,27,NA,NA,NA,22.6,10,NA,NA,NA,NA,NA,NA
6441,Fish,Saltwater Fish,Skates,Rajidae,muscle,raw,27,38,0.98,0.075,20.3,1.3,NA,NA,NA,30,NA,NA
6441,Fish,Saltwater Fish,Rays,Rajidae,muscle,raw,27,123,NA,NA,18.6,0.8,NA,NA,NA,NA,NA,NA
6442,Fish,Saltwater Fish,Tuna and Mackerel,Scombridae,meat,raw,46,40,NA,3.3,23.2,0.7,NA,NA,NA,NA,NA,NA
