seanuts_id2,food_item_id_2,database,biblioid,biblioid.x,biblioid.y,biblioid_y,nutrient_ref,species_name,subgroup,food_name_clean,prot_g,protcnt_g,protein_g,fat_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,fapun3,fapun_all_g
901,901037,NA,NA,NA,NA,fi168,NA,Penaeus kerathurus,Crustacean,Caramote_prawn_wild_edible_flesh_raw,NA,15.6,NA,2.1,0.1925406,0.2758014,NA,NA,NA,NA,NA,NA,40.26691,40.26691,NA,http://www.sealifebase.ca/summary/Melicertus-kerathurus.html,NA,NA,NA,"Shrimps, prawns",NA,"Aug, Sep 2006",NA,NA,NA,0.4908918,0.5776218
902,901228,NA,NA,NA,NA,fi232,NA,Penaeus kerathurus,Crustacean,Shrimp_wild_edible_muscle_raw,NA,NA,NA,1.3,0.1639872,0.1238445,NA,NA,NA,NA,16.7,NA,40.26691,40.26691,NA,http://www.sealifebase.ca/summary/Melicertus-kerathurus.html,NA,NA,NA,"Shrimps, prawns",NA,Oct,NA,NA,NA,0.3014973,0.4303715
903,901229,NA,NA,NA,NA,fi238,NA,Penaeus monodon,Crustacean,Shrimp_edible_meat_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,11.753288,11.753288,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Jul-Dec,NA,NA,NA,NA,NA
904,901126,NA,NA,NA,NA,fi189,NA,Panaeus notialis,Crustacean,Shrimp_wild_marine_flesh_with_shell_raw,NA,24.54,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,6.524379,6.524379,NA,http://www.sealifebase.ca/summary/Farfantepenaeus-notialis.html,NA,NA,NA,"Shrimps, prawns",NA,NA,NA,NA,NA,NA,NA
905,901161,NA,NA,NA,NA,fi205,NA,Panaeus schimitti,Crustacean,Southern_white_shrimp_wild_flesh_large_size_raw,NA,NA,NA,1.0,0.096,0.07,NA,NA,NA,NA,19.2,NA,27.242339,-27.242339,NA,http://www.sealifebase.ca/summary/Litopenaeus-schmitti.html,NA,NA,NA,"Shrimps, prawns",NA,NA,NA,NA,NA,0.1836,0.1929
906,901160,NA,NA,NA,NA,fi205,NA,Panaeus schimitti,Crustacean,Southern_white_shrimp_wild_flesh_medium_size_raw,NA,NA,NA,0.9,0.085,0.062,NA,NA,NA,NA,15.7,NA,27.242339,-27.242339,NA,http://www.sealifebase.ca/summary/Litopenaeus-schmitti.html,NA,NA,NA,"Shrimps, prawns",NA,NA,NA,NA,NA,0.1649,0.1807
907,901233,NA,NA,NA,NA,fi239,NA,Penaeus semisulcatus,Crustacean,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Winter _Jan,NA,NA,NA,NA,NA
908,901236,NA,NA,NA,NA,fi239,NA,Penaeus semisulcatus,Crustacean,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Autumn _Oct,NA,NA,NA,NA,NA
909,901235,NA,NA,NA,NA,fi239,NA,Penaeus semisulcatus,Crustacean,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Summer _Jul,NA,NA,NA,NA,NA
910,901234,NA,NA,NA,NA,fi239,NA,Penaeus semisulcatus,Crustacean,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,36.783922,36.783922,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,Spring _Apr,NA,NA,NA,NA,NA
911,900924,NA,NA,NA,NA,fi141,NA,Perca flavescens,Finfish,Yellow_perch_wild_fillet_raw,NA,17.11,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,42.740759,42.740759,NA,http://www.fishbase.org/summary/359,0.0123,3.04,NA,Miscellaneous freshwater fishes,NA,NA,NA,NA,NA,NA,NA
912,900766,NA,NA,NA,NA,fi119,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,0.9,NA,NA,NA,NA,NA,4.4,NA,NA,61.92411,61.92411,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,NA,NA,NA,NA,NA,NA
913,900767,NA,NA,NA,NA,fi119,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,1.1,NA,NA,NA,NA,NA,4.4,NA,NA,61.92411,61.92411,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,NA,NA,NA,NA,NA,NA
914,900802,NA,NA,NA,NA,fi122,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,1.1,NA,NA,NA,NA,NA,4.4,NA,NA,61.92411,61.92411,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,Oct-93,NA,NA,NA,NA,NA
915,900803,NA,NA,NA,NA,fi122,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,1.3,NA,NA,NA,NA,NA,4.4,NA,NA,61.92411,61.92411,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,May-93,NA,NA,NA,NA,NA
916,900804,NA,NA,NA,NA,fi122,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,0.94,NA,NA,NA,NA,NA,4.4,NA,NA,61.341081,61.341081,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,Oct-93,NA,NA,NA,NA,NA
917,900805,NA,NA,NA,NA,fi122,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,0.88,NA,NA,NA,NA,NA,4.4,NA,NA,61.341081,61.341081,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,May-93,NA,NA,NA,NA,NA
918,900806,NA,NA,NA,NA,fi122,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,0.85,NA,NA,NA,NA,NA,4.4,NA,NA,61.508114,61.508114,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,Oct-93,NA,NA,NA,NA,NA
919,900807,NA,NA,NA,NA,fi122,NA,Perca fluviatilis,Finfish,Perch_wild_skinless_fillet_raw,NA,NA,NA,0.74,NA,NA,NA,NA,NA,4.4,NA,NA,61.508114,61.508114,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,May-93,NA,NA,NA,NA,NA
920,901067,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.21,0.12324125,0.36578003,NA,NA,NA,4.4,19.7,NA,51.821038,51.821038,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,"Jul, Oct 2002, Jan, Apr 2003",NA,NA,NA,0.50479616,NA
921,901068,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.43,0.15723708,0.37998961,NA,NA,NA,4.4,14.9,NA,46.402497,46.402497,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,"Jul, Oct 2002, Jan, Apr 2003",NA,NA,NA,0.5836831,NA
922,901069,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.2,0.136724,0.3545058,NA,NA,NA,4.4,14.0,NA,51.821038,51.821038,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,02-Jul,NA,NA,NA,0.5058788,NA
923,901070,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.1,0.1095292,0.3391872,NA,NA,NA,4.4,18.2,NA,51.821038,51.821038,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,02-Oct,NA,NA,NA,0.4646158,NA
924,901071,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.35,0.13063635,0.39860835,NA,NA,NA,4.4,25.6,NA,51.821038,51.821038,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,03-Jan,NA,NA,NA,0.5515757,NA
925,901072,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.26,0.12081186,0.39547814,NA,NA,NA,4.4,21.1,NA,51.821038,51.821038,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,03-Apr,NA,NA,NA,0.52558322,NA
926,901073,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.48,0.20176792,0.33174112,NA,NA,NA,4.4,13.8,NA,46.402497,46.402497,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,02-Jul,NA,NA,NA,0.58673616,NA
927,901074,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.44,0.1680728,0.36735912,NA,NA,NA,4.4,14.8,NA,46.402497,46.402497,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,02-Oct,NA,NA,NA,0.59065584,NA
928,901075,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.47,0.14496418,0.43857807,NA,NA,NA,4.4,15.2,NA,46.402497,46.402497,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,03-Jan,NA,NA,NA,0.49877506,NA
929,901076,NA,NA,NA,NA,fi183,NA,Perca fluviatilis,Finfish,Eurasian_perch_wild_muscle_fillet_raw,NA,NA,NA,1.34,0.11847254,0.3819909,NA,NA,NA,4.4,15.5,NA,46.402497,46.402497,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,03-Apr,NA,NA,NA,0.54032336,NA
930,901169,NA,NA,NA,NA,fi209,NA,Perna viridis,Molluscs,Green-lipped_mussel_wild_soft_tissue_raw,NA,NA,NA,NA,NA,NA,NA,1.86,NA,2.0,NA,NA,5.262923,5.262923,NA,NA,NA,NA,NA,Mussels,NA,Sep-99,NA,NA,NA,NA,NA
931,901171,NA,NA,NA,NA,fi209,NA,Perna viridis,Molluscs,Green-lipped_mussel_wild_soft_tissue_raw,NA,NA,NA,NA,NA,NA,NA,1.99,NA,2.0,NA,NA,5.937638,5.937638,NA,NA,NA,NA,NA,Mussels,NA,Jan-00,NA,NA,NA,NA,NA
932,901172,NA,NA,NA,NA,fi209,NA,Perna viridis,Molluscs,Green-lipped_mussel_wild_soft_tissue_raw,NA,NA,NA,NA,NA,NA,NA,2.19,NA,2.0,NA,NA,5.773067,5.773067,NA,NA,NA,NA,NA,Mussels,NA,Jan-00,NA,NA,NA,NA,NA
933,901170,NA,NA,NA,NA,fi209,NA,Perna viridis,Molluscs,Green-lipped_mussel_wild_soft_tissue_raw,NA,NA,NA,NA,NA,NA,NA,1.34,NA,2.0,NA,NA,2.189594,2.189594,NA,NA,NA,NA,NA,Mussels,NA,Jan-00,NA,NA,NA,NA,NA
934,900631,NA,NA,NA,NA,fi105,NA,Phycis blennoides,Finfish,Forked_hake_wild_skinless_fillet_raw,NA,NA,NA,0.6,NA,NA,NA,NA,NA,3.49,NA,NA,53.810441,53.810441,NA,NA,0.0012,3.315999985,NA,"Cods, hakes, haddocks",NA,04-Jun,NA,NA,NA,NA,NA
935,900419,NA,NA,NA,NA,fi80,NA,Phycis blennoides,Finfish,Forkbeard_wild_edible_flesh_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49,NA,NA,39.019184,39.019184,NA,NA,0.0012,3.315999985,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,NA,NA
936,900353,NA,NA,NA,NA,fi67,NA,Phycis phycis,Finfish,Forkbeard_wild_fillet_raw,NA,NA,NA,0.55,0.017286005,0.114857545,NA,NA,NA,4.11,NA,NA,37.370157,37.370157,NA,NA,0.00699,3.16899991,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,0.133439075,0.154167475
937,900689,NA,NA,NA,NA,fi109,NA,Piaractus mesopotamicus,Finfish,Pacu_wild_muscle_tissue_raw,19.0,NA,NA,7.9,0.05082044,0.138427529,NA,NA,NA,2.0,NA,NA,16.837027,-16.837027,NA,http://www.fishbase.org/summary/Piaractus-mesopotamicus.html,NA,NA,NA,Miscellaneous freshwater fishes,NA,Aug _drought period,NA,NA,NA,0.515884434,1.146694651
938,900072,NA,NA,NA,NA,fi8,NA,Pimelodus argenteus,Finfish,Mandi-prateado_wild_skinless_fillet_raw,NA,16.73,NA,0.35,0.00301504,0.019291545,NA,NA,NA,3.3,16.0,NA,19.427757,-19.427757,25.0,http://www.fishbase.org/summary/62851,0.01,3.04,NA,Miscellaneous freshwater fishes,NA,NA,NA,NA,NA,0.025321625,0.062020315
939,900071,NA,NA,NA,NA,fi8,NA,Pimelodus maculatus,Finfish,Mandi-amarelo_wild_skinless_fillet_raw,NA,17.7,NA,5.55,0.02215466,0.09466082,NA,NA,NA,2.9,18.0,NA,19.427757,-19.427757,NA,http://www.fishbase.org/summary/23451,0.01047,3.06,NA,Miscellaneous freshwater fishes,NA,NA,NA,NA,NA,0.313689845,0.72002645
940,901167,NA,NA,NA,NA,fi208,NA,Pinctada radiata,Molluscs,Rayed_pearl_oyster_wild_soft_body_raw,NA,NA,NA,NA,NA,NA,NA,0.02979,0.28,NA,NA,NA,36.632173,36.632173,NA,http://www.sealifebase.ca/summary/Pinctada-radiata.html,NA,NA,NA,"Pearls, mother-of-pearl, shells",NA,May 1999-Apr 2000,NA,NA,NA,NA,NA
941,900067,NA,NA,NA,NA,fi8,NA,Pinirampus pirinampu,Finfish,Flatwhiskered_catfish_wild_skinless_fillet_raw,NA,16.39,NA,7.3,0.02333765,0.07001295,NA,NA,NA,4.5,63.0,NA,19.427757,-19.427757,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=8688&genusname=Pinirampus&speciesname=pirinampu,0.00851,3.11,NA,Miscellaneous freshwater fishes,NA,NA,NA,NA,NA,0.22337465,0.62278186
942,900630,NA,NA,NA,NA,fi105,NA,Platichthys flesus,Finfish,Flounder_wild_skinless_fillet_raw,NA,NA,NA,0.8,NA,NA,NA,NA,NA,3.53,NA,NA,53.164164,53.164164,NA,NA,0.0093,3.065999985,NA,"Flounders, halibuts, soles",NA,04-May,NA,NA,NA,NA,NA
943,900629,NA,NA,NA,NA,fi105,NA,Platichthys flesus,Finfish,Flounder_wild_skinless_fillet_raw,NA,NA,NA,0.7,NA,NA,NA,NA,NA,3.53,NA,NA,53.164164,53.164164,NA,NA,0.0093,3.065999985,NA,"Flounders, halibuts, soles",NA,04-May,NA,NA,NA,NA,NA
944,900985,NA,NA,NA,NA,fi156,NA,Platichthys stellatus,Finfish,Starry_flounder_wild_fillet_raw,NA,17.83,NA,1.15,NA,NA,NA,NA,NA,3.32,NA,NA,45.867615,45.867615,NA,NA,0.00359,3.343300104,NA,"Flounders, halibuts, soles",NA,Aug-77,NA,NA,NA,NA,NA
945,900642,NA,NA,NA,NA,fi105,NA,Pleuronectes platessa,Finfish,Plaice_wild_skinless_fillet_raw,NA,NA,NA,0.9,NA,NA,NA,NA,NA,3.26,NA,NA,53.164164,53.164164,NA,http://www.fishbase.org/summary/1342,0.00776,3.07,NA,"Flounders, halibuts, soles",NA,04-May,NA,NA,NA,NA,NA
946,900643,NA,NA,NA,NA,fi105,NA,Pleuronectes platessa,Finfish,Plaice_wild_skinless_fillet_raw,NA,NA,NA,0.8,NA,NA,NA,NA,NA,3.26,NA,NA,53.164164,53.164164,NA,http://www.fishbase.org/summary/1342,0.00776,3.07,NA,"Flounders, halibuts, soles",NA,04-May,NA,NA,NA,NA,NA
947,901281,NA,NA,NA,NA,im11,NA,Pleuronectes platessa,Finfish,European_plaice_wild_fillet_with_skin_raw,NA,NA,NA,1.7,0.174054112,0.158101627,NA,NA,NA,3.26,NA,NA,63.968654,63.968654,NA,http://www.fishbase.org/summary/1342,0.00776,3.07,NA,"Flounders, halibuts, soles",NA,NA,NA,NA,NA,0.427655193,0.467562621
948,900984,NA,NA,NA,NA,fi156,NA,Parophrys vetulus,Finfish,English_sole_wild_fillet_raw,NA,15.48,NA,1.6,NA,NA,NA,NA,NA,3.45,NA,NA,45.867615,45.867615,NA,http://www.fishbase.org/summary/Pleuronectes-vetulus.html,0.00589,3.03,NA,"Flounders, halibuts, soles",NA,Aug-77,NA,NA,NA,NA,NA
949,902186,NA,NA,NA,NA,fi88,NA,Plotosus spp.,Finfish,Gray_eel-catfish_wild_fillet_raw,NA,16.61,NA,3.04,NA,NA,NA,NA,NA,3.3,NA,NA,3.144341,3.144341,150.0,http://www.fishbase.org/summary/Plotosus-canius.html,0.00437,3.07,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,NA
950,900578,NA,NA,NA,NA,fi95,NA,Pogonias cromis,Finfish,Black_drum_wild_fillet_raw,NA,19.4,NA,1.2,0.0703152,0.092777,NA,NA,NA,3.89,NA,NA,34.941407,-34.941407,NA,NA,0.018579001,2.898999929,NA,Miscellaneous coastal fishes,NA,Dec 1991-Jan 1992 _Summer,NA,NA,NA,NA,0.2597756
951,900645,NA,NA,NA,NA,fi105,NA,Pollachius pollachius,Finfish,Pollack_wild_skinless_fillet_raw,NA,NA,NA,0.7,NA,NA,NA,NA,NA,4.15,NA,NA,60.657778,60.657778,NA,NA,0.00613,3.11500001,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,NA,NA
952,900644,NA,NA,NA,NA,fi105,NA,Pollachius pollachius,Finfish,Pollack_wild_skinless_fillet_raw,NA,NA,NA,0.7,NA,NA,NA,NA,NA,4.15,NA,NA,60.657778,60.657778,NA,NA,0.00613,3.11500001,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,NA,NA
953,901285,NA,NA,NA,NA,im11,NA,Pollachius virens,Finfish,Pollock_saithe_wild_fillet_raw,NA,NA,NA,0.85,0.071883579,0.254163204,NA,NA,NA,4.4,NA,NA,63.968654,63.968654,NA,http://www.fishbase.org/summary/1343,0.00759,3.05,NA,"Cods, hakes, haddocks",NA,NA,NA,NA,NA,0.344335385,0.360085772
954,900667,NA,NA,NA,NA,fi105,NA,Pollachius virens,Finfish,Saithe_wild_skinless_fillet_raw,NA,NA,NA,1.4,NA,NA,NA,NA,NA,4.38,NA,NA,62.1,62.1,NA,NA,0.00771,3.048000097,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,NA,NA
955,900666,NA,NA,NA,NA,fi105,NA,Pollachius virens,Finfish,Saithe_wild_skinless_fillet_raw,NA,NA,NA,1.2,NA,NA,NA,NA,NA,4.38,NA,NA,NA,NA,NA,NA,0.00771,3.048000097,NA,"Cods, hakes, haddocks",NA,01-Sep,NA,NA,NA,NA,NA
956,900203,NA,NA,NA,NA,fi42,NA,Polyprion oxygeneios,Finfish,Hapauku_wild_skinless_fillet_frozen,NA,19.8,NA,1.8,NA,NA,NA,NA,NA,4.45,NA,NA,40.900557,-40.900557,NA,NA,0.0142,2.997999907,NA,Miscellaneous demersal fishes,NA,Oct-85,NA,NA,NA,NA,NA
957,900888,NA,NA,NA,NA,fi131,NA,Pomatomus saltatrix,Finfish,Bluefish_adult_fish_muscle_flesh_middle_portion_raw,NA,NA,NA,18.7,0.748,2.5058,NA,NA,NA,4.5,NA,NA,23.372169,-23.372169,130.0,http://www.fishbase.org/summary/364,0.01096,2.96,NA,Miscellaneous pelagic fishes,NA,NA,NA,NA,NA,4.2823,NA
958,900414,NA,NA,NA,NA,fi80,NA,Pomatomus saltatrix,Finfish,Bluefish_wild_edible_flesh_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,39.019184,39.019184,NA,NA,0.013564148,2.898995876,NA,Miscellaneous pelagic fishes,NA,NA,NA,NA,NA,NA,NA
959,900921,NA,NA,NA,NA,fi141,NA,Pomoxis nigromaculatus,Finfish,Black_crappie_wild_fillet_raw,NA,17.96,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,42.740759,42.740759,NA,http://www.fishbase.org/summary/3388,0.01096,3.06,NA,Miscellaneous freshwater fishes,NA,NA,NA,NA,NA,NA,NA
960,901188,NA,NA,NA,NA,fi219,NA,Portunus pelagicus,Crustacean,Blue_swimmer_crab_wild_meat_male_raw,NA,16.9,NA,0.75,0.061272,0.06216,NA,NA,NA,3.0,NA,NA,20.017378,20.017378,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,mean body weight: 225g,NA,NA,NA,0.132756,0.186924
961,901187,NA,NA,NA,NA,fi219,NA,Portunus pelagicus,Crustacean,Blue_swimmer_crab_wild_meat_female_raw,NA,18.4,NA,1.08,0.11695992,0.08582124,NA,NA,NA,3.0,NA,NA,20.017378,20.017378,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,mean body weight: 207g,NA,NA,NA,0.21493284000000001,0.29923512
962,901199,NA,NA,NA,NA,fi221,NA,Portunus pelagicus,Crustacean,Swim_crab_wild_claw_meat_raw,NA,21.54,NA,0.81,NA,NA,NA,NA,NA,3.0,NA,NA,36.5,36.5,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,01-Jul,NA,NA,NA,NA,NA
963,901200,NA,NA,NA,NA,fi221,NA,Portunus pelagicus,Crustacean,Swim_crab_wild_body_meat_raw,NA,22.64,NA,1.21,NA,NA,NA,NA,NA,3.0,NA,NA,36.5,36.5,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,01-Jul,NA,NA,NA,NA,NA
964,900790,NA,NA,NA,NA,fi120,NA,Procambarus acutus acutus,Crustacean,White_River_crayfish_wild_tail_meat_raw,NA,14.3,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,30.452385,30.452385,NA,http://nas.er.usgs.gov/queries/FactSheet.aspx?speciesID=216,NA,NA,NA,Freshwater crustaceans,NA,Mar-89,NA,NA,NA,NA,NA
965,900791,NA,NA,NA,NA,fi120,NA,Procambarus acutus acutus,Crustacean,White_River_crayfish_wild_tail_meat_raw,NA,16.4,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,30.452385,30.452385,NA,http://nas.er.usgs.gov/queries/FactSheet.aspx?speciesID=216,NA,NA,NA,Freshwater crustaceans,NA,Jun-89,NA,NA,NA,NA,NA
966,900786,NA,NA,NA,NA,fi120,NA,Procambarus clarkii,Crustacean,Red_swamp_crayfish_wild_tail_meat_raw,NA,14.3,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,30.452385,30.452385,NA,http://animaldiversity.ummz.umich.edu/accounts/Procambarus_clarkii/,NA,NA,NA,Freshwater crustaceans,NA,Mar-89,NA,NA,NA,NA,NA
967,900787,NA,NA,NA,NA,fi120,NA,Procambarus clarkii,Crustacean,Red_swamp_crayfish_wild_tail_meat_raw,NA,16.2,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,30.452385,30.452385,NA,http://animaldiversity.ummz.umich.edu/accounts/Procambarus_clarkii/,NA,NA,NA,Freshwater crustaceans,NA,Jun-89,NA,NA,NA,NA,NA
968,900100,NA,NA,NA,NA,fi23,NA,Protopterus aethiopicus,Finfish,Marbled_lungfish_wild_skinless_boneless_dorsal_muscle_raw,NA,NA,NA,NA,0.00621,0.0391,NA,NA,NA,3.4,NA,NA,0.755775,-0.755775,NA,http://www.fishbase.us/summary/8734,NA,NA,NA,Miscellaneous freshwater fishes,NA,05-Nov,NA,NA,NA,0.0378,0.13068
969,900101,NA,NA,NA,NA,fi23,NA,Protopterus aethiopicus,Finfish,Marbled_lungfish_wild_skinless_boneless_dorsal_muscle_raw,NA,NA,NA,NA,0.02162,0.022,NA,NA,NA,3.4,NA,NA,1.433393,1.433393,NA,http://www.fishbase.us/summary/8734,NA,NA,NA,Miscellaneous freshwater fishes,NA,05-Oct,NA,NA,NA,0.0897,0.19504
970,900102,NA,NA,NA,NA,fi23,NA,Protopterus aethiopicus,Finfish,Marbled_lungfish_wild_skinless_boneless_dorsal_muscle_raw,NA,NA,NA,NA,0.005,0.064,NA,NA,NA,3.4,NA,NA,1.504705,1.504705,NA,http://www.fishbase.us/summary/8734,NA,NA,NA,Miscellaneous freshwater fishes,NA,05-Dec,NA,NA,NA,0.0424,0.0992
971,902183,NA,NA,NA,NA,fi28,NA,Protopterus spp.,Finfish,Lungfish_wild_muscle_fillet_raw,NA,NA,NA,6.82,0.37942366,0.82104792,NA,NA,NA,3.4,NA,NA,0.033333,-0.033333,NA,http://www.fishbase.org/summary/8735,0.00339,3.12,NA,Miscellaneous freshwater fishes,NA,08-Feb,NA,NA,NA,1.59855542,2.41960334
972,900407,NA,NA,NA,NA,fi78,NA,Scophthalmus maximus,Finfish,Turbot_wild_fillet_without_visible_fat_raw,NA,19.2,NA,0.7,NA,NA,NA,NA,NA,3.05,NA,NA,51.896892,51.896892,NA,NA,0.016799999,2.930000067,NA,"Flounders, halibuts, soles",NA,Aug-00,NA,NA,NA,NA,NA
973,900503,NA,NA,NA,NA,fi83,NA,Psetta maxima,Finfish,Turbot_wild_muscle_flesh_raw,NA,19.3,NA,1.3,0.0941512,0.2685449,NA,0.12,0.08,4.0,37.1,NA,42.575055,42.575055,NA,http://www.fishbase.org/summary/Psetta-maxima.html,0.01122,3.05,NA,"Flounders, halibuts, soles",NA,Jan-Dec,NA,NA,NA,0.438659,0.5370898
974,900669,NA,NA,NA,NA,fi105,NA,Psetta maxima,Finfish,Turbot_wild_skinless_fillet_raw,NA,NA,NA,1.1,NA,NA,NA,NA,NA,4.0,NA,NA,53.164164,53.164164,NA,http://www.fishbase.org/summary/Psetta-maxima.html,0.01122,3.05,NA,"Flounders, halibuts, soles",NA,04-May,NA,NA,NA,NA,NA
975,900668,NA,NA,NA,NA,fi105,NA,Psetta maxima,Finfish,Turbot_wild_skinless_fillet_raw,NA,NA,NA,1.0,NA,NA,NA,NA,NA,4.0,NA,NA,53.164164,53.164164,NA,http://www.fishbase.org/summary/Psetta-maxima.html,0.01122,3.05,NA,"Flounders, halibuts, soles",NA,04-May,NA,NA,NA,NA,NA
976,900688,NA,NA,NA,NA,fi109,NA,Pseudoplatystoma corruscans,Finfish,Pintado_wild_muscle_tissue_raw,20.0,NA,NA,2.5,0.010995016,0.061789175,NA,NA,NA,4.5,NA,NA,16.837027,-16.837027,NA,http://www.fishbase.org/summary/8674,0.00631,3.11,NA,Miscellaneous freshwater fishes,NA,Aug _drought period,NA,NA,NA,0.226572759,0.452874213
