page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,82,15,NA,NA,NA,NA,NA,NA,NA,23,NA,0.41
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,79,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,21,12,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,82,35,NA,NA,18,NA,NA,NA,NA,27,NA,0.133
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,not specified,raw,88,NA,NA,NA,NA,1.19,NA,NA,NA,NA,NA,0.106
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,65,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,27,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,offal,raw,27,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,79,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,muscle,raw,79,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,46,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,82,29,NA,NA,NA,NA,NA,NA,NA,25,NA,0.099
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,27,38,NA,NA,NA,1,NA,NA,NA,29,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,eggs,raw,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.09
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,eggs,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,25,NA,NA,NA,NA,1,0.2,0.23,NA,NA,0.08,0.09
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,27,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,offal,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,79,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,offal,raw,27,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,79,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Rock Sole,Lepidopsetta bilineata,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Rock Sole,Lepidopsetta bilineata,muscle,raw,79,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,10,33,NA,NA,NA,NA,NA,NA,NA,29,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,55,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,1.29
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,36,34,NA,NA,NA,NA,NA,NA,NA,31,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,11,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,33,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,27,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,36,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,oil,raw,36,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,oil,raw,23,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,4.3
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,27,58,NA,NA,NA,NA,NA,NA,NA,26,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,whole,raw,27,NA,2032,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,soft eggs,raw,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,63,83,0.53,NA,16.4,13.9,NA,2423,NA,32,0.969,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,19,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,77,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,27,83,NA,NA,NA,NA,NA,NA,NA,32,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,whole,raw,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,79,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Shad,Aloseinae,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Shad,Aloseinae,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,62,47,NA,NA,NA,NA,NA,NA,NA,30,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,63,47,0.37,NA,16.9,13.8,NA,NA,NA,30,NA,1.32
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,27,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,offal,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,79,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,62,57,NA,NA,18,NA,NA,NA,NA,32,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,23,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.9
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,63,57,0.99,NA,18,9.04,NA,NA,NA,32,0.709,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,82,50,NA,NA,NA,NA,NA,NA,NA,26,NA,1.25
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,27,20,NA,1,18,NA,NA,NA,NA,36,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,48,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,79,38,NA,1,18,8,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,muscle,raw,27,60,NA,NA,NA,NA,NA,NA,NA,110,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,oil,raw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,whole,raw,27,554,NA,NA,NA,NA,NA,NA,NA,30,NA,NA
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,muscle,raw,27,73,NA,2313,NA,NA,NA,NA,NA,4,NA,NA
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,muscle,raw,79,73,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,53,43,NA,NA,NA,NA,NA,NA,NA,26,NA,0.2
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,27,15,NA,NA,NA,NA,NA,NA,NA,35,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,oil,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,88,48,0.88,0.34,NA,NA,NA,NA,NA,21,NA,0.131
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,82,50,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,63,16,0.45,0.38,17.8,0.67,NA,NA,NA,32,NA,0.12
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,47,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,tongues + cheeks,raw,62,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,27,16,NA,NA,NA,NA,NA,NA,NA,24,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,48,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,82,10,NA,4,NA,NA,NA,NA,NA,8,6,4.5
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,47,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,offal,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,eggs,raw,82,10,NA,NA,NA,NA,NA,NA,NA,9,NA,0.569
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,79,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,82,15,NA,NA,NA,NA,NA,NA,NA,25,NA,0.157
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,63,7,0.4,0.26,17.9,0.63,NA,NA,NA,24,NA,0.135
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,offal,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,eggs,raw,27,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,79,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,11,372,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,33,372,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,61,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,liver,raw,7,6,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,27,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Arctic Cod,Boreogadus saida,muscle,raw,2,20.2,0.5,0.6,24.8,1,NA,NA,NA,18.1,0.165,NA
6432,Fish,Saltwater Fish,Saffron Cod,Eleginus gracilis,muscle,raw,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Saffron Cod,Eleginus gracilis,liver,raw,34,6,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,62,60,NA,NA,NA,1,NA,NA,NA,67,NA,0.01
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,23,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.4
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,27,63,NA,NA,NA,NA,NA,NA,NA,33,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,eggs,raw,27,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,eggs,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,72,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,82,8,NA,NA,NA,NA,NA,NA,NA,14,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollock,Pollachius virens,not specified,raw,88,60,0.47,NA,19.4,0.98,NA,NA,NA,67,NA,0.35
6432,Fish,Saltwater Fish,Alaska Pollock,Theragra chalcogramma,muscle,raw,63,5,0.44,0.23,17.2,0.8,NA,NA,NA,57,NA,0.222
6432,Fish,Saltwater Fish,Alaska Pollock,Theragra chalcogramma,whole,raw,66,NA,NA,NA,14,1.58,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,82,41,NA,1,NA,NA,NA,0,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Hakes,Merluccius spp.,muscle,raw,27,93,NA,NA,17,NA,NA,NA,NA,56,NA,NA
