latin_name,feeding_mode,feeding_level,BodyShapeI,part,DemersPelag,EnvTemp,nutrient,reference,AgeMatMin,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,64,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,72,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,79,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,81,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,dha,82,1.75,1.1537315878891892,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,21,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,23,1.75,-0.10536051565782628,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,27,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,55,1.75,0.371563556432483,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,64,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,72,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,79,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,81,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,temperate,epa,82,1.75,0.26236426446749106,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",pelagic-neritic,temperate,dha,27,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",pelagic-neritic,temperate,dha,55,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",pelagic-neritic,temperate,epa,27,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, dark muscle",pelagic-neritic,temperate,epa,55,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, light muscle",pelagic-neritic,temperate,dha,55,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,"muscle, light muscle",pelagic-neritic,temperate,epa,55,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,not specified,pelagic-neritic,temperate,dha,87,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,not specified,pelagic-neritic,temperate,epa,87,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,offal,pelagic-neritic,temperate,dha,27,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,offal,pelagic-neritic,temperate,epa,27,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,skin,pelagic-neritic,temperate,dha,64,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,skin,pelagic-neritic,temperate,epa,64,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-neritic,temperate,dha,81,1.75,NA,4.0943445622221,3.73,1000
Scomber scombrus,variable,mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-neritic,temperate,epa,81,1.75,NA,4.0943445622221,3.73,1000
Scomber spp.,NA,NA,NA,muscle,NA,NA,dha,10,NA,NA,NA,NA,NA
Scomber spp.,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Scomber spp.,NA,NA,NA,muscle,NA,NA,dha,55,NA,0.7701082216960737,NA,NA,NA
Scomber spp.,NA,NA,NA,muscle,NA,NA,dha,69,NA,NA,NA,NA,NA
Scomber spp.,NA,NA,NA,muscle,NA,NA,epa,10,NA,NA,NA,NA,NA
Scomber spp.,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Scomber spp.,NA,NA,NA,muscle,NA,NA,epa,55,NA,0.371563556432483,NA,NA,NA
Scomber spp.,NA,NA,NA,muscle,NA,NA,epa,69,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,dha,26,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,dha,45,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,dha,46,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,epa,26,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,epa,45,NA,NA,NA,NA,NA
Scombridae,NA,NA,NA,muscle,NA,NA,epa,46,NA,NA,NA,NA,NA
Sebastes flavidus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,27,6.333333333333333,NA,4.189654742026425,3.51,549
Sebastes flavidus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,69,6.333333333333333,NA,4.189654742026425,3.51,549
Sebastes flavidus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,79,6.333333333333333,NA,4.189654742026425,3.51,549
Sebastes flavidus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,27,6.333333333333333,NA,4.189654742026425,3.51,549
Sebastes flavidus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,69,6.333333333333333,NA,4.189654742026425,3.51,549
Sebastes flavidus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,79,6.333333333333333,NA,4.189654742026425,3.51,549
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,27,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,48,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,55,10,-2.659260036932778,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,69,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,72,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,79,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,81,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,dha,82,10,-2.617295837833746,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,27,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,48,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,55,10,-1.9661128563728327,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,69,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,72,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,79,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,81,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-oceanic,polar,epa,82,10,-3.079113882493042,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,offal,pelagic-oceanic,polar,dha,27,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,offal,pelagic-oceanic,polar,epa,27,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-oceanic,polar,dha,27,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-oceanic,polar,dha,81,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-oceanic,polar,epa,27,10,NA,4.605170185988092,4.04,1000
Sebastes norvegicus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-oceanic,polar,epa,81,10,NA,4.605170185988092,4.04,1000
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,dha,23,4.333333333333333,-1.2039728043259361,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,dha,27,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,dha,69,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,dha,72,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,dha,79,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,epa,23,4.333333333333333,-1.6094379124341003,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,epa,27,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,epa,69,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,epa,72,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes pinniger,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,demersal,subtropical,epa,79,4.333333333333333,NA,4.330733340286331,3.8,838
Sebastes ruberrimus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,subtropical,dha,21,8,NA,4.6443908991413725,3.99,549
Sebastes ruberrimus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,subtropical,dha,23,8,-1.6094379124341003,4.6443908991413725,3.99,549
Sebastes ruberrimus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,subtropical,dha,69,8,NA,4.6443908991413725,3.99,549
Sebastes ruberrimus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,subtropical,epa,21,8,NA,4.6443908991413725,3.99,549
Sebastes ruberrimus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,subtropical,epa,23,8,NA,4.6443908991413725,3.99,549
Sebastes ruberrimus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,subtropical,epa,69,8,NA,4.6443908991413725,3.99,549
Sebastes spp.,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,dha,55,NA,-2.659260036932778,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,dha,59,NA,-0.43232256227804705,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,dha,62,NA,NA,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,dha,81,NA,NA,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,epa,55,NA,-1.9661128563728327,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,epa,59,NA,-0.9861768593383216,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,epa,62,NA,NA,NA,NA,NA
Sebastes spp.,NA,NA,NA,muscle,NA,NA,epa,81,NA,NA,NA,NA,NA
Sebastes spp.,NA,NA,NA,offal,NA,NA,dha,27,NA,NA,NA,NA,NA
Sebastes spp.,NA,NA,NA,offal,NA,NA,epa,27,NA,NA,NA,NA,NA
Somniosus microcephalus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,boreal,dha,27,NA,NA,6.056784013228625,4.31,2992
Somniosus microcephalus,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,boreal,epa,27,NA,NA,6.056784013228625,4.31,2992
Sparidae,NA,NA,NA,eggs,NA,NA,dha,27,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,eggs,NA,NA,epa,27,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,dha,23,NA,-2.3025850929940455,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,dha,59,NA,-1.2982834837971773,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,dha,69,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,dha,79,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,dha,82,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,epa,23,NA,-2.3025850929940455,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,epa,59,NA,-1.6144504542576446,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,epa,69,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,epa,79,NA,NA,NA,NA,NA
Sparidae,NA,NA,NA,muscle,NA,NA,epa,82,NA,NA,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,dha,23,NA,-2.995732273553991,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,dha,55,NA,-1.5606477482646683,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,dha,79,NA,NA,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,epa,23,NA,-2.995732273553991,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,epa,55,NA,-1.8971199848858813,NA,NA,NA
Spisula solidissima,NA,NA,NA,muscle,NA,NA,epa,79,NA,NA,NA,NA,NA
Squaliformes,NA,NA,NA,liver,NA,NA,dha,45,NA,NA,NA,NA,NA
Squaliformes,NA,NA,NA,liver,NA,NA,epa,45,NA,NA,NA,NA,NA
Squaliformes,NA,NA,NA,muscle,NA,NA,dha,15,NA,NA,NA,NA,NA
Squaliformes,NA,NA,NA,muscle,NA,NA,dha,23,NA,-0.6931471805599453,NA,NA,NA
Squaliformes,NA,NA,NA,muscle,NA,NA,dha,27,NA,NA,NA,NA,NA
Squaliformes,NA,NA,NA,muscle,NA,NA,epa,15,NA,NA,NA,NA,NA
Squaliformes,NA,NA,NA,muscle,NA,NA,epa,23,NA,NA,NA,NA,NA
Squaliformes,NA,NA,NA,muscle,NA,NA,epa,27,NA,NA,NA,NA,NA
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,benthopelagic,subtropical,dha,27,8.75,NA,4.553876891600541,4.5,1460
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,eggs,benthopelagic,subtropical,epa,27,8.75,NA,4.553876891600541,4.5,1460
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,subtropical,dha,23,8.75,0.1823215567939546,4.553876891600541,4.5,1460
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,subtropical,dha,27,8.75,NA,4.553876891600541,4.5,1460
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,subtropical,dha,52,8.75,NA,4.553876891600541,4.5,1460
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,subtropical,dha,72,8.75,NA,4.553876891600541,4.5,1460
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,subtropical,dha,79,8.75,NA,4.553876891600541,4.5,1460
Squalus acanthias,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),elongated,muscle,benthopelagic,subtropical,dha,81,8.75,NA,4.553876891600541,4.5,1460
