Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm,part_corr,common_name,latin_name,preparation,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,temperate,fusiform / normal,benthopelagic,70,107,NA,NA,18,NA,NA,NA,cine,whole,6449,Fish,Searun Fish,freshbrackmarine,NA,Arctic Char,Salvelinus alpinus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus alpinus,Salvelinus alpinus,750
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,69,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,751
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,23,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,NA,2,NA,0.4,NA,NA,0.1,0.2,Salvelinus fontinalis,Salvelinus fontinalis,752
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,65,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,14.3,0.471,0.226,18.6,3.41,NA,NA,0.018,50,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,753
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,23,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,NA,2.7,NA,0.9,NA,NA,0.2,0.2,Salvelinus fontinalis,Salvelinus fontinalis,754
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,43,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,4.7,0.8,0.2,16.6,1.5,0.58,0.93,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,755
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,81,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,756
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,27,NA,NA,NA,cine,whole,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,15.6,5.2,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,757
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,81,NA,NA,NA,cine,whole,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,758
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,27,NA,NA,NA,cine,whole,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,17.1,5.6,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,759
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,64,NA,NA,NA,cine,skin,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,760
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,56,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,21.5,3.4,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,761
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,79,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,80,1.2,1.4,20,2.5,0.3,0.7,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,762
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,27,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,18.5,1.6,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,763
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,64,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,764
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,2,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,9.3,0.5,0.3,23.5,1.8,NA,NA,NA,21,0.112,0.322,Salvelinus fontinalis,Salvelinus fontinalis,765
NA,1.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.74,temperate,fusiform / normal,benthopelagic,27,86,NA,NA,27,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Brook Trout,Salvelinus fontinalis,raw,38,0.46,1.2,18.6,2.6,NA,NA,NA,NA,NA,NA,Salvelinus fontinalis,Salvelinus fontinalis,766
NA,4,mainly animals (troph. 2.8 and up),filtering plankton,3.4,temperate,fusiform / normal,benthopelagic,200,127,NA,NA,7,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Dolly Varden Trout,Salvelinus malma,raw,13,NA,1.3,19.7,2,NA,0.9,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,767
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.539999961853028,temperate,fusiform / normal,benthopelagic,200,127,NA,NA,7,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Dolly Varden Trout,Salvelinus malma,raw,13,NA,1.3,19.7,2,NA,0.9,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,767
NA,4,mainly animals (troph. 2.8 and up),filtering plankton,3.4,temperate,fusiform / normal,benthopelagic,200,127,NA,NA,34,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Dolly Varden Trout,Salvelinus malma,raw,NA,NA,NA,15.9,2.1,NA,NA,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,768
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.539999961853028,temperate,fusiform / normal,benthopelagic,200,127,NA,NA,34,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Dolly Varden Trout,Salvelinus malma,raw,NA,NA,NA,15.9,2.1,NA,NA,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,768
NA,4,mainly animals (troph. 2.8 and up),filtering plankton,3.4,temperate,fusiform / normal,benthopelagic,200,127,NA,NA,27,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Dolly Varden Trout,Salvelinus malma,raw,NA,NA,NA,19.9,6,NA,NA,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,769
NA,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.539999961853028,temperate,fusiform / normal,benthopelagic,200,127,NA,NA,27,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,freshbrackmarine,NA,Dolly Varden Trout,Salvelinus malma,raw,NA,NA,NA,19.9,6,NA,NA,NA,NA,NA,NA,Salvelinus malma,Salvelinus malma,769
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,83,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,770
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,84,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,771
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,23,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,NA,9.7,NA,3.4,NA,NA,0.5,1.1,Salvelinus namaycush,Salvelinus namaycush,772
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,82,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,0.44,0.75,20.5,2.7,NA,NA,NA,30,NA,NA,Salvelinus namaycush,Salvelinus namaycush,773
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,24,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,7,0.4,0.5,21,3.9,NA,NA,0.01,27,NA,NA,Salvelinus namaycush,Salvelinus namaycush,774
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,20,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,NA,3.9,NA,NA,NA,NA,0.1,0.4,Salvelinus namaycush,Salvelinus namaycush,775
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,60,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,776
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,43,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,4,0.4,0.2,12,1.4,0.6,1,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,777
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,32,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,22.4,2.1,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,778
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,1,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,779
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,2,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,6.1,0.4,0.3,20.9,1.4,NA,NA,NA,20.8,0.072,0.232,Salvelinus namaycush,Salvelinus namaycush,780
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,27,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,0.21,0.478,NA,NA,NA,NA,0.026,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,781
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,27,NA,NA,NA,cine,offal,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,15.6,18.1,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,782
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,43,NA,NA,NA,cine,liver,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,8.7,8.2,6,9.7,2.2,0.92,1.2,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,783
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,43,NA,NA,NA,cine,eggs,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,41.2,4.3,0.4,19.6,2.6,2.4,3.3,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,784
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,56,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,18.6,7.2,NA,NA,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,785
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,79,NA,NA,NA,cine,muscle,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,44,0.7,0.7,18.1,9.4,1.4,2.6,NA,NA,NA,NA,Salvelinus namaycush,Salvelinus namaycush,786
NA,8,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.77,temperate,fusiform / normal,benthopelagic,53,150,NA,NA,73,NA,NA,NA,cine,whole,6151,Fish,Freshwater Fish,fresh,NA,Lake Trout,Salvelinus namaycush,raw,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,Salvelinus namaycush,Salvelinus namaycush,787
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,whole,6431,Fish,Saltwater Fish,NA,NA,Sardine,Sardinops spp.,raw,554,NA,5.25,21.1,18.2,NA,NA,NA,30,NA,NA,Sardinops spp.,Sardinops spp.,788
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,NA,NA,Sardine,Sardinops spp.,raw,73,1.03,2313,18.9,6.8,NA,NA,0.119,4,NA,NA,Sardinops spp.,Sardinops spp.,789
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,cine,muscle,6431,Fish,Saltwater Fish,NA,NA,Sardine,Sardinops spp.,raw,73,1,2.3,18.9,6.8,NA,NA,NA,NA,NA,NA,Sardinops spp.,Sardinops spp.,790
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,whole,6504,Marine Invertebrates,Bivalves,NA,NA,Washington Butterclam,Saxidomus gigantea,raw,41,NA,NA,13.2,1.9,NA,NA,NA,NA,NA,NA,Saxidomus gigantea,Saxidomus gigantea,791
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,23,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,13.9,NA,3.7,NA,NA,0.9,1.6,Scomber scombrus,Scomber scombrus,792
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,21,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,6,NA,1.1,19,12,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,793
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,81,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,794
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,82,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,15,0.1,0.75,18.2,24,NA,6.52,NA,24,1.3,3.17,Scomber scombrus,Scomber scombrus,795
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,87,NA,NA,NA,cine,NA,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,12,NA,1.7,19,14,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,796
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,27,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,8,0.639,1.01,19.6,9.6,NA,NA,NA,28,NA,NA,Scomber scombrus,Scomber scombrus,797
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,64,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,798
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,55,NA,NA,NA,cine,NA,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,799
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,27,NA,NA,NA,cine,NA,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,18.6,11.8,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,800
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,55,NA,NA,NA,cine,NA,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,801
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,27,NA,NA,NA,cine,offal,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,14.7,17.7,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,802
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,81,NA,NA,NA,cine,whole,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,803
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,64,NA,NA,NA,cine,skin,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,804
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,64,NA,NA,NA,cine,liver,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,805
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,79,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,9,0.6,1.1,18.5,10.7,1.9,2.6,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,806
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,72,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,Scomber scombrus,Scomber scombrus,807
NA,1.75,mainly animals (troph. 2.8 and up),variable,3.73,temperate,fusiform / normal,pelagic-neritic,1000,60,NA,NA,55,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,brackmarine,NA,Atlantic Mackerel,Scomber scombrus,raw,NA,NA,NA,NA,NA,NA,4.17,NA,NA,1.45,2.16,Scomber scombrus,Scomber scombrus,808
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Mackerel,Scomber spp.,raw,24,0.5,1,19,16.3,NA,3.3,0.02,30,NA,NA,Scomber spp.,Scomber spp.,809
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Mackerel,Scomber spp.,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scomber spp.,Scomber spp.,810
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Mackerel,Scomber spp.,raw,NA,NA,NA,NA,20.6,5.1,NA,NA,NA,1.45,2.16,Scomber spp.,Scomber spp.,811
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Mackerel,Scomber spp.,raw,22,0.538,1409,19.5,9.9,NA,NA,0.057,29,NA,NA,Scomber spp.,Scomber spp.,812
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Tuna and Mackerel,Scombridae,raw,40,NA,3.3,23.2,0.7,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,813
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Tuna and Mackerel,Scombridae,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,814
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Tuna and Mackerel,Scombridae,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scombridae,Scombridae,815
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,cine,muscle,6442,Fish,Saltwater Fish,NA,NA,Tuna and Mackerel,Scombridae,raw,12,1.13,1,24.7,5.1,NA,NA,0.5,NA,NA,NA,Scombridae,Scombridae,816
NA,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,NA,NA,27,NA,NA,NA,cine,muscle,6436,Fish,Saltwater Fish,marine,NA,Yellowtail Rockfish,Sebastes flavidus,raw,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,817
NA,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,NA,NA,27,NA,NA,NA,cine,muscle,6436,Fish,Saltwater Fish,marine,NA,Yellowtail Rockfish,Sebastes flavidus,raw,NA,NA,NA,18.9,1.6,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,818
NA,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,NA,NA,69,NA,NA,NA,cine,muscle,6436,Fish,Saltwater Fish,marine,NA,Yellowtail Rockfish,Sebastes flavidus,raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,819
NA,6.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.51,temperate,fusiform / normal,reef-associated,549,66,NA,NA,79,NA,NA,NA,cine,muscle,6436,Fish,Saltwater Fish,marine,NA,Yellowtail Rockfish,Sebastes flavidus,raw,NA,0.4,NA,18.9,1.6,NA,NA,NA,NA,NA,NA,Sebastes flavidus,Sebastes flavidus,820
NA,10,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,polar,fusiform / normal,pelagic-oceanic,1000,100,NA,NA,27,NA,NA,NA,cine,muscle,6436,Fish,Saltwater Fish,marine,NA,Golden Redfish,Sebastes norvegicus,raw,141,0.683,0.633,18.4,3.1,NA,NA,NA,NA,NA,NA,Sebastes norvegicus,Sebastes norvegicus,821
