ca_mg,fat_g,asfis_scientific_name.x.x,food_name_in_english.x.x,taxonkey,lwa,lwb,slmax,slmax_nov28,slmax_source,tl,tl_se,tl_nov28,tlse_nov28,number,sci_name,food_item_id,subgroup.x.x,country_region.x.x,type.x,isscaap.x.x,isscaap_cat,habitat,x3_alpha.x.x,food_name_in_own_language.x.x,processing.x.x,asfis_english_name.x.x,season,other,latitude,abs_lat,length_from_study,length_3,n_x,water_g.x,fat_g.x,fatce_g.x,fat_g_2,fasat_g.x,fams_g.x,fapu_g,faun_g,fatrn_g.x,facid_g.x,fapun3_g.x,fapun6_g.x,fapun9_g,epa_g,dha_g,food_item_id_2,max_length_study,comments_on_data_processing_methods_y,publication_year,biblioid_y,compiler,edible.x,enerc_kj_original.x,enerc_kcal_original.x,enera_kcal.x,dm_g.x,water_g_2,xn.x,nt_g.x,protcnt_g.x,protcnp_g.x,prot_g.x,npro_g.x,nnp_mg.x,fasat_g_2,fams_g_2,fapu_g_2,faun_g_2,fe_mg,id_mcg.x,k_mg.x,mg_mg.x,mn_mg.x,se_mcg,hg_mcg,pb_mcg.x,sr_mcg,retol_mcg,retol13_mcg,retoldh_mcg,retolsum_mcg.x,carta_mcg,cartb_mcg,atx_mcg,zea_mcg,cartoid_mcg,chocal_mcg,tocpha_mg,vitb6a_mg,vitb12_mcg,vitc_mg,zn_mg,food_name_clean,database,nutrient_ref,biblioid,subgroup.y,country_region.y,type.y,isscaap.y,x3_alpha.y,food_name_in_own_language.y,food_name_in_english.y,processing.y,scientific_name,asfis_english_name.y,asfis_scientific_name.y,asfis_scientific_name_fishbase_swap.x,asfis_scientific_name_fishbase_swap_in_progress,season.x,other.x,n.x,comments_on_data_processing_methods.x,publication_year.x,biblioid.x,compiler.x,latest_revision_in_version.x,fapu_g.x,faun_g.x,xfa_internal_use,facid_g.y,fapun3_g.y,fapun6_g.y,f20d5n3_g,f22d6n3_g,subgroup.x,country_region.x,type_farmed_wild.x,isscaap.x,x3_alpha.x,food_name_in_own_language.x,food_name_in_english.x,processing.x,scientific_name.x,asfis_english_name.x,asfis_scientific_name.x,season.y,other.y,n.y,comments_on_data_processing_methods.y,publication_year.y,biblioid.y,compiler.y,latest_revision_in_version.y,edible.y,enerc_kj_original.y,enerc_kcal_original.y,enera_kcal.y,dm_g.y,water_g.y,xn.y,nt_g.y,protcnt_g.y,protcnp_g.y,prot_g.y,npro_g.y,nnp_mg.y,fat_g.y,fat_g_2.y,fasat_g.y,fams_g.y,fatrn_g.y,choavldf_g,chocdf_g,cho_g,glyc_g,fibnd_g,fibc_g,id_mcg.y,k_mg.y,li_mcg,mg_mg.y,mn_mg.y,mo_mcg,na_mg,nacl_mg,ni_mcg,p_mg,al_mcg,as_mcg,ba_mcg,cd_mcg,pb_mcg.y,retolsum_mcg.y,vita_rae_mcg,vita_mcg,fafre_g,subgroup.y.y,country_region.y.y,type_farmed_wild.y,isscaap.y.y,x3_alpha.y.y,food_name_in_own_language.y.y,processing.y.y,scientific_name.y,asfis_english_name.y.y,asfis_scientific_name.y.y,asfis_scientific_name_fishbase_swap.y
35.3,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,36,GUT,NA,"Seer, wild, skinless, muscle flesh, raw",r,Scomberomorus guttatus,Indo-Pacific king mackerel,Scomberomorus guttatus,Scomberomorus guttatus,Scomberomorus guttatus,Dec 1988-Mar 1989,NA,1,NA,1993,fi98,DR,1,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,36,GUT,NA,"Seer, wild, skinless, muscle flesh, raw",r,Scomberomorus guttatus,Indo-Pacific king mackerel,Scomberomorus guttatus,Dec 1988-Mar 1989,NA,1,NA,1993,fi98,DR,1.0,NA,NA,NA,NA,NA,70.1,6.25,NA,13,NA,NA,NA,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,47.9,0.026,NA,NA,NA,NA,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,36,GUT,NA,r,Scomberomorus guttatus,Indo-Pacific king mackerel,Scomberomorus guttatus,Scomberomorus guttatus
33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, hepatopancreas, raw",r,Homarus gammarus,European lobster,Homarus gammarus,Homarus gammarus,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"UK, Scotland",NA,43,LBE,NA,"European lobster, hepatopancreas, raw",r,Homarus gammarus,European lobster,Homarus gammarus,NA,mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.4,NA,8.2,0.19,NA,160.8,NA,NA,NA,NA,2400.0,NA,1100.0,10.0,NA,NA,NA,NA,Crustacean,"UK, Scotland",NA,43,LBE,NA,r,Homarus gammarus,European lobster,Homarus gammarus,Homarus gammarus
32.0,1.3,Sebastes ruberrimus,Yelloweye rockfish,NA,NA,NA,104.0,NA,http://www.fishbase.org/summary/Sebastes-ruberrimus.html,NA,NA,4.4,0.4,978,Sebastesæruberrimus,902292,Finfish,NA,NA,NA,NA,marine,NA,NA,r,"Red cod snapper, raw",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,0.36,Yelloweye_rockfish,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.0,0.8,Haliotis cracherodii,NA,NA,NA,NA,29.0,NA,http://www.sealifebase.ca/summary/Haliotis-cracherodii.html,NA,NA,NA,NA,399,Haliotis cracherodii,902286,Molluscs,NA,NA,NA,NA,marine,NA,NA,r,"Abalone, rawa",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,Finfish,Canada,NA,23,TLA,NA,"Grayling, flesh, raw",r,Thymallus arcticus,Arctic grayling,Thymallus arcticus,Thymallus arcticus,Thymallus arcticus,NA,NA,NA,FA tr= <0.05g/100g food,2002,fi197,DR,1,NA,NA,NA,NA,NA,NA,NA,0.1,Finfish,Canada,NA,23,TLA,NA,"Grayling, flesh, raw",r,Thymallus arcticus,Arctic grayling,Thymallus arcticus,NA,NA,NA,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,NA,406,NA,NA,NA,77,6.25,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.0,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,Canada,NA,23,TLA,NA,r,Thymallus arcticus,Arctic grayling,Thymallus arcticus,Thymallus arcticus
30.751071,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.904301,NA,NA,NA,NA,Crustacean,"Brazil, Cearï¿½, Camocim",NA,42,UCC,NA,"Crab, claw meat, raw",r,Ucides cordatus,Ghost crab,Ucides cordatus,Ucides cordatus,Ucides cordatus,NA,NA,NA,minerals expressed per DM - conversion to FW,2007,fi203,VN,1,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"Brazil, CearÃ¡, Camocim",NA,42,UCC,NA,"Crab, claw meat, raw",r,Ucides cordatus,Ghost crab,Ucides cordatus,NA,NA,NA,minerals expressed per DM - conversion to FW,2007,fi203,VN,1.0,NA,NA,69.0,NA,NA,82.97,NA,NA,13.37,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,2.26,NA,NA,NA,NA,NA,[120.373149],NA,21.009911,0.064714,NA,[240.186011],NA,NA,[869.335519],NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,"Brazil, CearÃ¡, Camocim",NA,42,UCC,NA,r,Ucides cordatus,Ghost crab,Ucides cordatus,Ucides cordatus
30.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,37,RAG,NA,"Mackerel, wild, skinless, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Rastrelliger kanagurta,Rastrelliger kanagurta,Dec 1988-Mar 1995,NA,1,NA,1993,fi98,DR,1,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,37,RAG,NA,"Mackerel, wild, skinless, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Dec 1988-Mar 1995,NA,1,NA,1993,fi98,DR,1.0,NA,NA,NA,NA,NA,80,6.25,NA,16.1,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7,NA,NA,32.3,0.0424,NA,NA,NA,NA,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,"Unknown (samples from local fish market, Hyderabad, India)",NA,37,RAG,NA,r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Rastrelliger kanagurta
29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, hepatopancreas, raw",r,Homarus americanus,American lobster,Homarus americanus,Homarus americanus,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1,NA,NA,NA,NA,NA,NA,NA,NA,Crustacean,USA/Canada,NA,43,LBA,NA,"American lobster, hepatopancreas, raw",r,Homarus americanus,American lobster,Homarus americanus,NA,mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe,NA,NA,2008,fi159,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.4,NA,15.8,0.27,NA,284.2,NA,NA,NA,NA,2e3,NA,1100.0,11.0,NA,NA,NA,NA,Crustacean,USA/Canada,NA,43,LBA,NA,r,Homarus americanus,American lobster,Homarus americanus,Homarus americanus
29.0,6.7,Oncorhynchus kisutch,NA,NA,0.01148,3.08,76.0,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=240&AT=pink+salmon,NA,NA,4.5,0.4,645,Oncorhynchusægorbuschaææ,902297,Finfish,NA,NA,NA,NA,marine,NA,NA,r,"Hump salmon (pink), raw",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.0,2.2,Pleuronectes platessa,"European plaice, wild, fillet with skin, raw",NA,0.00776,3.07,100.0,NA,http://www.fishbase.org/summary/1342,3.26,0.39,3.2,0.5,793,Pleuronectes platessa,901249,Finfish,"Iceland, North Atlantic",W,31,"Flounders, halibuts, soles",marine,PLE,"Skarkoli, fl_k me_ ro_i",r,European plaice,NA,data entered without mean/max/SD,63.968654,63.968654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901249,NA,NA,2011,im11,OR,NA,NA,83.0,NA,NA,80.5,NA,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,238.0,23.0,NA,34.4,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48,European_plaice_wild_fillet_with_skin_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.19,3.15,Coregonus lavaretus,"Whitefish, wild, skinless fillets, raw",600232,0.0116,2.928999901,49.0,NA,NA,3.08,0.39,NA,NA,236,Coregonus lavaretus,900577,Finfish,"Italy, Lake salto",W,23,"Salmons, trouts, smelts",freshwater,PLN,NA,r,European whitefish,"Dec 2002, Feb, Jun, Sep 2003","mean length and weight of fish: 30.91cm, 237.38g",42.260357,42.260357,30.91,29532.28257,1,76.68,3.15,NA,NA,0.86059341,0.812782665,0.982776425,NA,NA,NA,0.738410395,0.24436603,NA,0.20466354,0.22814952,900577,30.91,FA converted using XFA,2006,fi94,DR,0.7952,NA,NA,NA,NA,76.68,6.25,NA,19.01,NA,NA,NA,390,0.86,0.81,0.98,NA,0.39,NA,357.4,25.45,NA,29.35,3.0,NA,NA,6.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,NA,NA,NA,0.7025,Whitefish_wild_skinless_fillets_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.0,3.2,Silurus glanis,"Sheatfish, wild, skinless fillet, raw",NA,0.00631,3.01,500.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=289,4.4,0.7,4.4,0.2,1014,Silurus glanis,900174,Finfish,"Greece, Evros River",W,13,Miscellaneous freshwater fishes,freshwater,SOM,NA,r,Wels catfish,Summer 1987,"mean length and weight: 40cm, 700g",41.53,41.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900174,40.0,NA,1989,fi32,DR,NA,NA,NA,NA,NA,78,6.25,NA,18.0,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,430.0,60.0,0.09,NA,16.0,nd,nd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,Sheatfish_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.0,2.2,Mytilus edulis,NA,690053,2e-4,2.85,11.0,NA,http://www.sealifebase.ca/summary/Mytilus-edulis.html,NA,NA,NA,NA,602,Mytilus edulis,902284,Molluscs,NA,NA,NA,NA,marine,NA,NA,r,blue mussel,NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.0,10.4,Oncorhynchus tshawytscha,NA,NA,0.01148,3.08,150.0,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=244&genusname=Oncorhynchus&speciesname=tshawytscha&AT=Oncorhynchus+tshawytscha&lang=English,NA,NA,4.4,0.7,649,Oncorhynchusætshawytscha,902293,Finfish,NA,NA,NA,NA,marine,NA,NA,r,"Spring chinook (King), raw",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,Finfish,Canada,NA,23,WHF,NA,"Whitefish, flesh, raw",r,Coregonus clupeaformis/Coregonus nasus,Whitefishes nei,Coregonus spp,Coregonus clupeaformis,Coregonus clupeaformis,NA,NA,NA,FA tr= <0.05g/100g food,2002,fi197,DR,1,NA,NA,NA,NA,NA,NA,0.2,NA,Finfish,Canada,NA,23,WHF,NA,"Whitefish, flesh, raw",r,Coregonus clupeaformis/Coregonus nasus,Whitefishes nei,Coregonus spp,NA,NA,NA,FA tr= <0.05g/100g food,2002,fi197,DR,1.0,NA,506,NA,NA,NA,74,6.25,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,NA,32.0,0.01,NA,45,NA,NA,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,Finfish,Canada,NA,23,WHF,NA,r,Coregonus clupeaformis/Coregonus nasus,Whitefishes nei,Coregonus clupeaformis/Coregonus nasus,Coregonus clupeaformis
24.5,1.15,Pseudoplatystoma fasciatum,"Sorubim, wild, boneless, skinless fillet, raw",NA,0.00891,3.06,104.0,NA,http://www.fishbase.org/summary/6410,4.4,0.78,4.4,0.78,833,Pseudoplatystoma fasciatum,900969,Finfish,"Colombia, RÍo Magdalena, RÍo Sogamoso",W,13,Miscellaneous freshwater fishes,freshwater,UDF,Bagre,r,Barred sorubim,NA,NA,5.816764,5.816764,NA,NA,NA,74.9-77.5,NA,0.4-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,900969,NA,all values given as range _proximates/FA/minerals,2008,fi151,DR,NA,NA,NA,NA,NA,74.9-77.5,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sorubim_wild_boneless_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
