Length,AgeMatMin,DepthRangeDeep,part,bulk_trophic_level,EnvTemp,feeding_mode,nutrient,BodyShapeI,concentration,feeding_level,species1,DemersPelag,common_name
200,3.625,600,muscle,4.29,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.3,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.3,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,liver,4.29,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,14.6,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,liver,4.29,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,14.6,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,eggs,4.29,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.939,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,eggs,4.29,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.939,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.2,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.2,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.248,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.248,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
119,4.0625,1280,muscle,4.115,boreal,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.2,mainly animals (troph. 2.8 and up),Gadus macrocephalus,demersal,Pacific Cod
119,4.0625,1280,muscle,4.115,boreal,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.244,mainly animals (troph. 2.8 and up),Gadus macrocephalus,demersal,Pacific Cod
119,4.0625,1280,muscle,4.115,boreal,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.4,mainly animals (troph. 2.8 and up),Gadus macrocephalus,demersal,Pacific Cod
130,4.4,364,not specified,3.61,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.483,mainly animals (troph. 2.8 and up),Pollachius virens,demersal,Pollock
91,3.2666666666666666,1000,muscle,3.980000019073486,temperate,hunting macrofauna (predator),fapun_all_g,elongated,0.6,mainly animals (troph. 2.8 and up),Merluccius productus,pelagic-neritic,Pacific Hake
76,3,914,muscle,4.23,temperate,hunting macrofauna (predator),fapun_all_g,elongated,0.7,mainly animals (troph. 2.8 and up),Merluccius bilinearis,demersal,Silver Hake
112,3,450,muscle,3.56,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.309,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.309,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.2,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.2,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.24,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.24,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.384,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.384,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.2,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.2,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,not specified,3.56,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.241,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,not specified,3.56,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.241,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
152,3,475,muscle,4.3,temperate,hunting macrofauna (predator),fapun_all_g,elongated,0.3,mainly animals (troph. 2.8 and up),Ophiodon elongatus,demersal,Lingcod
104,8,549,muscle,3.99,subtropical,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.4,mainly animals (troph. 2.8 and up),Sebastes ruberrimus,reef-associated,Yelloweye Rockfish
100,10,1000,muscle,4.04,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.23,mainly animals (troph. 2.8 and up),Sebastes norvegicus,pelagic-oceanic,Golden Redfish
100,10,1000,muscle,4.04,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.23,mainly animals (troph. 2.8 and up),Sebastes norvegicus,pelagic-oceanic,Golden Redfish
100,10,1000,muscle,4.04,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.158,mainly animals (troph. 2.8 and up),Sebastes norvegicus,pelagic-oceanic,Golden Redfish
100,10,1000,muscle,4.04,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.158,mainly animals (troph. 2.8 and up),Sebastes norvegicus,pelagic-oceanic,Golden Redfish
100,10,1000,muscle,4.04,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.8,mainly animals (troph. 2.8 and up),Sebastes norvegicus,pelagic-oceanic,Golden Redfish
100,10,1000,muscle,4.04,polar,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.8,mainly animals (troph. 2.8 and up),Sebastes norvegicus,pelagic-oceanic,Golden Redfish
76,4.333333333333333,838,muscle,3.8,subtropical,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.6,mainly animals (troph. 2.8 and up),Sebastes pinniger,demersal,Canary Rockfish
76,4.333333333333333,838,muscle,3.8,subtropical,hunting macrofauna (predator),fapun_all_g,fusiform / normal,0.7,mainly animals (troph. 2.8 and up),Sebastes pinniger,demersal,Canary Rockfish
120,5,2740,muscle,4.12,deep-water,hunting macrofauna (predator),fapun_all_g,fusiform / normal,2,mainly animals (troph. 2.8 and up),Anoplopoma fimbria,bathydemersal,Sablefish
120,5,2740,muscle,4.12,deep-water,hunting macrofauna (predator),fapun_all_g,fusiform / normal,1.1,mainly animals (troph. 2.8 and up),Anoplopoma fimbria,bathydemersal,Sablefish
120,5,2740,muscle,4.12,deep-water,hunting macrofauna (predator),fapun_all_g,fusiform / normal,2,mainly animals (troph. 2.8 and up),Anoplopoma fimbria,bathydemersal,Sablefish
120,5,2740,not specified,4.12,deep-water,hunting macrofauna (predator),fapun_all_g,fusiform / normal,2.042,mainly animals (troph. 2.8 and up),Anoplopoma fimbria,bathydemersal,Sablefish
130,2,200,muscle,4.08,subtropical,hunting macrofauna (predator),fapun_all_g,fusiform / normal,1.6,mainly animals (troph. 2.8 and up),Pomatomus saltatrix,pelagic-oceanic,Bluefish
130,2,200,muscle,4.08,subtropical,hunting macrofauna (predator),fapun_all_g,fusiform / normal,1.06,mainly animals (troph. 2.8 and up),Pomatomus saltatrix,pelagic-oceanic,Bluefish
130,2,200,muscle,4.08,subtropical,hunting macrofauna (predator),fapun_all_g,fusiform / normal,1.06,mainly animals (troph. 2.8 and up),Pomatomus saltatrix,pelagic-oceanic,Bluefish
100,3.5555555555555554,120,muscle,2.48,subtropical,variable,fapun_all_g,fusiform / normal,1.3,mainly plants/detritus (troph. 2-2.19),Mugil cephalus,benthopelagic,Flathead Gray Mullet
100,3.5555555555555554,120,muscle,2.48,subtropical,variable,fapun_all_g,fusiform / normal,0.7,mainly plants/detritus (troph. 2-2.19),Mugil cephalus,benthopelagic,Flathead Gray Mullet
20,2,725,muscle,3.2,polar,selective plankton feeding,fapun_all_g,elongated,1.5,mainly animals (troph. 2.8 and up),Mallotus villosus,pelagic-oceanic,Capelin
20,2,725,muscle,3.2,polar,selective plankton feeding,fapun_all_g,elongated,0.99,mainly animals (troph. 2.8 and up),Mallotus villosus,pelagic-oceanic,Capelin
95,8.75,1460,muscle,4.5,temperate,hunting macrofauna (predator),fapun_all_g,elongated,2.7,mainly animals (troph. 2.8 and up),Squalus acanthias,benthopelagic,Spiny Dogfish
95,8.75,1460,muscle,4.5,subtropical,hunting macrofauna (predator),fapun_all_g,elongated,2.7,mainly animals (troph. 2.8 and up),Squalus acanthias,benthopelagic,Spiny Dogfish
95,8.75,1460,muscle,4.5,temperate,hunting macrofauna (predator),fapun_all_g,elongated,2.4,mainly animals (troph. 2.8 and up),Squalus acanthias,benthopelagic,Spiny Dogfish
95,8.75,1460,muscle,4.5,subtropical,hunting macrofauna (predator),fapun_all_g,elongated,2.4,mainly animals (troph. 2.8 and up),Squalus acanthias,benthopelagic,Spiny Dogfish
140,4.666666666666667,600,muscle,4.3,subtropical,hunting macrofauna (predator),fapun_all_g,fusiform / normal,1.8,mainly animals (troph. 2.8 and up),Thunnus alalunga,pelagic-oceanic,Albacore
140,4.666666666666667,600,muscle,4.3,temperate,hunting macrofauna (predator),fapun_all_g,fusiform / normal,1.8,mainly animals (troph. 2.8 and up),Thunnus alalunga,pelagic-oceanic,Albacore
60,1.75,1000,muscle,3.73,temperate,variable,fapun_all_g,fusiform / normal,3.7,mainly animals (troph. 2.8 and up),Scomber scombrus,pelagic-neritic,Atlantic Mackerel
60,1.75,1000,muscle,3.73,temperate,variable,fapun_all_g,fusiform / normal,3.35,mainly animals (troph. 2.8 and up),Scomber scombrus,pelagic-neritic,Atlantic Mackerel
60,1.75,1000,muscle,3.73,temperate,variable,fapun_all_g,fusiform / normal,3.35,mainly animals (troph. 2.8 and up),Scomber scombrus,pelagic-neritic,Atlantic Mackerel
60,1.75,1000,muscle,3.73,temperate,variable,fapun_all_g,fusiform / normal,6.52,mainly animals (troph. 2.8 and up),Scomber scombrus,pelagic-neritic,Atlantic Mackerel
60,1.75,1000,muscle,3.73,temperate,variable,fapun_all_g,fusiform / normal,2.6,mainly animals (troph. 2.8 and up),Scomber scombrus,pelagic-neritic,Atlantic Mackerel
60,1.75,1000,muscle,3.73,temperate,variable,fapun_all_g,fusiform / normal,4.17,mainly animals (troph. 2.8 and up),Scomber scombrus,pelagic-neritic,Atlantic Mackerel
100,2,250,not specified,3.54,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.03,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
150,8,53,muscle,3.77,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.01,mainly animals (troph. 2.8 and up),Salvelinus namaycush,benthopelagic,Lake Trout
150,8,53,muscle,3.77,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.026,mainly animals (troph. 2.8 and up),Salvelinus namaycush,benthopelagic,Lake Trout
122,2.6,200,muscle,3.53,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.02,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
122,2.6,200,muscle,3.53,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.7,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
122,2.6,200,muscle,3.53,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.158,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
122,2.6,200,muscle,3.53,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.21,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
122,2.6,200,whole,3.53,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.77,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
86,1.75,27,muscle,3.74,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.018,mainly animals (troph. 2.8 and up),Salvelinus fontinalis,benthopelagic,Brook Trout
140,2.491304347826087,28,muscle,3.532500016689301,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.04,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
140,2.491304347826087,28,muscle,3.532500016689301,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.04,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
140,2.491304347826087,28,muscle,3.532500016689301,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.05,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
140,2.491304347826087,28,muscle,3.532500016689301,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.05,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
150,7.7,NA,muscle,4.15,boreal,hunting macrofauna (predator),mn_mg,fusiform / normal,0.02,mainly animals (troph. 2.8 and up),Stenodus leucichthys,demersal,Inconnu
150,7.7,NA,not specified,4.15,boreal,hunting macrofauna (predator),mn_mg,fusiform / normal,0.037,mainly animals (troph. 2.8 and up),Stenodus leucichthys,demersal,Inconnu
65,5.25,NA,muscle,3.329999923706055,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.02,mainly animals (troph. 2.8 and up),Coregonus autumnalis,pelagic-neritic,Arctic Cisco
65,4,NA,muscle,2.46,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.6,plants/detritus+animals (troph. 2.2-2.79),Catostomus commersonii,demersal,White Sucker
65,4,NA,muscle,2.46,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.6,plants/detritus+animals (troph. 2.2-2.79),Catostomus commersonii,demersal,White Sucker
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.24,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.24,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.04,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.03,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.047,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.236,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.7,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.02,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.7,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.7,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.7,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.02,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.04,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,liver,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.11,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,liver,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.05,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,eggs,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.04,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,skin,4.05,temperate,hunting macrofauna (predator),mn_mg,elongated,0.1,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
76,3,NA,muscle,3.32,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.04,mainly animals (troph. 2.8 and up),Thymallus arcticus,benthopelagic,Arctic Grayling
107,2.9633333333333334,27,not specified,4.16,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.8,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.015,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.8,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.8,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.8,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
120,1.9742857142857142,NA,not specified,3.05,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.042,plants/detritus+animals (troph. 2.2-2.79),Cyprinus carpio,benthopelagic,Common Carp
120,1.9742857142857142,NA,not specified,3.05,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.042,plants/detritus+animals (troph. 2.2-2.79),Cyprinus carpio,benthopelagic,Common Carp
48,1,20,whole,2.86,temperate,grazing on aquatic plants,mn_mg,fusiform / normal,0.23,mainly plants/detritus (troph. 2-2.19),Carassius auratus,benthopelagic,Goldfish
48,1,20,whole,2.86,subtropical,grazing on aquatic plants,mn_mg,fusiform / normal,0.23,mainly plants/detritus (troph. 2-2.19),Carassius auratus,benthopelagic,Goldfish
48,1,20,whole,2.86,tropical,grazing on aquatic plants,mn_mg,fusiform / normal,0.23,mainly plants/detritus (troph. 2-2.19),Carassius auratus,benthopelagic,Goldfish
132,3,NA,muscle,3.4000000953674316,subtropical,variable,mn_mg,fusiform / normal,0.025,mainly animals (troph. 2.8 and up),Ictalurus punctatus,benthopelagic,Channel Catfish
55,2,40,muscle,3.27999997138977,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.041,mainly animals (troph. 2.8 and up),Ameiurus nebulosus,demersal,Brown Bullhead
100,2,250,muscle,3.54,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
100,2,250,muscle,3.54,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
100,2,250,muscle,3.54,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
100,2,250,muscle,3.54,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.028,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
107.95,2,250,muscle,4.18,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
107.95,2,250,muscle,4.18,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
107.95,2,250,muscle,4.18,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.014,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
107.95,2,250,muscle,4.18,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.02,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
76,2,250,muscle,3.39,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus gorbuscha,demersal,Pink Salmon
76,2,250,muscle,3.39,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus gorbuscha,demersal,Pink Salmon
76,2,250,muscle,3.39,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus gorbuscha,demersal,Pink Salmon
150,2,375,muscle,3.83,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus tshawytscha,benthopelagic,Chinook Salmon
150,2,375,muscle,3.83,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Oncorhynchus tshawytscha,benthopelagic,Chinook Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.016,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.04,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.02,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.016,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.13,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.01,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.01,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle + skin,3.4600000381469727,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.01,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,skin,3.4600000381469727,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.16,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
152,3.3333333333333335,464,muscle,3.62,subtropical,hunting macrofauna (predator),mn_mg,eel-like,0.035,mainly animals (troph. 2.8 and up),Anguilla rostrata,demersal,American Eel
152,3.3333333333333335,464,muscle,3.62,subtropical,hunting macrofauna (predator),mn_mg,eel-like,0.03,mainly animals (troph. 2.8 and up),Anguilla rostrata,demersal,American Eel
152,3.3333333333333335,464,not specified,3.62,subtropical,hunting macrofauna (predator),mn_mg,eel-like,0.035,mainly animals (troph. 2.8 and up),Anguilla rostrata,demersal,American Eel
35.6,4,425,muscle,3.44,temperate,hunting macrofauna (predator),mn_mg,elongated,0.7,mainly animals (troph. 2.8 and up),Osmerus mordax,pelagic-oceanic,Rainbow Smelt
35.6,4,425,muscle,3.44,temperate,hunting macrofauna (predator),mn_mg,elongated,0.7,mainly animals (troph. 2.8 and up),Osmerus mordax,pelagic-oceanic,Rainbow Smelt
110,9,2200,muscle,4.09,boreal,hunting macrofauna (predator),mn_mg,fusiform / normal,0.012,mainly animals (troph. 2.8 and up),Reinhardtius hippoglossoides,benthopelagic,Greenland Halibut
110,9,2200,muscle,4.09,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.012,mainly animals (troph. 2.8 and up),Reinhardtius hippoglossoides,benthopelagic,Greenland Halibut
110,9,2200,muscle,4.09,boreal,hunting macrofauna (predator),mn_mg,fusiform / normal,0.012,mainly animals (troph. 2.8 and up),Reinhardtius hippoglossoides,benthopelagic,Greenland Halibut
110,9,2200,muscle,4.09,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.012,mainly animals (troph. 2.8 and up),Reinhardtius hippoglossoides,benthopelagic,Greenland Halibut
470,7.2,2000,muscle,4.28,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0,mainly animals (troph. 2.8 and up),Hippoglossus hippoglossus,demersal,Atlantic Halibut
470,7.2,2000,muscle,4.28,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.01,mainly animals (troph. 2.8 and up),Hippoglossus hippoglossus,demersal,Atlantic Halibut
76,3.25,250,muscle,3.6099998950958248,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.042,mainly animals (troph. 2.8 and up),Alosa sapidissima,pelagic-neritic,American Shad
76,3.25,250,muscle,3.6099998950958248,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.042,mainly animals (troph. 2.8 and up),Alosa sapidissima,pelagic-neritic,American Shad
45,2.5555555555555554,364,muscle,3.294999980926515,temperate,selective plankton feeding,mn_mg,fusiform / normal,0.035,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
45,2.5555555555555554,364,muscle,3.294999980926515,polar,selective plankton feeding,mn_mg,fusiform / normal,0.035,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
45,2.5555555555555554,364,muscle,3.294999980926515,temperate,selective plankton feeding,mn_mg,fusiform / normal,0.035,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
45,2.5555555555555554,364,muscle,3.294999980926515,polar,selective plankton feeding,mn_mg,fusiform / normal,0.035,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
45,2.5555555555555554,364,muscle,3.294999980926515,temperate,selective plankton feeding,mn_mg,fusiform / normal,0.01,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
45,2.5555555555555554,364,muscle,3.294999980926515,polar,selective plankton feeding,mn_mg,fusiform / normal,0.01,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
45,2.5555555555555554,364,muscle,3.294999980926515,temperate,selective plankton feeding,mn_mg,fusiform / normal,0.12,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
