run,fdis,sample,nt,s
1,0.5851420935270565,59_5,5,6
1,0.5154762841171816,59_6,3,6
1,0.5880829532113021,59_7,3,6
1,0.43301270189221924,6_3,2,6
1,0.48240608212060787,6_4,2,6
1,0.5691662063919982,6_5,2,6
1,0.5836979077821735,6_6,2,6
1,0.5529781277727022,6_7,2,6
1,0.5764515867298157,6_8,2,6
1,0.5552723068173488,6_9,2,6
1,0.3340717452975405,60_3,2,6
1,0.5114696779386524,60_4,5,6
1,0.5851420935270565,60_5,2,6
1,0.5260737080627028,60_6,2,6
1,0.5880829532113021,60_7,2,6
1,0.3861962639091028,61_3,1,6
1,0.5114696779386524,61_4,2,6
1,0.5851420935270565,61_5,1,6
1,0.5154762841171815,61_6,2,6
1,0.5880829532113021,61_7,2,6
1,0.3340717452975405,62_3,2,6
1,0.5114696779386524,62_4,2,6
1,0.584276097347735,62_5,5,6
1,0.44191656612078395,62_6,1,6
1,0.5880829532113021,62_7,5,6
1,0.3861962639091028,63_3,5,6
1,0.5114696779386524,63_4,5,6
1,0.584276097347735,63_5,5,6
1,0.4527975353004381,63_6,5,6
1,0.5529911625067989,63_7,5,6
1,0.3340717452975404,64_3,5,6
1,0.5114696779386524,64_4,5,6
1,0.584276097347735,64_5,5,6
1,0.441916566120784,64_6,5,6
1,0.5529911625067989,64_7,5,6
1,0.5773502691896257,65_3,5,6
1,0.5351156695954989,65_4,5,6
1,0.584276097347735,65_5,5,6
1,0.441916566120784,65_6,5,6
1,0.5529911625067989,65_7,5,6
1,0.45618153631756514,66_3,5,6
1,0.5351156695954989,66_4,4,6
1,0.571254770365796,66_5,4,6
1,0.4935225050693164,66_6,4,6
1,0.5529911625067989,66_7,5,6
1,0.5773502691896257,67_3,4,6
1,0.5351156695954989,67_4,4,6
1,0.571254770365796,67_5,4,6
1,0.504404569131886,67_6,4,6
1,0.5746383650634785,67_7,3,6
1,0.5773502691896257,68_3,3,6
1,0.5351156695954989,68_4,3,6
1,0.571254770365796,68_5,4,6
1,0.49352250506931644,68_6,4,6
1,0.5746383650634785,68_7,4,6
1,0.5773502691896257,69_3,5,7
1,0.4351919920708439,69_4,5,7
1,0.571254770365796,69_5,4,7
1,0.49352250506931644,69_6,4,7
1,0.5746383650634785,69_7,4,7
1,0.3861962639091028,7_3,3,7
1,0.5096083874053143,7_4,4,7
1,0.5691662063919981,7_5,3,7
1,0.5836979077821735,7_6,2,7
1,0.5610014538999116,7_7,3,7
1,0.5428879307185481,7_8,3,7
1,0.5315211678218055,7_9,3,7
1,0.5773502691896257,70_3,5,7
1,0.4351919920708439,70_4,2,7
1,0.571254770365796,70_5,3,7
1,0.408155888322691,70_6,2,7
1,0.5746383650634785,70_7,5,7
1,0.5773502691896257,71_3,5,7
1,0.4351919920708439,71_4,5,7
1,0.571254770365796,71_5,5,7
1,0.5934641007045897,71_6,5,7
1,0.529229385586535,71_7,5,7
1,0.5299472854662851,72_3,4,7
1,0.4351919920708439,72_4,5,7
1,0.5851420935270564,72_5,3,7
1,0.5934641007045897,72_6,5,7
1,0.552991162506799,72_7,4,7
1,0.5299472854662851,73_3,4,7
1,0.4351919920708439,73_4,4,7
1,0.5851420935270564,73_5,4,7
1,0.5934641007045897,73_6,4,7
1,0.552991162506799,73_7,4,7
1,0.5299472854662851,74_3,5,7
1,0.4351919920708439,74_4,3,7
1,0.5851420935270564,74_5,4,7
1,0.5934641007045897,74_6,4,7
1,0.552991162506799,74_7,4,7
1,0.5299472854662851,75_3,3,7
1,0.5114696779386524,75_4,3,7
1,0.5851420935270564,75_5,3,7
1,0.5704885420667575,75_6,4,7
1,0.552991162506799,75_7,4,7
1,0.5773502691896257,76_3,4,7
1,0.5114696779386524,76_4,5,7
1,0.5213643322144657,76_5,3,7
1,0.5704885420667575,76_6,3,7
1,0.48861799577018605,76_7,3,7
1,0.5773502691896257,77_3,3,7
1,0.5114696779386524,77_4,3,7
1,0.5213643322144657,77_5,2,7
1,0.5704885420667575,77_6,3,7
1,0.529229385586535,77_7,3,7
1,0.5773502691896257,78_3,3,7
1,0.5114696779386524,78_4,3,7
1,0.5213643322144657,78_5,5,7
1,0.5704885420667575,78_6,3,7
1,0.543295367337733,78_7,3,7
1,0.5773502691896257,79_3,2,7
1,0.5114696779386524,79_4,1,7
1,0.5213643322144657,79_5,2,7
1,0.5704885420667575,79_6,1,7
1,0.543295367337733,79_7,3,7
1,0.43301270189221924,8_3,3,7
1,0.5351156695954989,8_4,3,7
1,0.5209164690274772,8_5,3,7
1,0.5749289570050923,8_6,5,7
1,0.5529781277727022,8_7,1,7
1,0.5490629567209913,8_8,2,7
1,0.5308989176303706,8_9,2,7
1,0.4873312684318763,80_3,2,7
1,0.5114696779386524,80_4,2,7
1,0.5213643322144657,80_5,1,7
1,0.5704885420667575,80_6,2,7
1,0.543295367337733,80_7,5,7
1,0.4873312684318763,81_3,5,7
1,0.3822205981925247,81_4,5,7
1,0.5213643322144657,81_5,5,7
1,0.5853122871574238,81_6,5,7
1,0.543295367337733,81_7,5,7
1,0.4873312684318763,82_3,5,7
1,0.3822205981925247,82_4,5,7
1,0.571254770365796,82_5,5,7
1,0.5853122871574238,82_6,5,7
1,0.48861799577018605,82_7,5,7
1,0.4873312684318763,83_3,5,7
1,0.3822205981925247,83_4,5,7
1,0.571254770365796,83_5,5,7
1,0.5853122871574238,83_6,5,7
1,0.5212278813969968,83_7,4,7
1,0.4873312684318763,84_3,4,7
1,0.3822205981925247,84_4,3,7
1,0.571254770365796,84_5,4,7
1,0.5853122871574238,84_6,4,7
1,0.4886179957701864,84_7,3,7
1,0.4873312684318763,85_3,4,7
1,0.5616769997863419,85_4,3,7
1,0.571254770365796,85_5,3,7
1,0.5853122871574238,85_6,3,7
1,0.5810946844930452,85_7,5,7
1,0.456181536317565,86_3,3,7
1,0.5344564401990329,86_4,3,7
1,0.571254770365796,86_5,1,7
1,0.5853122871574238,86_6,3,7
1,0.5740661946613457,86_7,2,7
1,0.5299472854662851,87_3,5,7
1,0.5616769997863419,87_4,5,7
1,0.571254770365796,87_5,5,7
1,0.5496599581139473,87_6,5,7
1,0.5810946844930452,87_7,5,7
1,0.5299472854662851,88_3,5,7
1,0.5616769997863419,88_4,5,7
1,0.48935948728950035,88_5,5,7
1,0.5496599581139473,88_6,5,7
1,0.5740661946613457,88_7,5,7
1,0.5299472854662851,89_3,5,7
1,0.5387739862206762,89_4,5,7
1,0.48935948728950035,89_5,5,7
1,0.5496599581139473,89_6,5,7
1,0.5810946844930452,89_7,4,7
1,0.5773502691896257,9_3,4,7
1,0.5344564401990329,9_4,5,8
1,0.5209164690274772,9_5,3,8
1,0.5836979077821735,9_6,5,8
1,0.5610014538999116,9_7,5,8
1,0.5428879307185481,9_8,5,8
1,0.5634710835307374,9_9,4,8
1,0.5299472854662851,90_3,4,8
1,0.5616769997863419,90_4,3,8
1,0.48935948728950035,90_5,3,8
1,0.5496599581139473,90_6,3,8
1,0.5740661946613456,90_7,3,8
1,0.45618153631756503,91_3,5,8
1,0.561676999786342,91_4,3,8
1,0.48935948728950035,91_5,3,8
1,0.5704885420667574,91_6,3,8
1,0.5382832267543881,91_7,2,8
1,0.45618153631756503,92_3,3,8
1,0.5096083874053143,92_4,2,8
1,0.5567491648096548,92_5,1,8
1,0.5704885420667574,92_6,2,8
1,0.5464242084376478,92_7,2,8
1,0.45618153631756503,93_3,5,8
1,0.5096083874053143,93_4,5,8
1,0.5567491648096548,93_5,5,8
1,0.5704885420667574,93_6,5,8
1,0.5382832267543882,93_7,4,8
1,0.45618153631756503,94_3,4,8
1,0.4824060821206082,94_4,5,8
1,0.5567491648096548,94_5,3,8
1,0.5704885420667574,94_6,2,8
1,0.5382832267543882,94_7,5,8
1,0.4873312684318763,95_3,5,8
1,0.5096083874053143,95_4,5,8
1,0.5567491648096548,95_5,4,8
1,0.5704885420667574,95_6,4,8
1,0.5610339855208629,95_7,4,8
1,0.4873312684318763,96_3,5,8
1,0.5616769997863419,96_4,3,8
1,0.5213643322144657,96_5,2,8
1,0.5704885420667574,96_6,5,8
1,0.5681487276448294,96_7,4,8
1,0.4873312684318763,97_3,4,8
1,0.5616769997863419,97_4,5,8
1,0.5213643322144657,97_5,4,8
1,0.5044045691318862,97_6,5,8
1,0.5610339855208628,97_7,5,9
1,0.4873312684318763,98_3,4,9
1,0.5387739862206762,98_4,5,9
1,0.5213643322144657,98_5,5,9
1,0.5044045691318862,98_6,4,9
1,0.5610339855208628,98_7,4,9
1,0.4873312684318763,99_3,4,9
1,0.5616769997863419,99_4,3,9
1,0.5213643322144657,99_5,2,9
1,0.5044045691318862,99_6,5,9
1,0.5156048389998745,99_7,3,10
2,0.42328623295802864,1_10,3,3
2,0.28867513459481287,1_3,1,3
2,0.30618621784789724,1_4,1,3
2,0.31622776601683783,1_5,2,3
2,0.31364877498454036,1_6,2,3
2,0.36509737944501325,1_7,3,3
2,0.3646165611476263,1_8,2,3
2,0.3640241685049382,1_9,0,3
2,0.28867513459481287,10_3,1,3
2,0.3822205981925248,10_4,0,3
2,0.31622776601683783,10_5,1,3
2,0.37439416145991805,10_6,0,3
2,0.41583360821427207,10_7,2,3
2,0.40783677418072734,10_8,1,3
2,0.4304008375424861,10_9,2,3
2,0.487331268431876,100_3,2,3
2,0.38222059819252485,100_4,2,3
2,0.44075956415439715,100_5,2,3
2,0.4263893946680772,100_6,1,3
2,0.3650973794450137,100_7,2,3
2,0.34859248232806683,101_3,1,3
2,0.38222059819252485,101_4,1,3
2,0.44075956415439715,101_5,1,3
2,0.374394161459918,101_6,1,3
2,0.4494307508927434,101_7,1,3
2,0.243665634215938,102_3,1,3
2,0.5114696779386521,102_4,1,3
2,0.377872668801008,102_5,1,3
2,0.47066323969263485,102_6,1,3
2,0.4494307508927434,102_7,2,3
2,0.243665634215938,103_3,1,3
2,0.30618621784789724,103_4,1,3
2,0.377872668801008,103_5,3,3
2,0.47066323969263485,103_6,1,3
2,0.40941117712606884,103_7,2,3
2,0.45618153631756503,104_3,3,3
2,0.46076758270431334,104_4,1,3
2,0.4893594872894999,104_5,1,3
2,0.4263893946680772,104_6,1,3
2,0.4557196819002723,104_7,1,3
2,0.386196263909103,105_3,2,3
2,0.46076758270431334,105_4,2,3
2,0.31622776601683783,105_5,2,3
2,0.47066323969263485,105_6,3,3
2,0.4557196819002723,105_7,2,3
2,0.386196263909103,106_3,1,3
2,0.28341049277856406,106_4,1,3
2,0.44075956415439715,106_5,1,3
2,0.36522276790443753,106_6,1,3
2,0.3650973794450137,106_7,1,3
2,0.5299472854662852,107_3,1,3
2,0.3822205981925248,107_4,3,3
2,0.44075956415439715,107_5,3,3
2,0.36522276790443753,107_6,4,3
2,0.4494307508927434,107_7,4,3
2,0.28867513459481287,108_3,3,3
2,0.30618621784789724,108_4,3,3
2,0.37787266880100795,108_5,3,3
2,0.46221395966045625,108_6,3,3
2,0.4494307508927434,108_7,4,3
2,0.487331268431876,109_3,4,3
2,0.30618621784789724,109_4,3,3
2,0.4893594872894999,109_5,3,3
2,0.31364877498454036,109_6,3,3
2,0.40941117712606884,109_7,3,3
2,0.28867513459481287,11_3,3,3
2,0.30618621784789724,11_4,4,3
2,0.44075956415439715,11_5,3,3
2,0.37439416145991805,11_6,4,3
2,0.37169369184495693,11_7,4,3
2,0.369574298486074,11_8,4,3
2,0.487331268431876,110_3,4,3
2,0.46076758270431334,110_4,4,3
2,0.4893594872894999,110_5,4,3
2,0.41759020741202973,110_6,4,3
2,0.4557196819002723,110_7,3,3
2,0.386196263909103,111_3,3,3
2,0.3822205981925248,111_4,3,3
2,0.44075956415439715,111_5,3,3
2,0.41759020741202973,111_6,3,3
2,0.4557196819002723,111_7,3,3
2,0.386196263909103,112_3,3,3
2,0.30618621784789724,112_4,2,3
2,0.3643606826003647,112_5,2,3
2,0.374394161459918,112_6,2,3
2,0.44943075089274337,112_7,1,3
2,0.5299472854662852,113_3,2,3
2,0.30618621784789724,113_4,3,3
2,0.3643606826003647,113_5,2,3
2,0.47066323969263485,113_6,2,3
2,0.3650973794450137,113_7,0,3
2,0.28867513459481287,114_3,0,3
2,0.46076758270431334,114_4,1,3
2,0.4776059564098438,114_5,0,3
2,0.47066323969263485,114_6,2,3
2,0.4494307508927434,114_7,1,3
2,0.487331268431876,115_3,2,3
2,0.38222059819252485,115_4,1,3
2,0.30255320817164344,115_5,3,3
2,0.4263893946680772,115_6,1,3
2,0.4494307508927434,115_7,1,3
2,0.487331268431876,116_3,1,3
2,0.38222059819252485,116_4,1,3
2,0.42811217331620705,116_5,0,3
2,0.374394161459918,116_6,1,3
2,0.40941117712606884,116_7,3,3
2,0.3861962639091028,117_3,1,3
2,0.5114696779386521,117_4,1,3
2,0.42811217331620705,117_5,1,3
2,0.47066323969263485,117_6,2,3
2,0.4557196819002723,117_7,1,3
2,0.5299472854662852,118_3,2,3
2,0.30618621784789724,118_4,2,3
2,0.37787266880100795,118_5,2,3
2,0.47066323969263485,118_6,2,3
2,0.4557196819002723,118_7,1,3
2,0.5299472854662852,119_3,1,3
2,0.46076758270431334,119_4,1,3
2,0.4893594872894999,119_5,1,3
2,0.4263893946680772,119_6,1,3
2,0.44943075089274337,119_7,3,4
2,0.38619626390910283,12_3,3,4
2,0.30618621784789724,12_4,3,4
2,0.377872668801008,12_5,3,4
2,0.4706632396926349,12_6,3,4
2,0.37169369184495693,12_7,3,4
2,0.4438087754309685,12_8,3,4
2,0.487331268431876,120_3,3,4
2,0.46076758270431334,120_4,4,4
2,0.4893594872894999,120_5,3,4
2,0.47066323969263485,120_6,3,4
2,0.44943075089274337,120_7,3,4
2,0.36072511771453303,121_4,3,4
2,0.44075956415439715,121_5,3,4
2,0.3652227679044376,121_6,4,4
2,0.28341049277856406,122_4,4,4
2,0.37787266880100795,122_5,4,4
2,0.46221395966045625,122_6,4,4
2,0.28341049277856406,123_4,3,4
2,0.4893594872894999,123_5,3,4
2,0.46221395966045625,123_6,3,4
2,0.44150395128802983,124_4,3,4
2,0.4893594872894999,124_5,3,4
2,0.4175902074120297,124_6,3,4
2,0.38222059819252485,125_4,3,4
2,0.44075956415439715,125_5,4,4
2,0.47066323969263485,125_6,4,4
2,0.38222059819252485,126_4,4,4
2,0.4893594872895001,126_5,4,4
2,0.47066323969263485,126_6,3,4
2,0.5114696779386521,127_4,3,4
2,0.3025532081716437,127_5,3,4
2,0.3652227679044376,127_6,3,4
2,0.30618621784789724,128_4,3,4
2,0.377872668801008,128_5,3,4
2,0.31364877498454047,128_6,3,4
2,0.46076758270431334,129_4,4,4
2,0.31622776601683783,129_5,4,4
2,0.31364877498454047,129_6,4,4
2,0.28867513459481287,13_3,4,4
2,0.46076758270431334,13_4,4,4
2,0.31622776601683783,13_5,4,4
2,0.3227486121839514,13_6,3,4
2,0.4557196819002725,13_7,3,4
2,0.4438087754309685,13_8,3,4
2,0.46076758270431334,130_4,4,4
2,0.31622776601683783,130_5,3,4
2,0.41759020741202973,130_6,2,4
2,0.38222059819252485,131_4,1,4
2,0.44075956415439715,131_5,1,4
2,0.37439416145991805,131_6,1,4
2,0.38222059819252485,132_4,1,4
2,0.377872668801008,132_5,2,4
2,0.37439416145991805,132_6,2,4
2,0.5114696779386521,133_4,2,4
2,0.31622776601683783,133_5,2,4
2,0.4706632396926349,133_6,3,4
2,0.30618621784789724,134_4,1,4
2,0.31622776601683783,134_5,1,4
2,0.3227486121839514,134_6,1,4
2,0.46076758270431334,135_4,1,4
2,0.44075956415439715,135_5,1,4
2,0.4263893946680772,135_6,1,4
2,0.46076758270431334,136_4,1,4
2,0.377872668801008,136_5,1,4
2,0.4263893946680772,136_6,2,4
2,0.38222059819252485,137_4,1,4
2,0.377872668801008,137_5,3,4
2,0.37439416145991805,137_6,0,4
2,0.5114696779386522,138_4,1,4
2,0.4893594872894999,138_5,0,4
2,0.37439416145991805,138_6,1,4
2,0.5114696779386522,139_4,0,4
2,0.31622776601683783,139_5,1,4
2,0.4706632396926349,139_6,2,4
2,0.28867513459481287,14_3,2,4
2,0.28341049277856406,14_4,2,4
2,0.31622776601683783,14_5,2,4
2,0.4263893946680772,14_6,3,4
2,0.3273268353539886,14_7,1,4
2,0.40783677418072734,14_8,2,4
2,0.46076758270431334,140_4,1,4
2,0.44075956415439715,140_5,1,4
2,0.3227486121839514,140_6,1,4
2,0.28341049277856406,141_4,1,4
2,0.44075956415439715,141_5,2,4
2,0.4263893946680772,141_6,2,4
2,0.3822205981925248,142_4,2,4
2,0.364360682600365,142_5,2,4
2,0.4263893946680772,142_6,3,4
2,0.30618621784789724,143_4,1,4
2,0.30255320817164366,143_5,1,4
2,0.374394161459918,143_6,1,4
2,0.30618621784789724,144_4,1,4
2,0.30255320817164366,144_5,1,4
2,0.47066323969263485,144_6,1,4
2,0.46076758270431334,145_4,2,4
2,0.42811217331620705,145_5,2,4
2,0.47066323969263485,145_6,2,4
2,0.3822205981925248,146_4,2,4
2,0.377872668801008,146_5,3,4
2,0.4263893946680772,146_6,2,4
2,0.30618621784789724,147_4,2,4
2,0.377872668801008,147_5,1,4
2,0.36522276790443753,147_6,1,4
2,0.30618621784789724,148_4,1,4
2,0.4893594872894999,148_5,1,4
2,0.36522276790443753,148_6,1,4
2,0.46076758270431334,149_4,2,4
2,0.31622776601683783,149_5,1,4
2,0.46221395966045625,149_6,2,4
2,0.487331268431876,15_3,3,4
2,0.3822205981925248,15_4,4,4
2,0.44075956415439715,15_5,1,4
2,0.4263893946680772,15_6,2,4
2,0.41583360821427207,15_7,1,4
2,0.4438087754309686,15_8,0,4
2,0.38222059819252485,150_4,1,4
2,0.44075956415439715,150_5,1,4
2,0.31364877498454036,150_6,2,4
2,0.38222059819252485,151_4,2,4
2,0.44075956415439715,151_5,2,4
2,0.41759020741202973,151_6,2,4
2,0.5114696779386521,152_4,4,4
2,0.377872668801008,152_5,1,4
2,0.41759020741202973,152_6,4,4
2,0.30618621784789724,153_4,3,4
2,0.377872668801008,153_5,3,4
2,0.374394161459918,153_6,3,4
2,0.46076758270431334,154_4,3,4
2,0.4893594872894999,154_5,3,4
2,0.47066323969263485,154_6,3,4
2,0.46076758270431334,155_4,1,4
2,0.31622776601683783,155_5,4,4
2,0.47066323969263485,155_6,2,4
2,0.36072511771453303,156_4,1,4
2,0.44075956415439715,156_5,1,4
2,0.4263893946680772,156_6,1,4
2,0.28341049277856406,157_4,1,4
2,0.44075956415439715,157_5,1,4
2,0.374394161459918,157_6,1,4
2,0.28341049277856406,158_4,1,4
2,0.37787266880100795,158_5,1,4
2,0.47066323969263485,158_6,1,4
2,0.44150395128802983,159_4,3,4
2,0.4893594872894999,159_5,2,4
2,0.47066323969263485,159_6,2,4
2,0.28867513459481287,16_3,2,4
2,0.30618621784789724,16_4,2,4
2,0.377872668801008,16_5,1,4
2,0.3652227679044376,16_6,1,4
2,0.41583360821427207,16_7,1,4
2,0.36461656114762636,16_8,1,4
2,0.38222059819252485,160_4,1,4
2,0.4893594872894999,160_5,1,4
2,0.4263893946680772,160_6,3,4
2,0.38222059819252485,161_4,2,4
2,0.44075956415439715,161_5,1,4
2,0.47066323969263485,161_6,1,4
2,0.5114696779386521,162_4,1,4
2,0.364360682600365,162_5,1,4
2,0.36522276790443753,162_6,2,4
2,0.30618621784789724,163_4,2,4
2,0.30255320817164366,163_5,2,4
2,0.36522276790443753,163_6,2,4
2,0.46076758270431334,164_4,1,4
2,0.30255320817164366,164_5,3,4
2,0.46221395966045625,164_6,1,4
2,0.46076758270431334,165_4,1,4
2,0.42811217331620705,165_5,1,4
2,0.31364877498454036,165_6,1,4
2,0.38222059819252485,166_4,1,4
2,0.377872668801008,166_5,2,4
2,0.41759020741202973,166_6,1,4
2,0.38222059819252485,167_4,2,4
2,0.377872668801008,167_5,1,4
2,0.41759020741202973,167_6,1,4
2,0.5114696779386521,168_4,3,4
2,0.4893594872894999,168_5,1,4
2,0.374394161459918,168_6,1,4
2,0.30618621784789724,169_4,1,4
2,0.31622776601683783,169_5,1,4
2,0.47066323969263485,169_6,1,4
2,0.28867513459481287,17_3,2,4
2,0.30618621784789724,17_4,2,4
2,0.377872668801008,17_5,2,4
2,0.31364877498454047,17_6,2,4
2,0.37169369184495693,17_7,2,4
2,0.4389800568796066,17_8,3,4
2,0.46076758270431334,170_4,2,4
2,0.44075956415439715,170_5,1,4
2,0.47066323969263485,170_6,1,4
2,0.46076758270431334,171_4,1,4
2,0.44075956415439715,171_5,1,4
2,0.4263893946680772,171_6,3,4
2,0.38222059819252485,172_4,4,4
2,0.377872668801008,172_5,3,4
2,0.374394161459918,172_6,3,4
2,0.5114696779386522,173_4,3,4
2,0.377872668801008,173_5,4,4
2,0.47066323969263485,173_6,3,4
2,0.5114696779386522,174_4,4,4
2,0.4893594872894999,174_5,3,4
2,0.47066323969263485,174_6,3,4
2,0.46076758270431334,175_4,3,4
2,0.31622776601683783,175_5,3,4
2,0.4263893946680772,175_6,4,4
2,0.36072511771453303,176_4,4,4
2,0.44075956415439715,176_5,4,4
2,0.47066323969263485,176_6,4,4
2,0.28341049277856406,177_4,3,5
2,0.44075956415439715,177_5,3,5
2,0.3652227679044376,177_6,1,5
2,0.28341049277856406,178_4,1,5
2,0.37787266880100795,178_5,2,5
2,0.46221395966045625,178_6,2,5
2,0.44150395128802983,179_4,2,5
2,0.4893594872894999,179_5,2,5
2,0.46221395966045625,179_6,2,5
2,0.38619626390910283,18_3,2,5
2,0.46076758270431334,18_4,1,5
2,0.4893594872894999,18_5,1,5
2,0.31364877498454047,18_6,3,5
2,0.45571968190027234,18_7,1,5
2,0.4389800568796066,18_8,1,5
2,0.38222059819252485,180_4,2,5
2,0.4893594872894999,180_5,2,5
2,0.4175902074120297,180_6,2,5
2,0.38222059819252485,181_4,2,5
2,0.44075956415439715,181_5,1,5
2,0.47066323969263485,181_6,2,5
2,0.5114696779386521,182_4,1,5
2,0.3643606826003647,182_5,1,5
2,0.47066323969263485,182_6,3,5
2,0.30618621784789724,183_4,1,5
2,0.3643606826003647,183_5,1,5
2,0.36522276790443753,183_6,2,5
2,0.46076758270431334,184_4,2,5
2,0.4776059564098438,184_5,2,5
2,0.36522276790443753,184_6,2,5
2,0.46076758270431334,185_4,1,5
2,0.30255320817164344,185_5,4,5
2,0.46221395966045625,185_6,2,5
2,0.38222059819252485,186_4,3,5
2,0.42811217331620705,186_5,3,5
2,0.31364877498454036,186_6,3,5
2,0.38222059819252485,187_4,3,5
2,0.42811217331620705,187_5,3,5
2,0.41759020741202973,187_6,3,5
2,0.5114696779386521,188_4,3,5
2,0.37787266880100795,188_5,3,5
2,0.41759020741202973,188_6,3,5
2,0.30618621784789724,189_4,3,5
2,0.4893594872894999,189_5,3,5
2,0.374394161459918,189_6,3,5
2,0.28867513459481287,19_3,3,5
2,0.3822205981925248,19_4,3,5
2,0.31622776601683783,19_5,3,5
2,0.41759020741202973,19_6,4,5
2,0.45571968190027234,19_7,4,5
2,0.4029651118954426,19_8,4,5
2,0.46076758270431334,190_4,4,5
2,0.4893594872894999,190_5,3,5
2,0.47066323969263485,190_6,3,5
2,0.46076758270431334,191_4,3,5
2,0.44075956415439715,191_5,3,5
2,0.47066323969263485,191_6,3,5
2,0.38222059819252485,192_4,3,5
2,0.37787266880100795,192_5,3,5
2,0.4263893946680772,192_6,3,5
2,0.5114696779386522,193_4,3,5
2,0.4893594872894999,193_5,3,5
2,0.374394161459918,193_6,3,5
2,0.5114696779386522,194_4,3,5
2,0.4893594872894999,194_5,3,5
2,0.47066323969263485,194_6,3,5
2,0.46076758270431334,195_4,3,5
2,0.44075956415439715,195_5,2,5
2,0.47066323969263485,195_6,3,5
2,0.3607251177145328,196_4,3,5
2,0.4893594872895001,196_5,4,5
2,0.4263893946680772,196_6,4,5
2,0.3607251177145328,197_4,4,5
2,0.364360682600365,197_5,4,5
2,0.47066323969263485,197_6,3,5
2,0.49457013767208513,198_4,3,5
2,0.30255320817164366,198_5,3,5
2,0.3652227679044376,198_6,3,5
2,0.28341049277856406,199_4,3,5
2,0.30255320817164366,199_5,3,5
2,0.46221395966045625,199_6,3,5
2,0.28867513459481287,2_3,3,5
2,0.30618621784789724,2_4,3,5
2,0.31622776601683783,2_5,3,5
2,0.37439416145991805,2_6,4,5
2,0.3208416942587551,2_7,3,5
2,0.3646165611476263,2_8,4,5
2,0.43040083754248615,2_9,3,5
2,0.28867513459481287,20_3,3,5
2,0.30618621784789724,20_4,2,5
2,0.44075956415439715,20_5,3,5
2,0.37439416145991805,20_6,3,5
2,0.41583360821427207,20_7,3,5
2,0.4438087754309686,20_8,4,5
2,0.44150395128802966,200_4,4,5
2,0.42811217331620705,200_5,3,5
2,0.46221395966045625,200_6,3,5
2,0.44150395128802966,201_4,4,5
2,0.377872668801008,201_5,2,5
2,0.4175902074120297,201_6,3,5
2,0.38222059819252485,202_4,3,5
2,0.377872668801008,202_5,3,5
2,0.47066323969263485,202_6,3,5
2,0.5114696779386522,203_4,2,5
2,0.4893594872894999,203_5,2,5
2,0.47066323969263485,203_6,3,5
2,0.5114696779386522,204_4,4,5
2,0.31622776601683783,204_5,3,5
2,0.3652227679044376,204_6,2,5
2,0.46076758270431334,205_4,2,5
2,0.44075956415439715,205_5,2,5
2,0.46221395966045625,205_6,3,5
2,0.38222059819252485,206_4,3,5
2,0.44075956415439715,206_5,2,5
2,0.46221395966045625,206_6,1,5
2,0.5114696779386522,207_4,1,5
2,0.377872668801008,207_5,1,5
2,0.4175902074120297,207_6,1,5
2,0.5114696779386522,208_4,1,5
2,0.377872668801008,208_5,1,5
2,0.47066323969263485,208_6,2,5
2,0.46076758270431334,209_4,2,5
2,0.4893594872894999,209_5,2,5
2,0.47066323969263485,209_6,3,5
2,0.487331268431876,21_3,2,5
2,0.30618621784789724,21_4,2,5
2,0.44075956415439715,21_5,2,5
2,0.37439416145991805,21_6,1,5
2,0.36509737944501364,21_7,1,5
2,0.4438087754309686,21_8,1,5
2,0.5114696779386525,210_4,1,5
2,0.31622776601683783,210_5,1,5
2,0.46221395966045636,210_6,2,5
2,0.44075956415439715,211_5,1,5
2,0.44075956415439715,212_5,4,5
2,0.37787266880100795,213_5,2,5
2,0.4893594872894999,214_5,1,5
2,0.4893594872894999,215_5,2,5
2,0.44075956415439715,216_5,1,5
2,0.3643606826003647,217_5,0,5
2,0.3643606826003647,218_5,1,5
2,0.4776059564098438,219_5,1,5
2,0.24366563421593815,22_3,2,5
2,0.46076758270431334,22_4,1,5
2,0.3025532081716437,22_5,2,5
2,0.4706632396926349,22_6,2,5
2,0.36509737944501364,22_7,2,5
2,0.36461656114762636,22_8,1,5
2,0.30255320817164344,220_5,2,5
2,0.42811217331620705,221_5,2,5
2,0.42811217331620705,222_5,2,5
2,0.37787266880100795,223_5,2,5
2,0.4893594872894999,224_5,2,5
2,0.4893594872894999,225_5,2,5
2,0.44075956415439715,226_5,1,5
2,0.37787266880100795,227_5,1,5
2,0.4893594872894999,228_5,3,5
2,0.4893594872894999,229_5,1,5
2,0.38619626390910283,23_3,1,5
2,0.38222059819252485,23_4,2,5
2,0.377872668801008,23_5,2,5
2,0.3227486121839514,23_6,2,5
2,0.44943075089274337,23_7,2,5
2,0.4389800568796066,23_8,1,5
2,0.44075956415439715,230_5,2,5
2,0.4893594872895001,231_5,1,5
2,0.3643606826003647,232_5,2,5
2,0.3643606826003647,233_5,3,5
2,0.4776059564098438,234_5,2,5
