Food.Item.ID,species,taxon,max_size,max_length,TL,lwA,lwB,Habitat,Subgroup,Abs_lat,Latitude,max_length_study,nutrient,concentration,RDI
900230,Chondrostoma nasus,"Carps, barbels and other cyprinids",1.65042812554769,50,2,0.00794,3.13,freshwater,Finfish,41.53,41.53,NA,CA_mg,NA,1200
900603,Cipangopaludina chinensis,"Abalones, winkles, conchs",NA,6.5,NA,NA,NA,marine,Molluscs,14.903036,14.903036,NA,CA_mg,1200,1200
900601,Clarias batrachus,Miscellaneous freshwater fishes,0.680000423743103,47,3.4,0.00794,2.95,freshwater,Finfish,14.903036,14.903036,NA,CA_mg,299,1200
900178,Clarias batrachus,Miscellaneous freshwater fishes,0.680000423743103,47,3.4,0.00794,2.95,freshwater,Finfish,22.816667,22.816667,NA,CA_mg,NA,1200
902254,Clarias batrachus,Miscellaneous freshwater fishes,0.680000423743103,47,3.4,0.00794,2.95,freshwater,Finfish,24.4333,24.4333,NA,CA_mg,NA,1200
901245,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,6.524379,6.524379,NA,CA_mg,NA,1200
900197,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,11.066667,11.066667,NA,CA_mg,832,1200
900105,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,1.504705,1.504705,NA,CA_mg,NA,1200
900106,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,1.433393,1.433393,NA,CA_mg,NA,1200
900145,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,0.033333,-0.033333,NA,CA_mg,NA,1200
900185,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,37,37,NA,CA_mg,NA,1200
900713,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,7.031297,7.031297,28,CA_mg,NA,1200
900714,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,7.031297,7.031297,38,CA_mg,NA,1200
900715,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,7.031297,7.031297,46,CA_mg,NA,1200
900716,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,7.031297,7.031297,NA,CA_mg,NA,1200
900717,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,7.031297,7.031297,NA,CA_mg,NA,1200
900718,Clarias gariepinus,Miscellaneous freshwater fishes,33.99796,170,3.2,0.00692,3,freshwater,Finfish,7.031297,7.031297,NA,CA_mg,NA,1200
900010,Clarias macrocephalus,Miscellaneous freshwater fishes,14.0668634555186,120,3.2,0.00776,3.01,freshwater,Finfish,15.484682,15.484682,NA,CA_mg,NA,1200
900212,Clarias macrocephalus,Miscellaneous freshwater fishes,14.0668634555186,120,3.2,0.00776,3.01,freshwater,Finfish,15.116386,15.116386,NA,CA_mg,NA,1200
900213,Clarias macrocephalus,Miscellaneous freshwater fishes,14.0668634555186,120,3.2,0.00776,3.01,freshwater,Finfish,15.072255,15.072255,NA,CA_mg,NA,1200
900214,Clarias macrocephalus,Miscellaneous freshwater fishes,14.0668634555186,120,3.2,0.00776,3.01,freshwater,Finfish,14.761942,14.761942,NA,CA_mg,NA,1200
900399,Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,55.028022,55.028022,NA,CA_mg,NA,1200
900673,Clupea harengus,"Herrings, sardines, anchovies",0.435471134119826,40,3.23,0.0049,3.088999987,marine,Finfish,60.657778,60.657778,NA,CA_mg,NA,1200
900672,Clupea harengus,"Herrings, sardines, anchovies",0.435471134119826,40,3.23,0.0049,3.088999987,marine,Finfish,60.657778,60.657778,NA,CA_mg,NA,1200
900770,Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
900771,Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
900799,Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
900800,Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
900940,Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.2,0.00646,3.05,marine,Finfish,57.891497,57.891497,NA,CA_mg,NA,1200
900305,Clupea pallasi,"Herrings, sardines, anchovies",0.902826281862772,45,3.2,0.00759,3.07,marine,Finfish,53.726668,53.726668,19.2,CA_mg,NA,1200
900853,Clupeoides borneensis,Miscellaneous freshwater fishes,0.00541174100470262,8,3.1,0.00933,3.06,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,NA,1200
900370,Clupeonella cultriventris,Shads,0.0315295427473285,14.5,3,0.00813,3.09,brackish,Finfish,35.707481,35.707481,NA,CA_mg,24.18,1200
900141,Clupeonella cultriventris,Shads,0.0315295427473285,14.5,3,0.00813,3.09,brackish,Finfish,35.707481,35.707481,10,CA_mg,NA,1200
902253,Colisa fasciatus,Miscellaneous freshwater fishes,0.0253245540875099,12.5,3,0.01202,3.03,freshwater,Finfish,24.4333,24.4333,NA,CA_mg,NA,1200
902235,Colisa lalius,"Carps, barbels and other cyprinids",0.00743408159193337,8.8,3,0.01,3.04,freshwater,Finfish,24.4333,24.4333,NA,CA_mg,NA,1200
900815,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.341081,61.341081,NA,CA_mg,NA,1200
900819,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.508114,61.508114,NA,CA_mg,NA,1200
900817,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.508114,61.508114,NA,CA_mg,NA,1200
900763,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
900762,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
900818,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.508114,61.508114,NA,CA_mg,NA,1200
900816,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.341081,61.341081,NA,CA_mg,NA,1200
900126,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,54.117096,54.117096,20.5,CA_mg,12.63,1200
900127,Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,54.117096,54.117096,19.6,CA_mg,14,1200
900058,Coregonus clupeaformis,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,54.758294,54.758294,NA,CA_mg,5,1200
900057,Coregonus clupeaformis,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,52.636704,52.636704,NA,CA_mg,5,1200
900056,Coregonus clupeaformis,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,54.866667,54.866667,NA,CA_mg,7,1200
900575,Coregonus lavaretus,"Salmons, trouts, smelts",1.03524261308313,49,3.08,0.0116,2.928999901,freshwater,Finfish,42.606001,42.606001,32.62,CA_mg,37.89,1200
900577,Coregonus lavaretus,"Salmons, trouts, smelts",1.03524261308313,49,3.08,0.0116,2.928999901,freshwater,Finfish,42.260357,42.260357,30.91,CA_mg,27.19,1200
900576,Coregonus lavaretus,"Salmons, trouts, smelts",1.03524261308313,49,3.08,0.0116,2.928999901,freshwater,Finfish,42.119525,42.119525,31.02,CA_mg,35.48,1200
900192,Coregonus macrophthalmus,"Salmons, trouts, smelts",0.23031611472823,30,3.3,0.00447,3.19,freshwater,Finfish,45.967622,45.967622,27.6,CA_mg,NA,1200
900193,Coregonus macrophthalmus,"Salmons, trouts, smelts",0.23031611472823,30,3.3,0.00447,3.19,freshwater,Finfish,46.910675,46.910675,30.4,CA_mg,NA,1200
900191,Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,42.606001,42.606001,31.6,CA_mg,NA,1200
902193,Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
902196,Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.341081,61.341081,NA,CA_mg,NA,1200
902197,Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.508114,61.508114,NA,CA_mg,NA,1200
902198,Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.508114,61.508114,NA,CA_mg,NA,1200
902195,Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.341081,61.341081,NA,CA_mg,NA,1200
902194,Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.92411,61.92411,NA,CA_mg,NA,1200
902249,Corica soborna,Miscellaneous freshwater fishes,0.000530543727851539,4.1,3.1,0.00759,3.01,freshwater,Finfish,24.4333,24.4333,NA,CA_mg,NA,1200
902250,Corica soborna,Miscellaneous freshwater fishes,0.000530543727851539,4.1,3.1,0.00759,3.01,freshwater,Finfish,24.4333,24.4333,NA,CA_mg,NA,1200
902251,Corica soborna,Miscellaneous freshwater fishes,0.000530543727851539,4.1,3.1,0.00759,3.01,freshwater,Finfish,24.4333,24.4333,NA,CA_mg,NA,1200
901162,Crangon crangon,"Shrimps, prawns",0.00819644600184095,9,3.19,0.02442,2.647,marine,Crustacean,41.607228,41.607228,5,CA_mg,NA,1200
900999,Crassostrea gigas,Oysters,0.000234168616260133,12,2,0.00019,2.864,marine,Molluscs,46.539543,46.539543,NA,CA_mg,NA,1200
901155,Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,2.852432,-2.852432,NA,CA_mg,13.14,1200
901132,Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,-23.038433,NA,CA_mg,NA,1200
901133,Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,-23.038433,NA,CA_mg,NA,1200
901131,Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,-23.038433,NA,CA_mg,NA,1200
901130,Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,-23.038433,NA,CA_mg,NA,1200
900794,Crassostrea virginica,Oysters,NA,10,2,NA,NA,marine,Molluscs,38.343306,38.343306,NA,CA_mg,NA,1200
900795,Crassostrea virginica,Oysters,NA,10,2,NA,NA,marine,Molluscs,38.343306,38.343306,NA,CA_mg,NA,1200
901081,Cyclocheilichthys apogon,"Carps, barbels and other cyprinids",NA,25,2.8,NA,NA,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,1130.22,1200
901252,Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,63.968654,NA,CA_mg,7.9,1200
901278,Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,63.968654,NA,CA_mg,NA,1200
901280,Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,63.968654,NA,CA_mg,NA,1200
901279,Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,63.968654,NA,CA_mg,NA,1200
900546,Cynoglossus arel,"Flounders, halibuts, soles",0.348967522702774,40,3.3,0.00437,3.06,marine,Finfish,3.144341,3.144341,32,CA_mg,NA,1200
900957,Cynoscion arenarius,Miscellaneous coastal fishes,5.08922926374936,63.5,4.2,0.01259,3.11,marine,Finfish,19.173773,19.173773,NA,CA_mg,NA,1200
900887,Cynoscion jamaicensis,Miscellaneous coastal fishes,1.36760676245715,50,3.8,0.00832,3.07,marine,Finfish,23.372169,-23.372169,NA,CA_mg,NA,1200
900965,Cynoscion nothus,Miscellaneous coastal fishes,0.581266099671658,36,4,0.01202,3.01,marine,Finfish,19.173773,19.173773,NA,CA_mg,NA,1200
900855,Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,NA,1200
900858,Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,NA,1200
900859,Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,NA,1200
900857,Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,NA,1200
901088,Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,777.84,1200
900856,Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,NA,1200
900221,Cyprinidae,"Carps, barbels and other cyprinids",0.00113925790640481,6,3.3,0.00457,3.08,freshwater,Finfish,15.190255,15.190255,NA,CA_mg,NA,1200
900222,Cyprinidae,"Carps, barbels and other cyprinids",0.00113925790640481,6,3.3,0.00457,3.08,freshwater,Finfish,14.967522,14.967522,NA,CA_mg,NA,1200
900710,Cyprinidae,"Carps, barbels and other cyprinids",1.26190408342821,48.9,3.3,0.01122,2.99,freshwater,Finfish,7.031297,7.031297,27,CA_mg,NA,1200
900711,Cyprinidae,"Carps, barbels and other cyprinids",1.26190408342821,48.9,3.3,0.01122,2.99,freshwater,Finfish,7.031297,7.031297,31,CA_mg,NA,1200
900712,Cyprinidae,"Carps, barbels and other cyprinids",1.26190408342821,48.9,3.3,0.01122,2.99,freshwater,Finfish,7.031297,7.031297,34,CA_mg,NA,1200
901077,Cyprinidae,"Carps, barbels and other cyprinids",0.0970477006477872,20,2.4,0.01288,2.98,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,870.26,1200
901078,Cyprinidae,"Carps, barbels and other cyprinids",0.694617055170104,40.5,2.4,0.01514,2.9,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,636.89,1200
901084,Cyprinidae,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,728.35,1200
900085,Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,36.967401,36.967401,NA,CA_mg,NA,1200
900160,Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,41.53,41.53,31,CA_mg,52,1200
900161,Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,41.53,41.53,36,CA_mg,69,1200
900368,Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,marine,Finfish,35.707481,35.707481,NA,CA_mg,21.45,1200
900139,Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,marine,Finfish,35.707481,35.707481,40,CA_mg,NA,1200
900186,Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,37,37,NA,CA_mg,NA,1200
900226,Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,41.53,41.53,NA,CA_mg,NA,1200
902225,Danio dangila,"Carps, barbels and other cyprinids",0.0288824096190653,15,3,0.00708,3.07,freshwater,Finfish,12.265754,12.265754,NA,CA_mg,926.25,1200
901031,Dasyatis americana,"Sharks, rays, chimaeras",1.32644526755561,50,3.5,0.00776,3.08,marine,Finfish,30.235901,30.235901,NA,CA_mg,NA,1200
901030,Dasyatis americana,"Sharks, rays, chimaeras",1.32644526755561,50,3.5,0.00776,3.08,marine,Finfish,30.211137,30.211137,NA,CA_mg,NA,1200
901029,Dasyatis sabina,"Sharks, rays, chimaeras",NA,61,3.5,NA,NA,marine,Finfish,30.308808,30.308808,NA,CA_mg,NA,1200
901028,Dasyatis sabina,"Sharks, rays, chimaeras",NA,61,3.5,NA,NA,marine,Finfish,25.304304,25.304304,NA,CA_mg,NA,1200
900081,Deania calceus,"Sharks, rays, chimaeras",7.76500522597345,122,4.3,0.00229,3.13,marine,Finfish,57.596278,57.596278,NA,CA_mg,NA,1200
900914,Decapterus punctatus,Miscellaneous pelagic fishes,0.31402627640662,30,4.3,0.01288,2.97,marine,Finfish,25.304304,25.304304,18.2,CA_mg,NA,1200
900913,Decapterus punctatus,Miscellaneous pelagic fishes,0.31402627640662,30,4.3,0.01288,2.97,marine,Finfish,25.304304,25.304304,16.6,CA_mg,NA,1200
900306,Dentex dentex,Miscellaneous coastal fishes,10.6478533893633,82,4.5,0.017069999,3.028000116,marine,Finfish,38.483333,38.483333,27.16,CA_mg,NA,1200
900599,Dentex maroccanus,Miscellaneous coastal fishes,1.06159976981787,37,3.85,0.015699999,3.079999924,marine,Finfish,34.208024,34.208024,30,CA_mg,NA,1200
902203,Dentex spp,Miscellaneous coastal fishes,NA,100,3.6,NA,NA,marine,Finfish,4.565474,4.565474,NA,CA_mg,249.29,1200
902215,Dentex spp,Miscellaneous coastal fishes,NA,100,3.6,NA,NA,marine,Finfish,4.565474,4.565474,NA,CA_mg,NA,1200
900365,Dicentrarchus labrax,Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,39.019184,39.019184,28.9,CA_mg,NA,1200
900437,Dicentrarchus labrax,Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,39.019184,39.019184,NA,CA_mg,NA,1200
900234,Dicentrarchus labrax,Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,36.5817,NA,CA_mg,NA,1200
900236,Dicentrarchus labrax,Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,36.5817,NA,CA_mg,NA,1200
900233,Dicentrarchus labrax,Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,36.5817,NA,CA_mg,NA,1200
900235,Dicentrarchus labrax,Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,36.5817,NA,CA_mg,NA,1200
900335,Diplodus annularis,Miscellaneous coastal fishes,0.185910598020571,20,3.54,0.0231,3.002000093,marine,Finfish,37.370157,37.370157,NA,CA_mg,NA,1200
900308,Diplodus puntazzo,Miscellaneous coastal fishes,6.97088213267245,49,2.86,0.071699999,2.950999975,marine,Finfish,38.41885,38.41885,27.21,CA_mg,NA,1200
900309,Diplodus puntazzo,Miscellaneous coastal fishes,6.97088213267245,49,2.86,0.071699999,2.950999975,marine,Finfish,37.783915,37.783915,NA,CA_mg,NA,1200
900336,Diplodus puntazzo,Miscellaneous coastal fishes,6.97088213267245,49,2.86,0.071699999,2.950999975,marine,Finfish,37.370157,37.370157,NA,CA_mg,NA,1200
900523,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,21.4,CA_mg,NA,1200
900525,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,20.8,CA_mg,NA,1200
900524,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,CA_mg,NA,1200
900528,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,CA_mg,NA,1200
900526,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,20.5,CA_mg,NA,1200
900529,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,CA_mg,NA,1200
900527,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,CA_mg,NA,1200
900522,Diplodus sargus,Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,21.5,CA_mg,NA,1200
900442,Diplodus vulgaris,Miscellaneous coastal fishes,1.215672,37,3.24,0.024,3,marine,Finfish,39.019184,39.019184,NA,CA_mg,NA,1200
900337,Diplodus vulgaris,Miscellaneous coastal fishes,1.215672,37,3.24,0.024,3,marine,Finfish,37.370157,37.370157,NA,CA_mg,NA,1200
900338,Echelus myrus,Miscellaneous coastal fishes,0.955457209328393,100,4.3,0.0024,2.8,marine,Finfish,37.370157,37.370157,NA,CA_mg,NA,1200
901219,Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA,CA_mg,NA,1200
901217,Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA,CA_mg,NA,1200
901218,Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA,CA_mg,NA,1200
900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.7710145359548,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,CA_mg,NA,1200
900967,Elops saurus,Miscellaneous coastal fishes,3.83003245915345,82,3.95,0.007998399,2.967999935,marine,Finfish,19.173773,19.173773,NA,CA_mg,NA,1200
900284,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,42.163403,42.163403,NA,CA_mg,NA,1200
900453,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,39.019184,NA,CA_mg,NA,1200
900452,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,39.019184,NA,CA_mg,NA,1200
900454,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,39.019184,NA,CA_mg,NA,1200
900412,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,39.019184,NA,CA_mg,NA,1200
900382,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,41.85509,41.85509,11.9,CA_mg,NA,1200
900383,Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,41.85509,41.85509,11.5,CA_mg,NA,1200
900608,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,18.1,40,CA_mg,NA,1200
900607,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,18.1,40,CA_mg,NA,1200
900606,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,18.1,40,CA_mg,NA,1200
900610,Epinephelus aeneus,Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,18.1,40,CA_mg,NA,1200
