Food Item ID,ISSCAAP,3-Alpha,Food name in English,Habitat,State of food,RefID,EDIBLE,EDIBLE,ENERC(kJ),ENERC(kcal),WATER(g),NT(g),PROTCNT(g),FAT(g),CHOAVLDF(g),FIBTG(g),CHOLE(mg),ASH(g),CA(mg),CU(mg),FE(mg),K(mg),MG(mg),NA(mg),P(mg),ZN(mg),ID(mcg),SE(mcg),RETOL(mcg),CARTB(mcg),CHOCAL(mcg),TOCPHA(mg),THIA(mg),RIBF(mg),NIAEQ(mg),NIA(mg),PANTAC(mg),VITB6C(mg),FOL(mcg),VITB12(mcg),VITC(mg),ALA(mg),ARG(mg),ASP(mg),CYS(mg),GLU(mg),GLY(mg),HIS(mg),ILE(mg),LEU(mg),LYS(mg),MET(mg),PHE(mg),PRO(mg),SER(mg),THR(mg),TRP(mg),TYR(mg),VAL(mg),XFA,FACID(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),FAPUN3(g),FAPUN6(g),F4D0(g),F6D0(g),F8D0(g),F10D0(g),F12D0(g),F13D0(g),F14D0(g),F15D0(g),F16D0(g),F17D0(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F26D0(g),F30D0(g),F10D1(g),F14D1N7(g),F14D1(g),F15D1(g),F16D1N9(g),F16D1N7(g),F16D1N5(g),F16D1C(g),F16D1T(g),F16D1(g),F17D1N9(g),F17D1N7(g),F17D1C(g),F17D1(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N5(g),F18D1C(g),F18D1T(g),F18D1(g),F19D1(g),F20D1CN11(g),F20D1N11(g),F20D1CN9(g),F20D1N9(g),F20D1N7(g),F20D1C(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1C(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1C(g),F24D1(g),F16D2N6(g),F16D2N4(g),F16D2(g),F17D2(g),F18D2CN6(g),F18D2N6(g),F18D2CLA(g),F18D2C(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2CN6(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3CN6(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3(g),F16D4N3(g),F16D4C(g),F16D4(g),F18D4CN3(g),F18D4N3(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4CN6(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3,F21D5(g),F22D5N6(g),F22D5CN3(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F24D6N3(g),F24D6(g)
092114,45,SHS,"Sergestid shrimps, flesh, boiled in recipe",,c,calc. from 092038,0.57,1,455,108,72.7,3.56,22.2,1.8,0.5,0,183,2.7,452,0.31,3.3,223,45,178,292,1.34,35,59.0,59,38,0,3.4,0.05,0.11,8.8,2.8,0.29,0.10,19,2.2,1.0,1210,1930,1980,93,2870,1370,432,877,1580,1690,517,839,964,806,806,358,667,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
092152,45,SHS,"Sergestid shrimps, flesh, grilled_",,c,calc. from 092038,0.57,1,439,104,73.7,3.43,21.5,1.8,0.5,0,177,2.6,437,0.29,2.7,183,39,146,253,1.29,34,57,57,37,0,3.3,0.05,0.09,8.2,2.4,0.29,0.10,18,2.1,0.9,1170,1870,1910,89,2770,1320,417,847,1530,1630,499,810,930,778,778,346,644,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093001,52,ABX,"Abalones, muscle, raw",,r,"fi195, fi204, fi429, CH02-124101, NZ13-T10, AF1-AAG122, SR27-15155, USY-1, dAA",0.42,1,407,96,75.4,2.83,17.7,1.1,3.9,0,142,2.0,31,0.36,2.6,231,57,377,136,1.01,150,21,11,11,0,1.2,0.08,0.13,5.4,1.1,0.3,0.10,5,4.4,0.6,1050,1080,1460,164,2380,1020,455,715,1110,1130,469,704,896,876,766,256,626,766,0.69,0.75,0.25,0.20,0.30,0,,,,0,0,0,0,0,,0.02,0.01,0.18,0.01,0.04,,tr,,,,tr,,,,,,tr,,,,,,0.02,,,,0.04,,,,,,,,,,0.10,,,,,,,,0.02,,,,,0.02,,,,,,,,,,,,,0.03,,,,,0.01,,0.04,,,,,,,,0.01,,,,,tr,,,,,,,,0.01,,,,0.05,,,,0.01,,,0.06,,,,,,0.07,,,0.01,,
093036,52,ABX,"Abalones, muscle, boiled_",,c,calc. from 093001,0.42,1,646,153,60.9,4.50,28.1,1.7,6.1,0,225,3.2,49,0.52,3.3,275,77,509,184,1.60,210,30,15,16,0,1.9,0.10,0.15,8.0,1.2,0.33,0.11,6,5.5,0.8,1670,1720,2320,260,3780,1620,722,1140,1770,1790,744,1120,1420,1390,1220,406,994,1220,0.79,1.36,0.46,0.36,0.54,0,,,,0,0,0,0,0,,0.03,0.02,0.32,0.01,0.07,,tr,,,,tr,,,,,,tr,,,,,,0.03,,,,0.07,,,,,,,,,,0.18,,,,,,,,0.04,,,,,0.04,,,,,,,,,,,,,0.05,,,,,0.02,,0.07,,,,,,,,0.02,,,,,tr,,,,,,,,0.02,,,,0.08,,,,0.01,,,0.11,,,,,,0.13,,,0.02,,
093071,52,ABX,"Abalones, muscle, boiled in recipe",,c,calc. from 093001,0.42,1,646,153,60.9,4.50,28.1,1.7,6.1,0,225,3.2,49,0.57,4.1,367,90,599,216,1.60,230,33,15,16,0,1.9,0.11,0.21,8.4,1.7,0.40,0.13,7,6.2,0.8,1670,1720,2320,260,3780,1620,722,1140,1770,1790,744,1120,1420,1390,1220,406,994,1220,0.79,1.36,0.46,0.36,0.54,0,,,,0,0,0,0,0,,0.03,0.02,0.32,0.01,0.07,,tr,,,,tr,,,,,,tr,,,,,,0.03,,,,0.07,,,,,,,,,,0.18,,,,,,,,0.04,,,,,0.04,,,,,,,,,,,,,0.05,,,,,0.02,,0.07,,,,,,,,0.02,,,,,tr,,,,,,,,0.02,,,,0.08,,,,0.01,,,0.11,,,,,,0.13,,,0.02,,
093002,52,JTX,"Conch shells, flesh, raw",,r,"fi235, fi240, dAA",0.68,1,440,104,71.8,3.72,23.3,0.5,1.5,0,,2.9,271,0.37,3.0,236,244,131,429,4.4,,,,,,,,,5.6,,,,,,,1390,1420,1920,215,3130,1340,598,940,1460,1480,616,925,1180,1150,1010,336,823,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093037,52,JTX,"Conch shells, flesh, boiled_",,c,calc. from 093002,0.68,1,863,203,44.6,7.30,45.6,1.0,3.0,0,,5.7,532,0.65,4.8,346,407,219,715,8.63,,,,,,,,,11,,,,,,,2720,2780,3770,422,6130,2620,1170,1840,2870,2900,1210,1810,2310,2260,1970,659,1610,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093072,52,JTX,"Conch shells, flesh, boiled in recipe",,c,calc. from 093002,0.68,1,863,203,44.6,7.30,45.6,1.0,3.0,0,,5.7,532,0.72,5.9,462,479,257,841,8.63,,,,,,,,,11,,,,,,,2720,2780,3770,422,6130,2620,1170,1840,2870,2900,1210,1810,2310,2260,1970,659,1610,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093003,52,TBG,"Giant Eastern Pacific conch, flesh, raw",,r,"fi235, dAA",0.55,1,439,103,71.8,3.78,23.6,0.3,1.6,0,,2.7,271,0.37,3.0,236,244,131,429,4.4,,,,,,,,,5.7,,,,,,,1410,1440,1950,218,3180,1360,607,955,1490,1500,626,940,1200,1170,1020,341,836,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093038,52,TBG,"Giant Eastern Pacific conch, flesh, boiled_",,c,calc. from 093003,0.55,1,860,203,44.7,7.41,46.3,0.5,3.1,0,,5.3,532,0.65,4.8,346,407,219,715,8.63,,,,,,,,,11,,,,,,,2760,2830,3830,428,6230,2670,1190,1870,2920,2940,1230,1840,2350,2290,2010,669,1640,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093073,52,TBG,"Giant Eastern Pacific conch, flesh, boiled in recipe",,c,calc. from 093003,0.55,1,860,203,44.7,7.41,46.3,0.5,3.1,0,,5.3,532,0.72,5.9,462,479,257,841,8.63,,,,,,,,,11,,,,,,,2760,2830,3830,428,6230,2670,1190,1870,2920,2940,1230,1840,2350,2290,2010,669,1640,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093004,52,TBI,"Eastern Pacific fighting conch, flesh, raw",,r,"fi240, 093002, dAA",0.77,1,441,104,71.8,3.68,23.0,0.7,1.5,0,,3.1,271,0.37,3.0,236,244,131,429,4.4,,,,,,,,,5.5,,,,,,,1370,1400,1900,212,3090,1320,590,929,1450,1460,609,914,1160,1140,995,332,813,995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093039,52,TBI,"Eastern Pacific fighting conch, flesh, boiled_",,c,calc. from 093004,0.77,1,865,204,44.6,7.21,45.1,1.3,2.9,0,,6.1,532,0.65,4.8,346,407,219,715,8.63,,,,,,,,,11,,,,,,,2680,2750,3720,417,6060,2590,1160,1820,2840,2860,1190,1790,2280,2230,1950,651,1590,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093074,52,TBI,"Eastern Pacific fighting conch, flesh, boiled in recipe",,c,calc. from 093004,0.77,1,865,204,44.6,7.21,45.1,1.3,2.9,0,,6.1,532,0.72,5.9,462,479,257,841,8.63,,,,,,,,,11,,,,,,,2680,2750,3720,417,6060,2590,1160,1820,2840,2860,1190,1790,2280,2230,1950,651,1590,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093005,53,OYC,"Cupped oysters, flesh, raw",,r,"fi120, fi156, fi174, fi177, fi193, fi195, fi203, fi226, fi230, fi244, fi429, SR27-15171/15167/15245, NZ13-T8, USY-1620, dAA",0.11,1,306,73,82.1,1.42,8.89,1.8,5.3,0,30,2.0,118,1.77,3.1,154,70,348,170,11.5,130,37,27,5,1,0.46,0.07,0.13,3.6,1.5,0.29,0.1,11,21,4.5,529,542,734,82,1200,511,228,359,559,565,235,353,450,440,385,128,314,385,0.79,1.40,0.42,0.27,0.65,0.06,,,,0,0,0,0,tr,tr,0.05,0.01,0.27,0.02,0.06,,tr,tr,tr,,tr,,,,,tr,tr,,,,,,0.06,,,,0.02,,,,,,,,,,0.15,,,,,,,,0.03,,,,,0.01,,,0,,,,,,,,,,0.03,,,,,tr,,,,,,,,,,0.07,,,,,0.01,,,,,,,,0.06,,,,0.05,,,,0.01,,,0.20,,,,,,0.02,,,0.20,,
093040,53,OYC,"Cupped oysters, flesh, steamed",,c,calc. from 093005,0.11,1,393,93,77.0,1.82,11.4,2.3,6.7,0,39,2.5,151,2.04,3.2,148,76,379,185,14.7,150,43,31,6,1,0.58,0.07,0.12,4.1,1.4,0.26,0.09,10,22,4.6,678,695,940,105,1530,655,293,460,717,724,302,453,577,564,493,165,403,493,0.83,1.88,0.57,0.36,0.87,0.08,,,,0,0,0,0,tr,tr,0.07,0.02,0.36,0.03,0.07,,tr,tr,tr,,tr,,,,,tr,tr,,,,,,0.08,,,,0.03,,,,,,,,,,0.21,,,,,,,,0.04,,,,,0.01,,,0,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.10,,,,,0.01,,,,,,,,0.08,,,,0.07,,,,0.01,,,0.26,,,,,,0.02,,,0.27,,
093075,53,OYC,"Cupped oysters, flesh, boiled in recipe",,c,calc. from 093005,0.11,1,393,93,77.0,1.82,11.4,2.3,6.7,0,39,2.5,151,2.27,4.0,197,90,446,218,14.7,170,48,31,6,1,0.58,0.08,0.17,4.6,1.8,0.31,0.11,12,24,4.9,678,695,940,105,1530,655,293,460,717,724,302,453,577,564,493,165,403,493,0.83,1.88,0.57,0.36,0.87,0.08,,,,0,0,0,0,tr,tr,0.07,0.02,0.36,0.03,0.07,,tr,tr,tr,,tr,,,,,tr,tr,,,,,,0.08,,,,0.03,,,,,,,,,,0.21,,,,,,,,0.04,,,,,0.01,,,0,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.10,,,,,0.01,,,,,,,,0.08,,,,0.07,,,,0.01,,,0.26,,,,,,0.02,,,0.27,,
093006,53,OYG,"Pacific cupped oyster, flesh, raw (n.s.)",,r,"fi156, fi174, fi177, fi226, fi230, fi244, SR27-15171, NZ13-T8, 093005, dAA",0.11,1,330,78,80.7,1.56,9.72,1.8,5.8,0,30,2.0,144,2.07,2.7,166,87,415,149,8.50,73,36,21,3,1,0.33,0.06,0.19,4.3,2.0,0.48,0.1,10,27,7.1,579,594,803,90,1310,559,250,393,612,618,258,387,492,481,421,140,344,421,0.79,1.44,0.42,0.30,0.66,0.06,,,,0,0,0,0,tr,tr,0.06,0.01,0.26,0.02,0.06,,tr,tr,,,,,,,,tr,tr,,,,,,0.06,,,,0.04,,,,,,,,,,0.16,,,,,,,,0.03,,,,,0.01,,,,,,,,,,,,,0.03,,,,,tr,,,,,,,,,,0.07,,,,,,,,,,,,,0.06,,,,0.06,,,,0.01,,,0.20,,,,,,0.02,,,0.20,,
093041,53,OYG,"Pacific cupped oyster, flesh, steamed (n.s.)",,c,calc. from 093006,0.11,1,424,100,75.3,1.99,12.5,2.3,7.4,0,38,2.5,185,2.38,2.8,159,94,452,162,10.9,84,42,24,4,1,0.42,0.06,0.17,4.8,1.8,0.43,0.09,9,28,7.2,742,761,1030,115,1680,717,320,504,785,792,330,496,631,617,540,180,441,540,0.83,1.93,0.56,0.40,0.88,0.08,,,,0,0,0,0,tr,tr,0.07,0.02,0.35,0.03,0.08,,tr,tr,,,,,,,,tr,tr,,,,,,0.09,,,,0.06,,,,,,,,,,0.21,,,,,,,,0.03,,,,,0.01,,,,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.10,,,,,,,,,,,,,0.08,,,,0.08,,,,0.01,,,0.27,,,,,,0.03,,,0.27,,
093076,53,OYG,"Pacific cupped oyster, flesh, boiled in recipe (n.s.)",,c,calc. from 093006,0.11,1,424,100,75.3,1.99,12.5,2.3,7.4,0,38,2.5,185,2.65,3.5,212,111,532,191,10.9,93,46,24,4,1,0.42,0.07,0.25,5.4,2.4,0.53,0.11,11,31,7.7,742,761,1030,115,1680,717,320,504,785,792,330,496,631,617,540,180,441,540,0.83,1.93,0.56,0.40,0.88,0.08,,,,0,0,0,0,tr,tr,0.07,0.02,0.35,0.03,0.08,,tr,tr,,,,,,,,tr,tr,,,,,,0.09,,,,0.06,,,,,,,,,,0.21,,,,,,,,0.03,,,,,0.01,,,,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.10,,,,,,,,,,,,,0.08,,,,0.08,,,,0.01,,,0.27,,,,,,0.03,,,0.27,,
093007,53,OYG,"Pacific cupped oyster, farmed, flesh, raw",F,r,"fi174, fi226, 093006, 093005, dAA",0.11,1,348,82,79.4,1.54,9.62,1.6,7.3,0,16,2.1,182,2.07,1.6,137,104,404,149,0.01,73,33,21,3,1,0.15,0.06,0.19,4.3,2.0,0.48,0.1,10,27,7.1,573,587,794,89,1290,553,247,389,605,611,255,382,487,476,416,139,340,416,0.77,1.26,0.37,0.22,0.57,0.10,,,,,,,,tr,tr,0.05,0.01,0.23,0.02,0.05,,tr,tr,,,,,,,,tr,,,,,,,0.05,,,,,,,,,,,,,,0.14,,,,,,,,0.02,,,,,tr,,,,,,,,,,,,,0.03,,,,,tr,,,,,,,,,,0.07,,,,,,,,,,,,,0.05,,,,0.05,,,,tr,,,0.16,,,,,,0.02,,,0.18,,
093042,53,OYG,"Pacific cupped oyster, farmed, flesh, steamed",F,c,calc. from 093007,0.11,1,446,106,73.5,1.97,12.3,2.1,9.4,0,21,2.7,234,2.38,1.6,132,113,441,162,0.02,84,38,24,4,1,0.19,0.06,0.17,4.7,1.8,0.43,0.09,9,28,7.2,734,753,1220,114,1660,709,317,498,776,783,327,490,624,610,534,178,436,534,0.81,1.70,0.50,0.29,0.77,0.14,,,,,,,,tr,tr,0.07,0.02,0.31,0.03,0.07,,tr,tr,,,,,,,,tr,,,,,,,0.07,,,,,,,,,,,,,,0.19,,,,,,,,0.03,,,,,tr,,,,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.09,,,,,,,,,,,,,0.07,,,,0.07,,,,tr,,,0.22,,,,,,0.02,,,0.24,,
093077,53,OYG,"Pacific cupped oyster, farmed, flesh, boiled in recipe",F,c,calc. from 093007,0.11,1,446,106,73.5,1.97,12.3,2.1,9.4,0,21,2.7,234,2.65,2.0,176,133,518,191,0.02,93,42,24,4,1,0.19,0.07,0.25,5.4,2.4,0.53,0.11,11,31,7.7,734,753,1220,114,1660,709,317,498,776,783,327,490,624,610,534,178,436,534,0.81,1.70,0.50,0.29,0.77,0.14,,,,,,,,tr,tr,0.07,0.02,0.31,0.03,0.07,,tr,tr,,,,,,,,tr,,,,,,,0.07,,,,,,,,,,,,,,0.19,,,,,,,,0.03,,,,,tr,,,,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.09,,,,,,,,,,,,,0.07,,,,0.07,,,,tr,,,0.22,,,,,,0.02,,,0.24,,
093008,53,OYM,"Mangrove cupped oyster, flesh, raw",,r,"fi193, fi203, 093005, dAA",0.11,1,261,62,84.0,1.35,8.44,1.7,3.3,0,30,2.6,118,0.51,2.4,154,12,178,404,11.9,130,37,27,5,1,0.46,0.07,0.13,3.5,1.5,0.29,0.1,11,21,4.5,503,515,697,78,1140,486,217,341,531,536,224,336,427,418,365,122,299,365,0.78,1.28,0.39,0.25,0.59,0.06,,,,0,0,0,0,tr,tr,0.05,0.01,0.24,0.02,0.05,,tr,tr,tr,,tr,,,,,tr,tr,,,,,,0.06,,,,0.02,,,,,,,,,,0.14,,,,,,,,0.02,,,,,0.01,,,0,,,,,,,,,,0.03,,,,,tr,,,,,,,,,,0.07,,,,,0.01,,,,,,,,0.06,,,,0.05,,,,0.01,,,0.18,,,,,,0.01,,,0.18,,
093043,53,OYM,"Mangrove cupped oyster, flesh, steamed",,c,calc. from 093008,0.11,1,335,79,79.4,1.73,10.8,2.1,4.3,0,39,3.4,151,0.59,2.5,148,13,194,440,15.2,150,43,31,6,1,0.58,0.07,0.12,4.0,1.4,0.26,0.09,10,22,4.6,645,661,894,100,1450,623,278,437,681,688,287,430,548,536,469,156,383,469,0.82,1.73,0.52,0.33,0.79,0.08,,,,0,0,0,0,tr,tr,0.07,0.02,0.33,0.03,0.07,,tr,tr,tr,,tr,,,,,tr,tr,,,,,,0.07,,,,0.03,,,,,,,,,,0.19,,,,,,,,0.03,,,,,0.01,,,0,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.09,,,,,0.01,,,,,,,,0.08,,,,0.07,,,,0.01,,,0.24,,,,,,0.02,,,0.24,,
093078,53,OYM,"Mangrove cupped oyster, flesh, boiled in recipe",,c,calc. from 093008,0.11,1,335,79,79.4,1.73,10.8,2.1,4.3,0,39,3.4,151,0.66,3.1,197,16,228,518,15.2,170,48,31,6,1,0.58,0.08,0.17,4.4,1.8,0.31,0.11,12,24,4.9,645,661,894,100,1450,623,278,437,681,688,287,430,548,536,469,156,383,469,0.82,1.73,0.52,0.33,0.79,0.08,,,,0,0,0,0,tr,tr,0.07,0.02,0.33,0.03,0.07,,tr,tr,tr,,tr,,,,,tr,tr,,,,,,0.07,,,,0.03,,,,,,,,,,0.19,,,,,,,,0.03,,,,,0.01,,,0,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.09,,,,,0.01,,,,,,,,0.08,,,,0.07,,,,0.01,,,0.24,,,,,,0.02,,,0.24,,
093009,53,OYA,"American cupped oyster, flesh, raw (n.s.)",,r,"fi120, SR27-15245/15167, 093005, dAA",0.11,1,209,50,87.9,0.89,5.57,1.4,3.8,0,31,1.4,52,1.80,5.2,140,26,132,95,[38.6],130,42,11,10,0,0.85,0.08,0.06,2.6,1.3,0.15,0.05,11,18,3.7,331,340,459,51,748,320,143,225,350,354,147,221,282,275,241,80,197,241,0.74,1.02,0.38,0.17,0.47,tr,,0.29,,0,0,0,0,tr,,0.04,0.01,0.26,0.02,0.05,,tr,,tr,,tr,,,,,tr,,,,,,,0.04,,,,tr,,,,,,,,,,0.10,,,,,,,,0.03,,,,,tr,,,0,,,,,,,,,,0.03,,,,,tr,,,,,,,,,,0.05,,,,,tr,,,,,,,,0.06,,,,0.02,,,,tr,,0.15,0.15,,,,,,tr,,0.14,0.14,,
093044,53,OYA,"American cupped oyster, flesh, steamed (n.s.)",,c,calc. from 093009,0.11,1,269,64,84.5,1.14,7.1,1.8,4.8,0,39,1.8,66,2.08,5.3,135,28,143,104,[49.5],150,48,12,12,0,1.1,0.08,0.06,2.8,1.1,0.14,0.04,10,19,3.8,425,436,589,66,959,410,183,288,449,453,189,284,361,353,309,103,252,309,0.79,1.39,0.52,0.23,0.64,tr,,0.40,,0,0,0,0,tr,,0.05,0.01,0.36,0.03,0.06,,tr,,tr,,tr,,,,,tr,,,,,,,0.05,,,,tr,,,,,,,,,,0.14,,,,,,,,0.03,,,,,tr,,,0,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.07,,,,,tr,,,,,,,,0.08,,,,0.03,,,,tr,,0.21,0.21,,,,,,tr,,0.19,0.19,,
093079,53,OYA,"American cupped oyster, flesh, boiled in recipe (n.s.)",,c,calc. from 093009,0.11,1,269,64,84.5,1.14,7.1,1.8,4.8,0,39,1.8,66,2.31,6.7,179,33,169,122,[49.5],170,53,12,12,0,1.1,0.09,0.08,3.2,1.5,0.17,0.05,12,21,4.0,425,436,589,66,959,410,183,288,449,453,189,284,361,353,309,103,252,309,0.79,1.39,0.52,0.23,0.64,tr,,0.40,,0,0,0,0,tr,,0.05,0.01,0.36,0.03,0.06,,tr,,tr,,tr,,,,,tr,,,,,,,0.05,,,,tr,,,,,,,,,,0.14,,,,,,,,0.03,,,,,tr,,,0,,,,,,,,,,0.04,,,,,tr,,,,,,,,,,0.07,,,,,tr,,,,,,,,0.08,,,,0.03,,,,tr,,0.21,0.21,,,,,,tr,,0.19,0.19,,
093010,53,OYA,"American cupped oyster, flesh, farmed, raw (USA)",F,r,"fi120, SR27-15245, 093005, 093009, dAA",0.11,1,217,51,87.4,0.82,5.11,1.4,4.7,0,26,1.5,44,0.74,5.8,124,33,178,93,[37.9],130,64,8,20,0,0.85,0.11,0.04,2.5,1.3,0.12,0.06,14,15,4.3,304,312,422,47,687,294,131,206,322,325,135,203,259,253,221,74,181,221,0.74,1.02,0.34,0.12,0.50,0.05,,0.34,,,,,,,,0.03,,0.27,,0.04,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,0.06,,,,,,,,0.03,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,0.08,,,,0.03,,,,,,0.16,0.16,,,,,,0,,0.17,0.17,,
093045,53,OYA,"American cupped oyster, flesh, farmed, steamed (USA)",F,c,calc. from 093010,0.11,1,278,66,83.8,1.05,6.6,1.8,6.0,0,33,1.9,56,0.85,5.9,119,36,194,101,[48.6],150,74,9,23,0,1.1,0.11,0.04,2.7,1.1,0.11,0.05,13,16,4.4,390,400,541,61,880,377,168,265,412,416,174,260,332,324,284,95,232,284,0.79,1.39,0.46,0.17,0.69,0.07,,0.46,,,,,,,,0.04,,0.37,,0.05,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,0.09,,,,,,,,0.04,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,0.11,,,,0.04,,,,,,0.22,0.22,,,,,,0,,0.24,0.24,,
093080,53,OYA,"American cupped oyster, flesh, farmed, boiled in recipe (USA)",F,c,calc. from 093010,0.11,1,278,66,83.8,1.05,6.6,1.8,6.0,0,33,1.9,56,0.95,7.4,159,42,228,119,[48.6],170,82,9,23,0,1.1,0.12,0.05,3.1,1.5,0.13,0.07,15,18,4.6,390,400,541,61,880,377,168,265,412,416,174,260,332,324,284,95,232,284,0.79,1.39,0.46,0.17,0.69,0.07,,0.46,,,,,,,,0.04,,0.37,,0.05,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,0.09,,,,,,,,0.04,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,0.11,,,,0.04,,,,,,0.22,0.22,,,,,,0,,0.24,0.24,,
093011,53,OYA,"American cupped oyster, flesh, wild, raw (USA)",W,r,"fi120, SR27-15167, 093005, 093009, dAA",0.11,1,203,48,87.9,0.95,5.95,1.2,3.4,0,32,1.6,59,2.86,4.6,156,18,85,97,[39.3],130,20,13,10,0,0.85,0.08,0.1,2.8,1.4,0.19,0.03,10,21,3.1,354,363,491,55,799,342,153,240,374,378,158,237,301,294,258,86,210,258,0.71,0.85,0.32,0.17,0.36,0,,0.22,tr,0,0,0,0,tr,,0.03,0.01,0.22,0.02,0.04,,tr,,tr,,tr,,,,,tr,,,,,,,0.04,,,,tr,,,,,,,,,,0.11,,,,,,,,0.02,,,,,tr,,0,0,,,,,,,,,,0.03,,tr,,tr,tr,,,,,,,,,,0.06,,,,,tr,,,,,,,,0.03,,,,0.01,,,,tr,,0.12,0.12,,,,,0.01,0.01,,0.09,0.09,,
