species,taxon,max_size,max_length,TL,lwA,lwB,Habitat,Subgroup,Abs_lat,nutrient,concentration,RDI
Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,CA_mg,NA,1200
Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,CA_mg,NA,1200
Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,CA_mg,NA,1200
Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.4,0.00646,3.05,marine,Finfish,61.92411,CA_mg,NA,1200
Clupea harengus,"Herrings, sardines, anchovies",0.712083110344584,45,3.2,0.00646,3.05,marine,Finfish,57.891497,CA_mg,NA,1200
Clupea pallasi,"Herrings, sardines, anchovies",0.902826281862772,45,3.2,0.00759,3.07,marine,Finfish,53.726668,CA_mg,NA,1200
Clupeoides borneensis, Miscellaneous freshwater fishes,0.00541174100470262,8,3.1,0.00933,3.06,freshwater,Finfish,12.265754,CA_mg,NA,1200
Clupeonella cultriventris, Shads,0.0315295427473285,14.5,3,0.00813,3.09,brackish,Finfish,35.707481,CA_mg,NA,1200
Clupeonella cultriventris, Shads,0.0315295427473285,14.5,3,0.00813,3.09,brackish,Finfish,35.707481,CA_mg,-0.475897370397969,1200
Colisa fasciatus, Miscellaneous freshwater fishes,0.0253245540875099,12.5,3,0.01202,3.03,freshwater,Finfish,24.4333,CA_mg,NA,1200
Colisa lalius,"Carps, barbels and other cyprinids",0.00743408159193337,8.8,3,0.01,3.04,freshwater,Finfish,24.4333,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.341081,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.508114,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.508114,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.92411,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.92411,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.508114,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,61.341081,CA_mg,NA,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,54.117096,CA_mg,-0.512772619749822,1200
Coregonus albula,"Salmons, trouts, smelts",0.521453511805664,37,3.02,0.005,3.200000048,freshwater,Finfish,54.117096,CA_mg,-0.508398672424105,1200
Coregonus clupeaformis,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,52.636704,CA_mg,-0.537132632958016,1200
Coregonus clupeaformis,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,54.758294,CA_mg,-0.537132632958016,1200
Coregonus clupeaformis,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,54.866667,CA_mg,-0.530747308394925,1200
Coregonus lavaretus,"Salmons, trouts, smelts",1.03524261308313,49,3.08,0.0116,2.928999901,freshwater,Finfish,42.606001,CA_mg,-0.432125970517978,1200
Coregonus lavaretus,"Salmons, trouts, smelts",1.03524261308313,49,3.08,0.0116,2.928999901,freshwater,Finfish,42.119525,CA_mg,-0.439820286616503,1200
Coregonus lavaretus,"Salmons, trouts, smelts",1.03524261308313,49,3.08,0.0116,2.928999901,freshwater,Finfish,42.260357,CA_mg,-0.466287456930517,1200
Coregonus macrophthalmus,"Salmons, trouts, smelts",0.23031611472823,30,3.3,0.00447,3.19,freshwater,Finfish,45.967622,CA_mg,NA,1200
Coregonus macrophthalmus,"Salmons, trouts, smelts",0.23031611472823,30,3.3,0.00447,3.19,freshwater,Finfish,46.910675,CA_mg,NA,1200
Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,42.606001,CA_mg,NA,1200
Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.92411,CA_mg,NA,1200
Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.341081,CA_mg,NA,1200
Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.508114,CA_mg,NA,1200
Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.508114,CA_mg,NA,1200
Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.341081,CA_mg,NA,1200
Coregonus spp,"Salmons, trouts, smelts",14.782106114452,100,3.1,0.00562,3.21,freshwater,Finfish,61.92411,CA_mg,NA,1200
Corica soborna, Miscellaneous freshwater fishes,0.000530543727851539,4.1,3.1,0.00759,3.01,freshwater,Finfish,24.4333,CA_mg,NA,1200
Corica soborna, Miscellaneous freshwater fishes,0.000530543727851539,4.1,3.1,0.00759,3.01,freshwater,Finfish,24.4333,CA_mg,NA,1200
Corica soborna, Miscellaneous freshwater fishes,0.000530543727851539,4.1,3.1,0.00759,3.01,freshwater,Finfish,24.4333,CA_mg,NA,1200
Crangon crangon,"Shrimps, prawns",0.00819644600184095,9,3.19,0.02442,2.647,marine,Crustacean,41.607228,CA_mg,NA,1200
Crassostrea gigas,Oysters,0.000234168616260133,12,2,0.00019,2.864,marine,Molluscs,46.539543,CA_mg,NA,1200
Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,CA_mg,NA,1200
Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,CA_mg,NA,1200
Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,2.852432,CA_mg,-0.511144361986234,1200
Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,CA_mg,NA,1200
Crassostrea rhizophorae,Oysters,NA,9,2,NA,NA,marine,Molluscs,23.038433,CA_mg,NA,1200
Crassostrea virginica,Oysters,NA,10,2,NA,NA,marine,Molluscs,38.343306,CA_mg,NA,1200
Crassostrea virginica,Oysters,NA,10,2,NA,NA,marine,Molluscs,38.343306,CA_mg,NA,1200
Cyclocheilichthys apogon,"Carps, barbels and other cyprinids",NA,25,2.8,NA,NA,freshwater,Finfish,12.265754,CA_mg,3.05531481948285,1200
Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,CA_mg,NA,1200
Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,CA_mg,NA,1200
Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,CA_mg,NA,1200
Cyclopterus lumpus,Miscellaneous demersal fishes,5.41836044985693,61,3.9,0.02291,3.01,marine,Finfish,63.968654,CA_mg,-0.527873912341534,1200
Cynoglossus arel,"Flounders, halibuts, soles",0.348967522702774,40,3.3,0.00437,3.06,marine,Finfish,3.144341,CA_mg,NA,1200
Cynoscion arenarius, Miscellaneous coastal fishes,5.08922926374936,63.5,4.2,0.01259,3.11,marine,Finfish,19.173773,CA_mg,NA,1200
Cynoscion jamaicensis, Miscellaneous coastal fishes,1.36760676245715,50,3.8,0.00832,3.07,marine,Finfish,23.372169,CA_mg,NA,1200
Cynoscion nothus, Miscellaneous coastal fishes,0.581266099671658,36,4,0.01202,3.01,marine,Finfish,19.173773,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,CA_mg,1.93028448471178,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.0181699749922653,15,3.4,0.00389,3.12,freshwater,Finfish,12.265754,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.00113925790640481,6,3.3,0.00457,3.08,freshwater,Finfish,15.190255,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.00113925790640481,6,3.3,0.00457,3.08,freshwater,Finfish,14.967522,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",1.26190408342821,48.9,3.3,0.01122,2.99,freshwater,Finfish,7.031297,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",1.26190408342821,48.9,3.3,0.01122,2.99,freshwater,Finfish,7.031297,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",1.26190408342821,48.9,3.3,0.01122,2.99,freshwater,Finfish,7.031297,CA_mg,NA,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.0970477006477872,20,2.4,0.01288,2.98,freshwater,Finfish,12.265754,CA_mg,2.22535033277223,1200
Cyprinidae,"Carps, barbels and other cyprinids",0.694617055170104,40.5,2.4,0.01514,2.9,freshwater,Finfish,12.265754,CA_mg,1.48027873612791,1200
Cyprinidae,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,12.265754,CA_mg,1.77227962839808,1200
Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,marine,Finfish,35.707481,CA_mg,NA,1200
Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,marine,Finfish,35.707481,CA_mg,-0.484613338426589,1200
Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,41.53,CA_mg,-0.387077505725368,1200
Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,36.967401,CA_mg,NA,1200
Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,41.53,CA_mg,-0.33280224693909,1200
Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,37,CA_mg,NA,1200
Cyprinus carpio,"Carps, barbels and other cyprinids",18.2134053756912,110,3,0.02089,2.91,freshwater,Finfish,41.53,CA_mg,NA,1200
Danio dangila,"Carps, barbels and other cyprinids",0.0288824096190653,15,3,0.00708,3.07,freshwater,Finfish,12.265754,CA_mg,2.40410749391598,1200
Dasyatis americana,"Sharks, rays, chimaeras",1.32644526755561,50,3.5,0.00776,3.08,marine,Finfish,30.235901,CA_mg,NA,1200
Dasyatis americana,"Sharks, rays, chimaeras",1.32644526755561,50,3.5,0.00776,3.08,marine,Finfish,30.211137,CA_mg,NA,1200
Dasyatis sabina,"Sharks, rays, chimaeras",NA,61,3.5,NA,NA,marine,Finfish,25.304304,CA_mg,NA,1200
Dasyatis sabina,"Sharks, rays, chimaeras",NA,61,3.5,NA,NA,marine,Finfish,30.308808,CA_mg,NA,1200
Deania calceus,"Sharks, rays, chimaeras",7.76500522597345,122,4.3,0.00229,3.13,marine,Finfish,57.596278,CA_mg,NA,1200
Decapterus punctatus, Miscellaneous pelagic fishes,0.31402627640662,30,4.3,0.01288,2.97,marine,Finfish,25.304304,CA_mg,NA,1200
Decapterus punctatus, Miscellaneous pelagic fishes,0.31402627640662,30,4.3,0.01288,2.97,marine,Finfish,25.304304,CA_mg,NA,1200
Dentex dentex, Miscellaneous coastal fishes,10.6478533893633,82,4.5,0.017069999,3.028000116,marine,Finfish,38.483333,CA_mg,NA,1200
Dentex maroccanus, Miscellaneous coastal fishes,1.06159976981787,37,3.85,0.015699999,3.079999924,marine,Finfish,34.208024,CA_mg,NA,1200
Dentex spp, Miscellaneous coastal fishes,NA,100,3.6,NA,NA,marine,Finfish,4.565474,CA_mg,0.242802835800787,1200
Dentex spp, Miscellaneous coastal fishes,NA,100,3.6,NA,NA,marine,Finfish,4.565474,CA_mg,NA,1200
Dicentrarchus labrax, Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,CA_mg,NA,1200
Dicentrarchus labrax, Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,CA_mg,NA,1200
Dicentrarchus labrax, Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,CA_mg,NA,1200
Dicentrarchus labrax, Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,36.5817,CA_mg,NA,1200
Dicentrarchus labrax, Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,39.019184,CA_mg,NA,1200
Dicentrarchus labrax, Miscellaneous coastal fishes,11.4767877629273,100,3.8,0.00794,3.079999924,marine,Finfish,39.019184,CA_mg,NA,1200
Diplodus annularis, Miscellaneous coastal fishes,0.185910598020571,20,3.54,0.0231,3.002000093,marine,Finfish,37.370157,CA_mg,NA,1200
Diplodus puntazzo, Miscellaneous coastal fishes,6.97088213267245,49,2.86,0.071699999,2.950999975,marine,Finfish,38.41885,CA_mg,NA,1200
Diplodus puntazzo, Miscellaneous coastal fishes,6.97088213267245,49,2.86,0.071699999,2.950999975,marine,Finfish,37.783915,CA_mg,NA,1200
Diplodus puntazzo, Miscellaneous coastal fishes,6.97088213267245,49,2.86,0.071699999,2.950999975,marine,Finfish,37.370157,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus sargus, Miscellaneous coastal fishes,1.6415019120004,45,3,0.0138,3.069999933,marine,Finfish,33.917053,CA_mg,NA,1200
Diplodus vulgaris, Miscellaneous coastal fishes,1.215672,37,3.24,0.024,3,marine,Finfish,39.019184,CA_mg,NA,1200
Diplodus vulgaris, Miscellaneous coastal fishes,1.215672,37,3.24,0.024,3,marine,Finfish,37.370157,CA_mg,NA,1200
Echelus myrus, Miscellaneous coastal fishes,0.955457209328393,100,4.3,0.0024,2.8,marine,Finfish,37.370157,CA_mg,NA,1200
Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,NA,marine,Molluscs,34.553128,CA_mg,NA,1200
Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,NA,marine,Molluscs,34.553128,CA_mg,NA,1200
Eledone moschata,"Squids, cuttlefishes, octopuses",NA,19.4,NA,NA,NA,marine,Molluscs,34.553128,CA_mg,NA,1200
Eleutheronema tetradactylum, Miscellaneous pelagic fishes,58.7710145359548,200,4.1,0.00389,3.12,marine,Finfish,3.144341,CA_mg,NA,1200
Elops saurus, Miscellaneous coastal fishes,3.83003245915345,82,3.95,0.007998399,2.967999935,marine,Finfish,19.173773,CA_mg,NA,1200
Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,CA_mg,NA,1200
Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,CA_mg,NA,1200
Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,CA_mg,NA,1200
Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,41.85509,CA_mg,NA,1200
Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,41.85509,CA_mg,NA,1200
Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,39.019184,CA_mg,NA,1200
Engraulis encrasicolus,"Herrings, sardines, anchovies",0.0536,20,3.11,0.0067,3,marine,Finfish,42.163403,CA_mg,NA,1200
Epinephelus aeneus, Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,CA_mg,NA,1200
Epinephelus aeneus, Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,CA_mg,NA,1200
Epinephelus aeneus, Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,CA_mg,NA,1200
Epinephelus aeneus, Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,CA_mg,NA,1200
Epinephelus aeneus, Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,CA_mg,NA,1200
Epinephelus aeneus, Miscellaneous coastal fishes,14.2657360688643,98,4.02,0.00528,3.230000019,marine,Finfish,18.1,CA_mg,NA,1200
Epinephelus coioides, Miscellaneous coastal fishes,15.4592891779265,100,3.93,0.0105,3.084000111,marine,Finfish,37.370157,CA_mg,NA,1200
Epinephelus sexfasciatus, Miscellaneous coastal fishes,0.847473808896658,40,3.8,0.0123,3.02,marine,Finfish,9.71212,CA_mg,NA,1200
Epinephelus sexfasciatus, Miscellaneous coastal fishes,0.847473808896658,40,3.8,0.0123,3.02,marine,Finfish,3.144341,CA_mg,NA,1200
Eriocheir sinensis,Freshwater crustaceans,NA,7.5,NA,NA,NA,freshwater,Crustacean,30.546498,CA_mg,NA,1200
Eriocheir sinensis,Freshwater crustaceans,NA,7.5,NA,NA,NA,freshwater,Crustacean,30.546498,CA_mg,NA,1200
Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,0.01,3.04,freshwater,Finfish,24.4333,CA_mg,NA,1200
Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,0.01,3.04,freshwater,Finfish,24.4333,CA_mg,NA,1200
Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,0.01,3.04,freshwater,Finfish,24.4333,CA_mg,NA,1200
Esomus danricus,"Carps, barbels and other cyprinids",0.0243437674696645,13,2.6,0.01,3.04,freshwater,Finfish,24.4333,CA_mg,NA,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,61.92411,CA_mg,NA,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,54.758294,CA_mg,-0.530747308394925,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,52.636704,CA_mg,-0.527554646113379,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,54.084241,CA_mg,-0.515135189838166,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,54.117096,CA_mg,-0.519094091067283,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,54.117096,CA_mg,-0.519700696900777,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,53.642046,CA_mg,NA,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,61.92411,CA_mg,NA,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,61.341081,CA_mg,NA,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,61.341081,CA_mg,NA,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,61.508114,CA_mg,NA,1200
Esox lucius, Miscellaneous freshwater fishes,17.0959967871203,137,4.1,0.00427,3.09,freshwater,Finfish,61.508114,CA_mg,NA,1200
Etmopterus princeps,"Sharks, rays, chimaeras",2.10491676293227,75,4.2,0.00324,3.1,marine,Finfish,57.596278,CA_mg,NA,1200
Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,0.00593,3.157999992,marine,Finfish,39.53794,CA_mg,NA,1200
Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,0.00593,3.157999992,marine,Finfish,25.304304,CA_mg,NA,1200
Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,0.00593,3.157999992,marine,Finfish,39.53794,CA_mg,NA,1200
Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,0.00593,3.157999992,marine,Finfish,25.304304,CA_mg,NA,1200
Etrumeus teres,"Herrings, sardines, anchovies",0.154081050083501,25,3.49,0.00593,3.157999992,marine,Finfish,39.53794,CA_mg,NA,1200
Euphausia spp,"Krill, planktonic crustaceans",NA,6,NA,NA,NA,marine,Crustacean,NA,CA_mg,NA,1200
Euphausia spp,"Krill, planktonic crustaceans",NA,6,NA,NA,NA,marine,Crustacean,NA,CA_mg,NA,1200
Euphausia superba,"Krill, planktonic crustaceans",NA,6,2.2,NA,NA,marine,Crustacean,32.165622,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Euthynnus alletteratus,"Tunas, bonitos, billfishes",16.3,100,4.4,0.0163,3,marine,Finfish,37.509726,CA_mg,NA,1200
Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,0.00724,3.02,marine,Finfish,62.1,CA_mg,NA,1200
Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,0.00724,3.02,marine,Finfish,62.1,CA_mg,NA,1200
Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,0.00724,3.02,marine,Finfish,62.1,CA_mg,NA,1200
Eutrigla gurnardus,Miscellaneous demersal fishes,1.16694850615986,53,3.57,0.00724,3.02,marine,Finfish,56.511018,CA_mg,NA,1200
